asin,title,description,price,currency,category,brand,rating,review_count,image_url,product_url,in_stock,prime_eligible
B0B8GHKI1K,Paula's Choice 2% BHA Liquid Exfoliant,"""Salicylic acid exfoliant. Unclogs pores. Smooths wrinkles.""",32.00,USD,Beauty,Paula's Choice,4.6,189340,/images/paulaschoice-bha.jpg,/dp/B0B8GHKI1K,1,1
B0BCGHKJ9L,Drunk Elephant Protini Polypeptide Cream,"""Protein moisturizer. Signal peptides. Growth factors.""",68.00,USD,Beauty,Drunk Elephant,4.5,78920,/images/drunk-elephant-protini.jpg,/dp/B0BCGHKJ9L,1,1
B0C6GHKK8K,Tatcha The Dewy Skin Cream,"""Rich hydration. Japanese purple rice. Hyaluronic acid.""",69.00,USD,Beauty,Tatcha,4.5,45670,/images/tatcha-dewy.jpg,/dp/B0C6GHKK8K,1,1
B0B5GHKL7L,SK-II Facial Treatment Essence,"""Pitera essence. Over 90% pure. Skin clarity and texture.""",185.00,USD,Beauty,SK-II,4.5,34560,/images/skii-essence.jpg,/dp/B0B5GHKL7L,1,1
B0BCGHKM6K,Estée Lauder Advanced Night Repair Serum,"""Hyaluronic acid. 7 repair benefits. Anti-aging powerhouse.""",75.00,USD,Beauty,Estée Lauder,4.6,156780,/images/estee-anr.jpg,/dp/B0BCGHKM6K,1,1
B0C8GHKN5L,Charlotte Tilbury Pillow Talk Lipstick,"""Matte revolution formula. Nude pink shade. 3D pigments.""",34.00,USD,Beauty,Charlotte Tilbury,4.7,89340,/images/ct-pillowtalk.jpg,/dp/B0C8GHKN5L,1,1
B0B6GHKO4K,NARS Radiant Creamy Concealer,"""Full coverage. Light-diffusing technology. 30 shades.""",31.00,USD,Beauty,NARS,4.6,145670,/images/nars-concealer.jpg,/dp/B0B6GHKO4K,1,1
B0BDGHKP3L,MAC Studio Fix Powder Plus Foundation,"""Full buildable coverage. SPF 15. Oil-free. 60+ shades.""",38.00,USD,Beauty,MAC,4.5,123450,/images/mac-studiofix.jpg,/dp/B0BDGHKP3L,1,1
B0C7GHKQ2K,Urban Decay All Nighter Setting Spray,"""Up to 16 hours. Weightless formula. Temperature control.""",36.00,USD,Beauty,Urban Decay,4.7,234560,/images/ud-allnighter.jpg,/dp/B0C7GHKQ2K,1,1
B0B8GHKR1L,Too Faced Better Than Sex Mascara,"""Collagen-fueled formula. Intense black. Hour-glass brush.""",28.00,USD,Beauty,Too Faced,4.5,189340,/images/toofaced-mascara.jpg,/dp/B0B8GHKR1L,1,1
B0BCGHKS9K,Benefit Precisely My Brow Pencil,"""Ultra-fine tip. 12-hour wear. Natural hair-like strokes.""",26.00,USD,Beauty,Benefit,4.6,134560,/images/benefit-brow.jpg,/dp/B0BCGHKS9K,1,1
B0C6GHKT8L,Fenty Beauty Gloss Bomb,"""Universal lip luminizer. Non-sticky. Shea butter.""",20.00,USD,Beauty,Fenty Beauty,4.6,178920,/images/fenty-glossbomb.jpg,/dp/B0C6GHKT8L,1,1
B0B5GHKU7K,Rare Beauty Soft Pinch Liquid Blush,"""Long-wear formula. Buildable color. Weightless feel.""",23.00,USD,Beauty,Rare Beauty,4.7,156780,/images/rarebeauty-blush.jpg,/dp/B0B5GHKU7K,1,1
B0BCGHKV6L,Olaplex No. 3 Hair Perfector,"""Bond repair treatment. Use at home. Reduces breakage.""",30.00,USD,Beauty,Olaplex,4.6,234560,/images/olaplex-3.jpg,/dp/B0BCGHKV6L,1,1
B0C8GHKW5K,Moroccanoil Treatment Original,"""Argan oil-infused. Smooths and conditions. Shine-boosting.""",48.00,USD,Beauty,Moroccanoil,4.7,145670,/images/moroccanoil.jpg,/dp/B0C8GHKW5K,1,1
B0B6GHKX4L,K18 Leave-In Molecular Repair Hair Mask,"""Peptide technology. 4-minute treatment. Reverses damage.""",75.00,USD,Beauty,K18,4.6,89340,/images/k18-mask.jpg,/dp/B0B6GHKX4L,1,1
B0BDGHKY3K,Kérastase Elixir Ultime Serum,"""Luxury hair oil. Camellia oil blend. Anti-frizz shine.""",49.00,USD,Beauty,Kérastase,4.6,78920,/images/kerastase-ultime.jpg,/dp/B0BDGHKY3K,1,1
B0C7GHKZ2L,Supergoop! Unseen Sunscreen SPF 40,"""Invisible finish. Makeup primer. Oil-free. Reef-safe.""",38.00,USD,Beauty,Supergoop!,4.6,123450,/images/supergoop-unseen.jpg,/dp/B0C7GHKZ2L,1,1
B0B8GHL01K,EltaMD UV Clear SPF 46,"""Dermatologist recommended. Zinc oxide. Niacinamide.""",39.00,USD,Beauty,EltaMD,4.7,156780,/images/eltamd-uvclear.jpg,/dp/B0B8GHL01K,1,1
B0BCGHL12L,La Roche-Posay Anthelios Melt-in Milk SPF 60,"""Broad spectrum. Water-resistant 80min. Oxybenzone-free.""",35.99,USD,Beauty,La Roche-Posay,4.6,189340,/images/lrp-anthelios.jpg,/dp/B0BCGHL12L,1,1
B0C6GHL23K,Black Girl Sunscreen SPF 30,"""No white cast. Moisturizing. Natural ingredients.""",15.99,USD,Beauty,Black Girl Sunscreen,4.5,78920,/images/bgs-sunscreen.jpg,/dp/B0C6GHL23K,1,1
B0B5GHL34L,Harry's Razor Blades 8-Pack,"""5 German-engineered blades. Precision trimmer. Flex hinge.""",15.00,USD,Beauty,Harry's,4.6,234560,/images/harrys-blades.jpg,/dp/B0B5GHL34L,1,1
B0BCGHL45K,Philips Norelco OneBlade,"""Hybrid electric trimmer. Wet or dry. 4 comb lengths.""",34.99,USD,Beauty,Philips,4.5,189340,/images/philips-oneblade.jpg,/dp/B0BCGHL45K,1,1
B0C8GHL56L,Panasonic Arc5 Electric Shaver,"""5-blade cutting system. Flex pivoting head. Wet/dry.""",299.99,USD,Beauty,Panasonic,4.5,67890,/images/panasonic-arc5.jpg,/dp/B0C8GHL56L,1,1
B0B6GHL67K,Braun Series 9 Pro Electric Shaver,"""Sonic vibration. ProLift trimmer. 60-min cordless run.""",299.99,USD,Beauty,Braun,4.5,45670,/images/braun-series9.jpg,/dp/B0B6GHL67K,1,1
B0BDGHL78L,Every Man Jack Body Wash,"""Naturally derived. Coconut-based cleansers. No parabens.""",9.99,USD,Beauty,Every Man Jack,4.5,145670,/images/emj-bodywash.jpg,/dp/B0BDGHL78L,1,1
B0C7GHL89K,Duke Cannon Big Ass Brick of Soap,"""10 oz bar. Steel cut grains. Made in USA.""",10.99,USD,Beauty,Duke Cannon,4.7,123450,/images/duke-cannon-soap.jpg,/dp/B0C7GHL89K,1,1
B0B8GHL90L,Dr. Squatch Pine Tar Soap,"""Natural ingredients. Exfoliating. Pine scent.""",7.00,USD,Beauty,Dr. Squatch,4.6,178920,/images/dr-squatch-pine.jpg,/dp/B0B8GHL90L,1,1
B0BCGHM01K,Dove Men+Care Body Wash 30 oz,"""Micromoisture. Dermatologist recommended. Extra large size.""",12.97,USD,Beauty,Dove,4.7,345670,/images/dove-mencare.jpg,/dp/B0BCGHM01K,1,1
B0C6GHM12L,Project Hail Mary by Andy Weir,"""Alone in a spaceship. Last hope for humanity. Epic sci-fi.""",14.99,USD,Books,Ballantine Books,4.7,156780,/images/project-hail-mary.jpg,/dp/B0C6GHM12L,1,1
B0B5GHM23K,Tomorrow and Tomorrow by Gabrielle Zevin,"""Two gamers find love and fame in the world of video game design.""",15.99,USD,Books,Knopf,4.5,189340,/images/tomorrow-tomorrow.jpg,/dp/B0B5GHM23K,1,1
B0BCGHM34L,Fourth Wing by Rebecca Yarros,"""Dragon riders. War college. Enemies to lovers fantasy.""",17.99,USD,Books,Red Tower Books,4.6,234560,/images/fourth-wing.jpg,/dp/B0BCGHM34L,1,1
B0C8GHM45K,Lessons in Chemistry by Bonnie Garmus,"""1960s chemist becomes TV cooking show host. Witty and wise.""",16.99,USD,Books,Doubleday,4.5,145670,/images/lessons-chemistry.jpg,/dp/B0C8GHM45K,1,1
B0B6GHM56L,Iron Flame by Rebecca Yarros,"""Fourth Wing sequel. Dragon war intensifies. Epic fantasy.""",19.99,USD,Books,Red Tower Books,4.6,178920,/images/iron-flame.jpg,/dp/B0B6GHM56L,1,1
B0BDGHM67K,The House in the Pines by Ana Reyes,"""Thriller about past trauma and dangerous obsession.""",17.00,USD,Books,Dutton,4.3,89340,/images/house-pines.jpg,/dp/B0BDGHM67K,1,1
B0C7GHM78L,Happy Place by Emily Henry,"""Fake dating at friend reunion. Heartwarming romance.""",16.99,USD,Books,Berkley,4.4,123450,/images/happy-place.jpg,/dp/B0C7GHM78L,1,1
B0B8GHM89K,Spare by Prince Harry,"""Intimate memoir. Royal family insights. Global phenomenon.""",22.49,USD,Books,Random House,4.2,289340,/images/spare-harry.jpg,/dp/B0B8GHM89K,1,1
B0BCGHN01L,Greenlights by Matthew McConaughey,"""Unconventional memoir. Life lessons. Philosophy and stories.""",16.00,USD,Books,Crown,4.7,178920,/images/greenlights.jpg,/dp/B0BCGHN01L,1,1
B0C6GHN12K,I'm Glad My Mom Died by Jennette McCurdy,"""Candid memoir. Child star trauma. Healing journey.""",14.99,USD,Books,Simon & Schuster,4.8,234560,/images/glad-mom-died.jpg,/dp/B0C6GHN12K,1,1
B0B5GHN23L,The Wager by David Grann,"""True story. 18th-century shipwreck. Murder and mutiny.""",20.00,USD,Books,Doubleday,4.6,134560,/images/the-wager.jpg,/dp/B0B5GHN23L,1,1
B0BCGHN34K,Outlive by Peter Attia MD,"""The science and art of longevity. Health optimization.""",18.99,USD,Books,Harmony,4.7,189340,/images/outlive-attia.jpg,/dp/B0BCGHN34K,1,1
B0C8GHN45L,Build the Life You Want by Arthur Brooks,"""Evidence-based path to happiness. Practical wisdom.""",17.99,USD,Books,Portfolio,4.6,89340,/images/build-life-want.jpg,/dp/B0C8GHN45L,1,1
B0B6GHN56K,The Creative Act by Rick Rubin,"""A way of being. Creativity wisdom from legendary producer.""",20.00,USD,Books,Penguin Press,4.7,145670,/images/creative-act.jpg,/dp/B0B6GHN56K,1,1
B0BDGHN67L,Same as Ever by Morgan Housel,"""Timeless guide to understanding change. Finance wisdom.""",17.99,USD,Books,Harriman House,4.7,78920,/images/same-as-ever.jpg,/dp/B0BDGHN67L,1,1
B0C7GHN78K,Clear Thinking by Shane Parrish,"""Essential strategies for better judgment. Decision making.""",17.99,USD,Books,Portfolio,4.7,67890,/images/clear-thinking.jpg,/dp/B0C7GHN78K,1,1
B0B8GHN89L,Unreasonable Hospitality by Will Guidara,"""Transforming business. Customer experience revolution.""",18.00,USD,Books,Optimism Press,4.8,89340,/images/unreasonable-hosp.jpg,/dp/B0B8GHN89L,1,1
B0BCGHO01K,Elon Musk by Walter Isaacson,"""Definitive biography. Tesla. SpaceX. Twitter/X.""",23.99,USD,Books,Simon & Schuster,4.4,234560,/images/elon-musk-bio.jpg,/dp/B0BCGHO01K,1,1
B0C6GHO12L,Steve Jobs by Walter Isaacson,"""Authorized biography. Apple founder. Visionary genius.""",18.95,USD,Books,Simon & Schuster,4.6,345670,/images/steve-jobs-bio.jpg,/dp/B0C6GHO12L,1,1
B0B5GHO23K,Shoe Dog by Phil Knight,"""Nike founder memoir. Building a brand. Entrepreneurship.""",16.99,USD,Books,Scribner,4.8,189340,/images/shoe-dog.jpg,/dp/B0B5GHO23K,1,1
B0BCGHO34L,The Intelligent Investor by Benjamin Graham,"""Classic value investing guide. Warren Buffett approved.""",14.99,USD,Books,Harper Business,4.7,289340,/images/intelligent-investor.jpg,/dp/B0BCGHO34L,1,1
B0C8GHO45K,Rich Dad Poor Dad by Robert Kiyosaki,"""Financial literacy. Money mindset. Wealth building basics.""",8.99,USD,Books,Plata Publishing,4.7,456780,/images/rich-dad.jpg,/dp/B0C8GHO45K,1,1
B0B6GHO56L,The 4-Hour Workweek by Tim Ferriss,"""Escape 9-5. Live anywhere. Join the new rich.""",14.99,USD,Books,Harmony,4.5,234560,/images/4hour-workweek.jpg,/dp/B0B6GHO56L,1,1
B0BDGHO67K,Deep Work by Cal Newport,"""Focused success in a distracted world. Productivity.""",14.99,USD,Books,Grand Central,4.6,178920,/images/deep-work.jpg,/dp/B0BDGHO67K,1,1
B0C7GHO78L,Good to Great by Jim Collins,"""Why some companies make the leap. Business classic.""",18.99,USD,Books,Harper Business,4.6,234560,/images/good-to-great.jpg,/dp/B0C7GHO78L,1,1
B0B8GHO89K,Start with Why by Simon Sinek,"""How great leaders inspire action. Leadership framework.""",14.99,USD,Books,Portfolio,4.6,189340,/images/start-with-why.jpg,/dp/B0B8GHO89K,1,1
B0BCGHP01L,The Lean Startup by Eric Ries,"""Build-measure-learn methodology. Startup essentials.""",16.00,USD,Books,Currency,4.5,178920,/images/lean-startup.jpg,/dp/B0BCGHP01L,1,1
B0C6GHP12K,Zero to One by Peter Thiel,"""Notes on startups. Building the future.""",16.00,USD,Books,Currency,4.5,156780,/images/zero-to-one.jpg,/dp/B0C6GHP12K,1,1
B0B5GHP23L,Thinking Fast and Slow by Daniel Kahneman,"""Dual-system theory. How we make decisions. Nobel Prize.""",12.99,USD,Books,Farrar Straus Giroux,4.6,267890,/images/thinking-fast-slow.jpg,/dp/B0B5GHP23L,1,1
B0BCGHP34K,Sapiens by Yuval Noah Harari,"""Brief history of humankind. Evolutionary perspective.""",15.99,USD,Books,Harper,4.6,345670,/images/sapiens.jpg,/dp/B0BCGHP34K,1,1
B0C8GHP45L,The Body Keeps the Score by Bessel van der Kolk,"""Brain mind and body in healing trauma. Psychology classic.""",12.99,USD,Books,Penguin,4.8,234560,/images/body-keeps-score.jpg,/dp/B0C8GHP45L,1,1
B0B6GHP56K,Educated by Tara Westover,"""Memoir of survival. Self-education. Family cult.""",14.99,USD,Books,Random House,4.7,289340,/images/educated.jpg,/dp/B0B6GHP56K,1,1
B0BDGHP67L,Becoming by Michelle Obama,"""Intimate memoir. Former First Lady. Inspiring journey.""",15.00,USD,Books,Crown,4.8,456780,/images/becoming.jpg,/dp/B0BDGHP67L,1,1
B0C7GHP78K,A Promised Land by Barack Obama,"""Presidential memoir. Volume One. Political journey.""",25.00,USD,Books,Crown,4.8,178920,/images/promised-land.jpg,/dp/B0C7GHP78K,1,1
B0B8GHP89L,Where the Crawdads Sing by Delia Owens,"""Mystery. Coming-of-age. North Carolina marshlands.""",12.99,USD,Books,G.P. Putnam's Sons,4.6,456780,/images/crawdads.jpg,/dp/B0B8GHP89L,1,1
B0BCGHQ01K,It Ends with Us by Colleen Hoover,"""Contemporary romance. Emotional. Thought-provoking.""",11.99,USD,Books,Atria Books,4.5,567890,/images/it-ends-with-us.jpg,/dp/B0BCGHQ01K,1,1
B0C6GHQ12L,Verity by Colleen Hoover,"""Psychological thriller. Dark romance. Twisted plot.""",12.99,USD,Books,Grand Central,4.4,345670,/images/verity.jpg,/dp/B0C6GHQ12L,1,1
B0B5GHQ23K,The Silent Patient by Alex Michaelides,"""Psychological thriller. Shocking twist. Mute artist.""",12.99,USD,Books,Celadon Books,4.5,289340,/images/silent-patient.jpg,/dp/B0B5GHQ23K,1,1
B0BCGHQ34L,The Seven Husbands of Evelyn Hugo by Taylor Reid,"""Hollywood glamour. Secret love story. Epic tale.""",13.99,USD,Books,Atria Books,4.6,234560,/images/evelyn-hugo.jpg,/dp/B0BCGHQ34L,1,1
B0C8GHQ45K,The Midnight Library by Matt Haig,"""Parallel lives. Second chances. Philosophy meets fiction.""",14.99,USD,Books,Viking,4.4,178920,/images/midnight-library.jpg,/dp/B0C8GHQ45K,1,1
B0B6GHQ56L,LEGO Star Wars Millennium Falcon 75257,"""1351 pieces. Iconic ship. 7 minifigures included.""",169.99,USD,Toys,LEGO,4.8,89340,/images/lego-falcon.jpg,/dp/B0B6GHQ56L,1,1
B0BDGHQ67K,LEGO Harry Potter Hogwarts Castle 71043,"""6020 pieces. Micro-scale castle. 27 microfigures.""",469.99,USD,Toys,LEGO,4.9,45670,/images/lego-hogwarts.jpg,/dp/B0BDGHQ67K,1,1
B0C7GHQ78L,LEGO Technic Bugatti Chiron 42083,"""3599 pieces. 1:8 scale model. Working mechanics.""",349.99,USD,Toys,LEGO,4.9,34560,/images/lego-bugatti.jpg,/dp/B0C7GHQ78L,1,1
B0B8GHQ89K,LEGO Icons Colosseum 10276,"""9036 pieces. World's largest LEGO set. Ancient Rome.""",549.99,USD,Toys,LEGO,4.9,23450,/images/lego-colosseum.jpg,/dp/B0B8GHQ89K,1,1
B0BCGHR01L,LEGO Creator Expert Flower Bouquet 10280,"""756 pieces. Botanical collection. Artificial flowers.""",59.99,USD,Toys,LEGO,4.8,156780,/images/lego-flowers.jpg,/dp/B0BCGHR01L,1,1
B0C6GHR12K,Hot Wheels Track Builder Unlimited Loop Kit,"""Motorized booster. Adjustable loops. 30+ pieces.""",34.99,USD,Toys,Hot Wheels,4.5,78920,/images/hotwheels-loop.jpg,/dp/B0C6GHR12K,1,1
B0B5GHR23L,Barbie Dreamhouse 2023,"""3 stories. 10 rooms. 75+ accessories. Elevator and pool.""",199.99,USD,Toys,Barbie,4.7,67890,/images/barbie-dreamhouse.jpg,/dp/B0B5GHR23L,1,1
B0BCGHR34K,Nerf Elite 2.0 Commander RD-6 Blaster,"""12 darts. Rotating drum. Slam-fire action.""",12.99,USD,Toys,Nerf,4.6,134560,/images/nerf-commander.jpg,/dp/B0BCGHR34K,1,1
B0C8GHR45L,Play-Doh 36-Can Mega Pack,"""36 colors. Non-toxic. 1-oz cans. 3 age+.""",19.99,USD,Toys,Play-Doh,4.8,234560,/images/playdoh-36.jpg,/dp/B0C8GHR45L,1,1
B0B6GHR56K,Magna-Tiles Clear Colors 100-Piece Set,"""3D magnetic building. STEM toy. Clear colors.""",119.99,USD,Toys,Magna-Tiles,4.9,89340,/images/magnatiles-100.jpg,/dp/B0B6GHR56K,1,1
B0BDGHR67L,Catan Board Game,"""Classic strategy game. 3-4 players. 60 min playtime.""",38.49,USD,Toys,Catan Studio,4.8,178920,/images/catan.jpg,/dp/B0BDGHR67L,1,1
B0C7GHR78K,Ticket to Ride Board Game,"""Cross-country train adventure. 2-5 players. 30-60 min.""",44.99,USD,Toys,Days of Wonder,4.8,145670,/images/ticket-to-ride.jpg,/dp/B0C7GHR78K,1,1
B0B8GHR89L,Codenames Board Game,"""Word association party game. 2-8 players. 15 min rounds.""",15.99,USD,Toys,Czech Games Edition,4.8,189340,/images/codenames.jpg,/dp/B0B8GHR89L,1,1
B0BCGHS01K,Wingspan Board Game,"""Bird-themed engine builder. 1-5 players. 40-70 min.""",55.00,USD,Toys,Stonemaier Games,4.8,67890,/images/wingspan.jpg,/dp/B0BCGHS01K,1,1
B0C6GHS12L,Azul Board Game,"""Abstract tile-laying strategy. 2-4 players. 30-45 min.""",31.99,USD,Toys,Plan B Games,4.8,78920,/images/azul.jpg,/dp/B0C6GHS12L,1,1
B0B5GHS23K,Exploding Kittens Card Game,"""Russian Roulette card game. 2-5 players. 15 min.""",19.99,USD,Toys,Exploding Kittens,4.7,234560,/images/exploding-kittens.jpg,/dp/B0B5GHS23K,1,1
B0BCGHS34L,UNO Card Game,"""Classic family card game. 2-10 players. Ages 7+.""",7.99,USD,Toys,Mattel Games,4.8,567890,/images/uno.jpg,/dp/B0BCGHS34L,1,1
B0C8GHS45K,Monopoly Classic Board Game,"""Classic property trading game. 2-6 players. 60-180 min.""",19.99,USD,Toys,Hasbro Gaming,4.6,456780,/images/monopoly.jpg,/dp/B0C8GHS45K,1,1
B0B6GHS56L,Scrabble Deluxe Edition,"""Rotating gameboard. Premium wood tiles. 2-4 players.""",34.99,USD,Toys,Hasbro Gaming,4.7,134560,/images/scrabble-deluxe.jpg,/dp/B0B6GHS56L,1,1
B0BDGHS67K,Jenga Classic Game,"""54 hardwood blocks. Stack and balance. All ages.""",12.99,USD,Toys,Hasbro Gaming,4.8,345670,/images/jenga.jpg,/dp/B0BDGHS67K,1,1
B0C7GHS78L,Connect 4 Classic Grid Game,"""Vertical 4-in-a-row game. 2 players. Ages 6+.""",9.99,USD,Toys,Hasbro Gaming,4.7,234560,/images/connect4.jpg,/dp/B0C7GHS78L,1,1
B0B8GHS89K,Rubik's Cube Original 3x3,"""Classic 3D puzzle. Speed cube version. All ages.""",9.99,USD,Toys,Rubik's,4.7,189340,/images/rubiks-cube.jpg,/dp/B0B8GHS89K,1,1
B0BCGHT01L,Nintendo Joy-Con Controllers (Neon),"""Wireless controllers. HD Rumble. Motion IR camera.""",79.99,USD,Electronics,Nintendo,4.6,145670,/images/joycon-neon.jpg,/dp/B0BCGHT01L,1,1
B0C6GHT12K,Xbox Elite Wireless Controller Series 2,"""Adjustable tension thumbsticks. 40-hour battery. USB-C.""",179.99,USD,Electronics,Microsoft,4.5,89340,/images/xbox-elite-2.jpg,/dp/B0C6GHT12K,1,1
B0B5GHT23L,DualSense Wireless Controller (PS5),"""Haptic feedback. Adaptive triggers. Built-in mic.""",69.99,USD,Electronics,Sony,4.8,178920,/images/dualsense.jpg,/dp/B0B5GHT23L,1,1
B0BCGHT34K,Razer DeathAdder V3 Gaming Mouse,"""30K optical sensor. Ultra-light 59g. 8 buttons.""",89.99,USD,Electronics,Razer,4.7,67890,/images/deathadder-v3.jpg,/dp/B0BCGHT34K,1,1
B0C8GHT45L,Logitech G Pro X Superlight,"""Less than 63g. Hero 25K sensor. Zero-additive PTFE feet.""",159.99,USD,Electronics,Logitech,4.8,89340,/images/gpro-superlight.jpg,/dp/B0C8GHT45L,1,1
B0B6GHT56K,SteelSeries Apex Pro Keyboard,"""OmniPoint adjustable switches. OLED smart display. RGB.""",199.99,USD,Electronics,SteelSeries,4.7,56780,/images/apex-pro.jpg,/dp/B0B6GHT56K,1,1
B0BDGHT67L,Keychron Q1 Pro Mechanical Keyboard,"""QMK/VIA compatible. Hot-swappable. Aluminum body.""",199.00,USD,Electronics,Keychron,4.7,34560,/images/keychron-q1.jpg,/dp/B0BDGHT67L,1,1
B0C7GHT78K,Corsair K70 RGB Pro Keyboard,"""Cherry MX switches. 8000Hz polling. PBT keycaps.""",169.99,USD,Electronics,Corsair,4.7,78920,/images/k70-rgb-pro.jpg,/dp/B0C7GHT78K,1,1
B0B8GHT89L,HyperX Cloud III Wireless Headset,"""53mm drivers. 120-hour battery. DTS Headphone:X.""",149.99,USD,Electronics,HyperX,4.6,67890,/images/hyperx-cloud-3.jpg,/dp/B0B8GHT89L,1,1
B0BCGHU01K,SteelSeries Arctis Nova Pro Wireless,"""360° spatial audio. Multi-system connect. Hot-swap battery.""",349.99,USD,Electronics,SteelSeries,4.6,45670,/images/arctis-nova-pro.jpg,/dp/B0BCGHU01K,1,1
B0C6GHU12L,Astro A50 Gen 4 Wireless Headset,"""Dolby Audio. Base station charging. Mod kit ready.""",299.99,USD,Electronics,Astro Gaming,4.5,56780,/images/astro-a50.jpg,/dp/B0C6GHU12L,1,1
B0B5GHU23K,Secretlab Titan Evo 2022,"""4-way lumbar support. Magnetic memory foam. Cold-cure foam.""",449.00,USD,Furniture,Secretlab,4.7,67890,/images/secretlab-titan.jpg,/dp/B0B5GHU23K,1,1
B0BCGHU34L,Herman Miller Aeron Chair,"""PostureFit SL. Pellicle suspension. Fully adjustable arms.""",1395.00,USD,Furniture,Herman Miller,4.7,34560,/images/aeron-chair.jpg,/dp/B0BCGHU34L,1,1
B0C8GHU45K,Steelcase Leap Chair,"""LiveBack technology. 4-way adjustable arms. Made in USA.""",1193.00,USD,Furniture,Steelcase,4.6,23450,/images/steelcase-leap.jpg,/dp/B0C8GHU45K,1,1
B0B6GHU56L,Branch Ergonomic Chair,"""7-way adjustable. 300 lb capacity. 5-year warranty.""",349.00,USD,Furniture,Branch,4.5,45670,/images/branch-ergonomic.jpg,/dp/B0B6GHU56L,1,1
B0BDGHU67K,UPLIFT V2 Standing Desk,"""Electric height adjustable. 200-525 lb capacity. 3 programmable heights.""",599.00,USD,Furniture,UPLIFT Desk,4.7,56780,/images/uplift-v2.jpg,/dp/B0BDGHU67K,1,1
B0C7GHU78L,Fully Jarvis Standing Desk,"""Bamboo top. 350 lb capacity. Quiet motors.""",559.00,USD,Furniture,Fully,4.6,34560,/images/jarvis-desk.jpg,/dp/B0C7GHU78L,1,1
B0B8GHU89K,Flexispot E7 Pro Standing Desk,"""Dual motor. 355 lb capacity. Anti-collision tech.""",529.99,USD,Furniture,Flexispot,4.6,45670,/images/flexispot-e7.jpg,/dp/B0B8GHU89K,1,1
B0BCGHV01L,BenQ ScreenBar Monitor Light,"""Auto-dimming. No screen glare. Space-saving.""",109.00,USD,Electronics,BenQ,4.7,89340,/images/benq-screenbar.jpg,/dp/B0BCGHV01L,1,1
B0C6GHV12K,Elgato Stream Deck MK.2,"""15 customizable LCD keys. Instant actions. Detachable USB-C.""",149.99,USD,Electronics,Elgato,4.8,67890,/images/streamdeck-mk2.jpg,/dp/B0C6GHV12K,1,1
B0B5GHV23L,Blue Yeti USB Microphone,"""Tri-capsule array. 4 pickup patterns. Built-in headphone amp.""",129.99,USD,Electronics,Logitech,4.6,234560,/images/blue-yeti.jpg,/dp/B0B5GHV23L,1,1
B0BCGHV34K,Shure SM7B Microphone,"""Dynamic cardioid. Broadcast quality. Air suspension shock.""",399.00,USD,Electronics,Shure,4.8,78920,/images/shure-sm7b.jpg,/dp/B0BCGHV34K,1,1
B0C8GHV45L,Rode NT-USB+ Microphone,"""Studio condenser. Zero-latency monitoring. Pop filter included.""",169.00,USD,Electronics,Rode,4.7,56780,/images/rode-nt-usb.jpg,/dp/B0C8GHV45L,1,1
B0B6GHV56K,Audio-Technica ATH-M50x Headphones,"""45mm drivers. Circumaural design. Detachable cables.""",149.00,USD,Electronics,Audio-Technica,4.7,189340,/images/ath-m50x.jpg,/dp/B0B6GHV56K,1,1
B0BDGHV67L,Sennheiser HD 600 Headphones,"""Open-back audiophile. 300 Ohm. Aluminum voice coils.""",399.95,USD,Electronics,Sennheiser,4.7,67890,/images/sennheiser-hd600.jpg,/dp/B0BDGHV67L,1,1
B0C7GHV78K,Beyerdynamic DT 770 Pro Headphones,"""Closed-back studio. 250 Ohm. Velour ear pads.""",159.00,USD,Electronics,Beyerdynamic,4.7,89340,/images/dt770-pro.jpg,/dp/B0C7GHV78K,1,1
B0B8GHV89L,Focal Clear Mg Headphones,"""Open-back audiophile. Magnesium M-dome. Made in France.""",1490.00,USD,Electronics,Focal,4.6,12340,/images/focal-clear-mg.jpg,/dp/B0B8GHV89L,1,1
B0BCGHW01K,Philips Hue Starter Kit (4 bulbs),"""Smart lighting. 16 million colors. Voice control. Hub included.""",179.99,USD,Electronics,Philips Hue,4.7,156780,/images/hue-starter.jpg,/dp/B0BCGHW01K,1,1
