id,year,make,model,trim,price,mileage,exterior_color,interior_color,fuel_type,transmission,drivetrain,engine,dealer_name,dealer_city,dealer_state,dealer_zip,deal_rating,one_owner,no_accidents,personal_use,source,url
CAR113,2023,Honda,Passport,TrailSport,48900,6500,Sonic Gray,Black Leather,Gasoline,Automatic,AWD,3.5L V6,Airport Marina Honda,Los Angeles,CA,90045,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123113
CAR114,2023,Honda,Ridgeline,Black Edition,48500,7800,Crystal Black,Black Leather,Gasoline,Automatic,AWD,3.5L V6,Honda of Santa Monica,Santa Monica,CA,90401,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123114
CAR115,2023,Honda,Odyssey,Elite,52900,5200,Platinum White,Gray Leather,Gasoline,Automatic,FWD,3.5L V6,Norm Reeves Honda,Cerritos,CA,90703,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123115
CAR116,2022,Ford,Escape,Titanium,35900,22400,Star White,Ebony Leather,Gasoline,Automatic,AWD,2.0L Turbo,Galpin Ford,North Hills,CA,91343,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123116
CAR117,2023,Ford,Edge,ST,48500,8900,Rapid Red,Ebony Leather,Gasoline,Automatic,AWD,2.7L EcoBoost,AutoNation Ford,Valencia,CA,91355,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123117
CAR118,2023,Ford,Explorer,ST,58900,5200,Atlas Blue,Ebony Leather,Gasoline,Automatic,4WD,3.0L EcoBoost,Sunrise Ford,Fontana,CA,92335,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123118
CAR119,2023,Ford,Expedition,Limited,72500,6800,Agate Black,Ebony Leather,Gasoline,Automatic,4WD,3.5L EcoBoost,Fritts Ford,Riverside,CA,92504,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123119
CAR120,2023,Ford,Maverick,Lariat,32500,9500,Area 51,Navy Pier,Hybrid,Automatic,FWD,2.5L Hybrid,Tustin Ford,Tustin,CA,92782,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123120
CAR121,2023,Ford,Ranger,Lariat,42900,7200,Carbonized Gray,Ebony Leather,Gasoline,Automatic,4WD,2.3L Turbo,Galpin Ford,North Hills,CA,91343,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123121
CAR122,2022,Ford,Mustang Mach-E,Premium,48500,18500,Grabber Blue,Black Perforated,Electric,Automatic,AWD,Extended Range,AutoNation Ford,Valencia,CA,91355,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123122
CAR123,2023,Ford,F-150 Lightning,Lariat,68900,5800,Iconic Silver,Black Leather,Electric,Automatic,4WD,Extended Range,Sunrise Ford,Fontana,CA,92335,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123123
CAR124,2023,Chevrolet,Equinox,RS,35900,8500,Sterling Gray,Jet Black,Gasoline,Automatic,AWD,1.5L Turbo,Rydell Chevrolet,Northridge,CA,91324,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123124
CAR125,2023,Chevrolet,Blazer,RS,48500,6200,Radiant Red,Jet Black,Gasoline,Automatic,AWD,3.6L V6,Simpson Chevrolet,Irvine,CA,92618,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123125
CAR126,2023,Chevrolet,Traverse,High Country,55900,5800,Summit White,Jet Black/Maple,Gasoline,Automatic,AWD,3.6L V6,Chevrolet of Montebello,Montebello,CA,90640,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123126
CAR127,2023,Chevrolet,Suburban,Z71,72500,7500,Black,Jet Black,Gasoline,Automatic,4WD,5.3L V8,Martin Chevrolet,Torrance,CA,90503,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123127
CAR128,2023,Chevrolet,Colorado,ZR2,52900,4800,Desert Boss,Jet Black,Gasoline,Automatic,4WD,2.7L Turbo,Rydell Chevrolet,Northridge,CA,91324,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123128
CAR129,2023,Chevrolet,Bolt EUV,Premier,32900,9200,Bright Blue,Sky Cool Gray,Electric,Automatic,FWD,Single Motor,Simpson Chevrolet,Irvine,CA,92618,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123129
CAR130,2022,Chevrolet,Trailblazer,RS,28500,18900,Iridescent Pearl,Jet Black,Gasoline,Automatic,AWD,1.3L Turbo,Chevrolet of Montebello,Montebello,CA,90640,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123130
CAR131,2023,BMW,2 Series,M240i xDrive,52900,6800,Brooklyn Grey,Black Vernasca,Gasoline,Automatic,AWD,3.0L Turbo I6,BMW of Beverly Hills,Beverly Hills,CA,90210,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123131
CAR132,2023,BMW,4 Series,M440i,58900,5200,Tanzanite Blue,Cognac Vernasca,Gasoline,Automatic,AWD,3.0L Turbo I6,Pacific BMW,Glendale,CA,91204,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123132
CAR133,2022,BMW,7 Series,740i,78500,18500,Mineral White,Cognac Nappa,Gasoline,Automatic,RWD,3.0L Turbo I6,BMW of Santa Monica,Santa Monica,CA,90401,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123133
CAR134,2023,BMW,X1,xDrive28i,45900,8900,Alpine White,Oyster SensaTec,Gasoline,Automatic,AWD,2.0L Turbo,Crevier BMW,Santa Ana,CA,92705,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123134
CAR135,2023,BMW,X7,xDrive40i,85900,5500,Arctic Grey,Coffee Vernasca,Gasoline,Automatic,AWD,3.0L Turbo I6,BMW of Riverside,Riverside,CA,92504,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123135
CAR136,2023,BMW,iX,xDrive50,82900,7200,Mineral White,Stone Grey Microfiber,Electric,Automatic,AWD,Dual Motor,BMW of Beverly Hills,Beverly Hills,CA,90210,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123136
CAR137,2023,BMW,i4,M50,72500,4800,Portimao Blue,Black Vernasca,Electric,Automatic,AWD,Dual Motor,Pacific BMW,Glendale,CA,91204,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123137
CAR138,2022,BMW,M3,Competition,78900,12500,Isle of Man Green,Silverstone Full,Gasoline,Automatic,RWD,3.0L Twin Turbo I6,BMW of Santa Monica,Santa Monica,CA,90401,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123138
CAR139,2023,BMW,M4,Competition xDrive,85900,5800,Sao Paulo Yellow,Black Extended,Gasoline,Automatic,AWD,3.0L Twin Turbo I6,Crevier BMW,Santa Ana,CA,92705,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123139
CAR140,2022,BMW,X3 M,Competition,72500,18500,Toronto Red,Black Merino,Gasoline,Automatic,AWD,3.0L Twin Turbo I6,BMW of Riverside,Riverside,CA,92504,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123140
CAR141,2023,Mercedes-Benz,A-Class,A 220,42500,8900,Digital White,Macchiato Beige,Gasoline,Automatic,FWD,2.0L Turbo,Mercedes-Benz of Beverly Hills,Beverly Hills,CA,90210,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123141
CAR142,2023,Mercedes-Benz,CLA,CLA 250,45900,6500,Cosmos Black,Black MB-Tex,Gasoline,Automatic,AWD,2.0L Turbo,Fletcher Jones Motorcars,Newport Beach,CA,92660,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123142
CAR143,2022,Mercedes-Benz,S-Class,S 580,128900,15200,Obsidian Black,Macchiato/Black,Gasoline,Automatic,AWD,4.0L Twin Turbo V8,Mercedes-Benz of Encino,Encino,CA,91436,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123143
CAR144,2023,Mercedes-Benz,GLA,GLA 250,42900,7800,Mountain Grey,Black MB-Tex,Gasoline,Automatic,AWD,2.0L Turbo,Rusnak Mercedes-Benz,Pasadena,CA,91107,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123144
CAR145,2023,Mercedes-Benz,GLB,GLB 250,48500,5200,Polar White,Black MB-Tex,Gasoline,Automatic,AWD,2.0L Turbo,Mercedes-Benz of West Covina,West Covina,CA,91791,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123145
CAR146,2023,Mercedes-Benz,GLS,GLS 450,85900,6800,Diamond Silver,Espresso Brown,Gasoline,Automatic,AWD,3.0L Turbo I6,Mercedes-Benz of Beverly Hills,Beverly Hills,CA,90210,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123146
CAR147,2023,Mercedes-Benz,EQS,EQS 450+,108900,4500,Selenite Grey,Neva Grey,Electric,Automatic,RWD,Single Motor,Fletcher Jones Motorcars,Newport Beach,CA,92660,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123147
CAR148,2023,Mercedes-Benz,EQE,EQE 350+,78500,6200,Graphite Grey,Balao Brown,Electric,Automatic,RWD,Single Motor,Mercedes-Benz of Encino,Encino,CA,91436,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123148
CAR149,2022,Mercedes-Benz,AMG GT,GT 53,98500,12800,Graphite Grey,Black Nappa,Gasoline,Automatic,AWD,3.0L Turbo I6,Rusnak Mercedes-Benz,Pasadena,CA,91107,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123149
CAR150,2023,Mercedes-Benz,AMG C-Class,C 63 S E,98900,3200,Manufaktur Moonlight,Red/Black AMG,Hybrid,Automatic,AWD,2.0L Turbo Hybrid,Mercedes-Benz of Beverly Hills,Beverly Hills,CA,90210,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123150
CAR151,2023,Audi,A3,Premium Plus,42500,9200,Navarra Blue,Black Leather,Gasoline,Automatic,AWD,2.0L Turbo,Audi Beverly Hills,Beverly Hills,CA,90210,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123151
CAR152,2023,Audi,A6,Premium Plus,62900,6800,Glacier White,Black Leather,Gasoline,Automatic,AWD,2.0L Turbo,Walter's Audi,Riverside,CA,92504,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123152
CAR153,2022,Audi,A8,L,92500,18500,Firmament Blue,Valcona Leather,Gasoline,Automatic,AWD,3.0L Turbo V6,Rusnak Audi,Pasadena,CA,91107,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123153
CAR154,2023,Audi,Q3,Premium Plus,45900,7500,Pulse Orange,Black Leather,Gasoline,Automatic,AWD,2.0L Turbo,McKenna Audi,Norwalk,CA,90650,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123154
CAR155,2023,Audi,Q8,Premium Plus,78900,5200,Waitomo Blue,Black Leather,Gasoline,Automatic,AWD,3.0L Turbo V6,Audi Beverly Hills,Beverly Hills,CA,90210,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123155
CAR156,2023,Audi,e-tron GT,Premium Plus,108500,4800,Tango Red,Black Leather,Electric,Automatic,AWD,Dual Motor,Walter's Audi,Riverside,CA,92504,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123156
CAR157,2023,Audi,RS 6,Avant,128900,3500,Nardo Grey,Black Valcona,Gasoline,Automatic,AWD,4.0L Twin Turbo V8,Rusnak Audi,Pasadena,CA,91107,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123157
CAR158,2022,Audi,RS 7,Sportback,118500,12500,Daytona Grey,Black Valcona,Gasoline,Automatic,AWD,4.0L Twin Turbo V8,McKenna Audi,Norwalk,CA,90650,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123158
CAR159,2023,Audi,Q4 e-tron,Premium Plus,55900,6200,Geyser Blue,Black Leather,Electric,Automatic,AWD,Dual Motor,Audi Beverly Hills,Beverly Hills,CA,90210,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123159
CAR160,2023,Audi,SQ8,Prestige,98500,5800,Daytona Grey,Rotor Grey,Gasoline,Automatic,AWD,4.0L Twin Turbo V8,Walter's Audi,Riverside,CA,92504,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123160
CAR161,2023,Lexus,IS,IS 350 F Sport,48500,7200,Ultrasonic Blue,F Sport Red,Gasoline,Automatic,RWD,3.5L V6,Lexus of Beverly Hills,Beverly Hills,CA,90210,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123161
CAR162,2023,Lexus,IS,IS 500 F Sport,62900,4800,Incognito,Circuit Red,Gasoline,Automatic,RWD,5.0L V8,Longo Lexus,El Monte,CA,91731,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123162
CAR163,2022,Lexus,LS,LS 500,78500,18500,Manganese Luster,Chateau Leather,Gasoline,Automatic,AWD,3.5L Twin Turbo V6,South Bay Lexus,Torrance,CA,90505,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123163
CAR164,2023,Lexus,NX,NX 350h,52900,6500,Nori Green,Black NuLuxe,Hybrid,Automatic,AWD,2.5L Hybrid,Lexus of Glendale,Glendale,CA,91204,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123164
CAR165,2023,Lexus,GX,GX 460,65900,5800,Nightfall Mica,Black Semi-Aniline,Gasoline,Automatic,4WD,4.6L V8,Lexus of Beverly Hills,Beverly Hills,CA,90210,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123165
CAR166,2023,Lexus,LX,LX 600,98500,4200,Nori Green,Palomino Semi-Aniline,Gasoline,Automatic,4WD,3.4L Twin Turbo V6,Longo Lexus,El Monte,CA,91731,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123166
CAR167,2023,Lexus,LC,LC 500,102500,3500,Infrared,Bespoke White,Gasoline,Automatic,RWD,5.0L V8,South Bay Lexus,Torrance,CA,90505,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123167
CAR168,2023,Lexus,RZ,RZ 450e,62900,7800,Ether,Black NuLuxe,Electric,Automatic,AWD,Dual Motor,Lexus of Glendale,Glendale,CA,91204,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123168
CAR169,2023,Lexus,UX,UX 250h,42500,8900,Ultrasonic Blue,Black NuLuxe,Hybrid,Automatic,AWD,2.0L Hybrid,Lexus of Beverly Hills,Beverly Hills,CA,90210,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123169
CAR170,2022,Lexus,RC,RC 350 F Sport,48900,15200,Ultra White,Rioja Red,Gasoline,Automatic,AWD,3.5L V6,Longo Lexus,El Monte,CA,91731,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123170
CAR171,2023,Tesla,Model X,Long Range,92500,6800,Midnight Cherry,White Premium,Electric,Automatic,AWD,Dual Motor,Tesla Burbank,Burbank,CA,91502,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123171
CAR172,2023,Tesla,Model X,Plaid,112500,4200,Ultra White,Cream Premium,Electric,Automatic,AWD,Tri Motor,Tesla Santa Monica,Santa Monica,CA,90401,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123172
CAR173,2022,Tesla,Model S,Plaid,98500,15800,Pearl White,Black Premium,Electric,Automatic,AWD,Tri Motor,Tesla Costa Mesa,Costa Mesa,CA,92626,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123173
CAR174,2023,Tesla,Model 3,Standard Range Plus,38900,9200,Quicksilver,Black Standard,Electric,Automatic,RWD,Single Motor,Tesla West LA,Los Angeles,CA,90025,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123174
CAR175,2023,Tesla,Cybertruck,Foundation Series,98500,1200,Stainless Steel,Black/White Premium,Electric,Automatic,AWD,Tri Motor,Tesla Pasadena,Pasadena,CA,91107,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123175
CAR176,2023,Hyundai,Palisade,Calligraphy,55900,6500,Hyper White,Nappa Camel,Gasoline,Automatic,AWD,3.8L V6,Puente Hills Hyundai,City of Industry,CA,91748,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123176
CAR177,2023,Hyundai,Santa Fe,XRT,42500,8900,Shimmering Silver,Black Leather,Gasoline,Automatic,AWD,2.5L Turbo,Win Hyundai,Carson,CA,90745,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123177
CAR178,2023,Hyundai,Elantra N,Performance,35900,5200,Performance Blue,Black Suede,Gasoline,Manual,FWD,2.0L Turbo,Keyes Hyundai,Van Nuys,CA,91401,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123178
CAR179,2023,Hyundai,Kona N,Performance,38500,4800,Sonic Blue,Black/Red Suede,Gasoline,Automatic,FWD,2.0L Turbo,Puente Hills Hyundai,City of Industry,CA,91748,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123179
CAR180,2023,Hyundai,Ioniq 6,Limited,58900,6200,Nocturne Gray,Black/Gray Leather,Electric,Automatic,AWD,Dual Motor,Win Hyundai,Carson,CA,90745,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123180
CAR181,2023,Hyundai,Ioniq 5,Limited,58500,7500,Cyber Gray,Black/Green,Electric,Automatic,AWD,Dual Motor,Keyes Hyundai,Van Nuys,CA,91401,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123181
CAR182,2023,Hyundai,Santa Cruz,Limited,42900,5800,Hampton Gray,Navy Leather,Gasoline,Automatic,AWD,2.5L Turbo,Puente Hills Hyundai,City of Industry,CA,91748,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123182
CAR183,2023,Kia,EV6,GT-Line,58500,6200,Snow White,Gray/Green,Electric,Automatic,AWD,Dual Motor,Kia of Carson,Carson,CA,90745,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123183
CAR184,2023,Kia,EV6,GT,68500,4200,Urban Yellow,Black Suede,Electric,Automatic,AWD,Dual Motor,Galpin Kia,North Hills,CA,91343,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123184
CAR185,2023,Kia,Stinger,GT2,55900,5800,Ascot Green,Terracotta Leather,Gasoline,Automatic,AWD,3.3L Twin Turbo V6,Kia of Irvine,Irvine,CA,92618,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123185
CAR186,2023,Kia,Sportage,X-Pro Prestige,42900,7200,Dawning Red,Black/Gray Leather,Gasoline,Automatic,AWD,2.5L Turbo,Kia of Carson,Carson,CA,90745,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123186
CAR187,2023,Kia,Sorento,SX Prestige X-Line,48500,5500,Wolf Gray,Red/Black Nappa,Gasoline,Automatic,AWD,2.5L Turbo,Galpin Kia,North Hills,CA,91343,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123187
CAR188,2023,Kia,Carnival,SX Prestige,48900,6800,Aurora Black,Navy/Tuscan,Gasoline,Automatic,FWD,3.5L V6,Kia of Irvine,Irvine,CA,92618,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123188
CAR189,2023,Kia,Niro,EV Wave,45900,7500,Snow White,Charcoal/Light Gray,Electric,Automatic,FWD,Single Motor,Kia of Carson,Carson,CA,90745,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123189
CAR190,2022,Kia,Forte,GT,28500,15200,Passion Red,Black Cloth,Gasoline,Automatic,FWD,1.6L Turbo,Galpin Kia,North Hills,CA,91343,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123190
CAR191,2023,Mazda,CX-50,Turbo Premium Plus,42900,6500,Zircon Sand,Terracotta Leather,Gasoline,Automatic,AWD,2.5L Turbo,Galpin Mazda,Van Nuys,CA,91401,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123191
CAR192,2023,Mazda,CX-90,PHEV Premium Plus,58500,4800,Artisan Red,White Nappa,Hybrid,Automatic,AWD,2.5L PHEV,Tustin Mazda,Tustin,CA,92782,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123192
CAR193,2023,Mazda,MX-5 Miata,Grand Touring,38500,5200,Soul Red Crystal,Nappa Tan,Gasoline,Manual,RWD,2.0L 4-Cylinder,Puente Hills Mazda,City of Industry,CA,91748,Great Deal,true,true,true,KBB,https://www.kbb.com/listing/123193
CAR194,2023,Mazda,CX-30,Turbo Premium Plus,35900,7800,Polymetal Gray,White Leather,Gasoline,Automatic,AWD,2.5L Turbo,Galpin Mazda,Van Nuys,CA,91401,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123194
CAR195,2022,Mazda,Mazda6,Carbon Edition,32500,18500,Polymetal Gray,Black Leather,Gasoline,Automatic,FWD,2.5L Turbo,Tustin Mazda,Tustin,CA,92782,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123195
CAR196,2023,Subaru,WRX,Premium,35900,6500,WR Blue Pearl,Carbon Black,Gasoline,Manual,AWD,2.4L Turbo,Subaru of Glendale,Glendale,CA,91204,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123196
CAR197,2023,Subaru,BRZ,Limited,32500,5800,Sapphire Blue,Black/Red Leather,Gasoline,Manual,RWD,2.4L Boxer,Timmons Subaru,Long Beach,CA,90807,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123197
CAR198,2023,Subaru,Crosstrek,Limited,35900,7200,Offshore Blue,Gray StarTex,Gasoline,Automatic,AWD,2.5L 4-Cylinder,Puente Hills Subaru,City of Industry,CA,91748,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123198
CAR199,2023,Subaru,Ascent,Touring,48500,6500,Brilliant Bronze,Java Brown,Gasoline,Automatic,AWD,2.4L Turbo,Subaru of Glendale,Glendale,CA,91204,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123199
CAR200,2023,Subaru,Solterra,Touring,48900,8500,Harbor Mist,Black Ultrasuede,Electric,Automatic,AWD,Dual Motor,Timmons Subaru,Long Beach,CA,90807,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123200
CAR201,2023,Jeep,Compass,Trailhawk,38500,7200,Hydro Blue,Black Leather,Gasoline,Automatic,4WD,2.0L Turbo,Glendale Dodge,Glendale,CA,91204,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123201
CAR202,2023,Jeep,Cherokee,Trailhawk,42900,6500,Sting-Gray,Black Leather,Gasoline,Automatic,4WD,2.0L Turbo,Russell Westbrook CDJR,Van Nuys,CA,91401,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123202
CAR203,2023,Jeep,Grand Cherokee L,Summit Reserve,72500,4800,Diamond Black,Palermo Leather,Gasoline,Automatic,4WD,5.7L HEMI,Scott Robinson CDJR,Torrance,CA,90505,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123203
CAR204,2023,Jeep,Gladiator,Rubicon,58900,5200,Firecracker Red,Black Leather,Gasoline,Automatic,4WD,3.6L V6,Browning CDJR,Norco,CA,92860,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123204
CAR205,2023,Jeep,Wagoneer,Series III,78500,6200,Bright White,Global Black,Gasoline,Automatic,4WD,3.0L Hurricane I6,Huntington Beach CDJR,Huntington Beach,CA,92648,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123205
CAR206,2023,Jeep,Grand Wagoneer,Obsidian,102500,4500,Diamond Black,McIntosh/Waxed Walnut,Gasoline,Automatic,4WD,3.0L Hurricane I6,Glendale Dodge,Glendale,CA,91204,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123206
CAR207,2023,RAM,1500,TRX,92500,5800,Hydro Blue,Black Leather,Gasoline,Automatic,4WD,6.2L Supercharged V8,Russell Westbrook CDJR,Van Nuys,CA,91401,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123207
CAR208,2023,RAM,2500,Power Wagon,72500,6500,Billet Silver,Black Cloth,Gasoline,Automatic,4WD,6.4L HEMI,Scott Robinson CDJR,Torrance,CA,90505,Good Deal,true,true,true,KBB,https://www.kbb.com/listing/123208
CAR209,2023,RAM,3500,Limited Longhorn,88500,4200,Pearl White,Mountain Brown,Diesel,Automatic,4WD,6.7L Cummins Turbo Diesel,Browning CDJR,Norco,CA,92860,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123209
