id,movie_id,theater_id,date,time,format,price,screen_number
ST396,MOV080,TH006,2024-12-20,17:00,3D,19.99,1
ST397,MOV080,TH006,2024-12-20,20:30,Dolby Cinema,25.99,11
ST398,MOV012,TH006,2024-12-20,23:30,IMAX,26.99,14
ST399,MOV012,TH006,2024-12-20,09:00,3D,17.99,6
ST400,MOV012,TH006,2024-12-20,15:00,Standard,17.49,9
ST401,MOV012,TH006,2024-12-20,12:00,Dolby Cinema,23.99,11
ST402,MOV055,TH006,2024-12-20,15:30,Dolby Cinema,23.99,2
ST403,MOV055,TH006,2024-12-20,10:30,3D,17.99,12
ST404,MOV077,TH006,2024-12-20,21:00,Dolby Cinema,25.99,4
ST405,MOV077,TH006,2024-12-20,13:00,Standard,17.49,3
ST406,MOV077,TH006,2024-12-20,14:00,IMAX,24.99,18
ST407,MOV057,TH006,2024-12-20,23:30,3D,21.99,1
ST408,MOV057,TH006,2024-12-20,17:00,Standard,17.49,4
ST409,MOV057,TH006,2024-12-20,21:00,Dolby Cinema,25.99,2
ST410,MOV057,TH006,2024-12-20,20:30,Standard,19.99,17
ST411,MOV074,TH006,2024-12-20,23:30,Standard,19.99,9
ST412,MOV074,TH006,2024-12-20,13:30,Standard,17.49,16
ST413,MOV074,TH006,2024-12-20,21:30,IMAX,26.99,12
ST414,MOV074,TH006,2024-12-20,10:00,Dolby Cinema,21.99,8
ST415,MOV073,TH006,2024-12-20,11:00,IMAX,22.99,14
ST416,MOV073,TH006,2024-12-20,10:30,Standard,14.99,2
ST417,MOV033,TH006,2024-12-20,22:30,IMAX,26.99,5
ST418,MOV033,TH006,2024-12-20,18:30,Standard,19.99,18
ST419,MOV059,TH006,2024-12-20,11:30,IMAX,22.99,6
ST420,MOV059,TH006,2024-12-20,21:30,Dolby Cinema,25.99,13
ST421,MOV026,TH006,2024-12-20,15:30,IMAX,24.99,12
ST422,MOV026,TH006,2024-12-20,09:00,IMAX,22.99,4
ST423,MOV026,TH006,2024-12-20,21:00,IMAX,26.99,8
ST424,MOV010,TH006,2024-12-20,13:00,IMAX,24.99,12
ST425,MOV010,TH006,2024-12-20,15:00,Standard,17.49,3
ST426,MOV010,TH006,2024-12-20,14:00,Standard,17.49,7
ST427,MOV004,TH006,2024-12-20,19:00,Standard,19.99,4
ST428,MOV004,TH006,2024-12-20,10:30,Standard,14.99,9
ST429,MOV004,TH006,2024-12-20,11:30,Standard,14.99,11
ST430,MOV004,TH006,2024-12-20,13:00,Dolby Cinema,23.99,10
ST431,MOV061,TH007,2024-12-20,17:00,Standard,17.49,5
ST432,MOV061,TH007,2024-12-20,16:00,IMAX,24.99,8
ST433,MOV061,TH007,2024-12-20,09:30,IMAX,22.99,19
ST434,MOV061,TH007,2024-12-20,12:30,Dolby Cinema,23.99,16
ST435,MOV067,TH007,2024-12-20,20:00,Standard,19.99,12
ST436,MOV067,TH007,2024-12-20,23:30,Dolby Cinema,25.99,14
ST437,MOV037,TH007,2024-12-20,20:30,3D,21.99,4
ST438,MOV037,TH007,2024-12-20,15:30,Dolby Cinema,23.99,14
ST439,MOV037,TH007,2024-12-20,21:00,Dolby Cinema,25.99,12
ST440,MOV037,TH007,2024-12-20,14:00,Dolby Cinema,23.99,18
ST441,MOV012,TH007,2024-12-20,12:00,IMAX,24.99,13
ST442,MOV012,TH007,2024-12-20,15:30,Dolby Cinema,23.99,14
ST443,MOV013,TH007,2024-12-20,16:30,IMAX,24.99,1
ST444,MOV013,TH007,2024-12-20,14:30,IMAX,24.99,5
ST445,MOV013,TH007,2024-12-20,18:30,IMAX,26.99,15
ST446,MOV029,TH007,2024-12-20,23:30,Dolby Cinema,25.99,3
ST447,MOV029,TH007,2024-12-20,17:00,Standard,17.49,5
ST448,MOV029,TH007,2024-12-20,14:30,3D,19.99,19
ST449,MOV029,TH007,2024-12-20,16:30,3D,19.99,15
ST450,MOV025,TH007,2024-12-20,22:30,3D,21.99,20
ST451,MOV025,TH007,2024-12-20,10:30,Standard,14.99,10
ST452,MOV032,TH007,2024-12-20,11:30,Standard,14.99,1
ST453,MOV032,TH007,2024-12-20,09:00,3D,17.99,2
ST454,MOV032,TH007,2024-12-20,10:00,Dolby Cinema,21.99,18
ST455,MOV028,TH007,2024-12-20,23:00,3D,21.99,7
ST456,MOV028,TH007,2024-12-20,19:00,3D,21.99,3
ST457,MOV028,TH007,2024-12-20,13:30,Standard,17.49,5
ST458,MOV075,TH007,2024-12-20,19:30,Dolby Cinema,25.99,13
ST459,MOV075,TH007,2024-12-20,14:30,IMAX,24.99,4
ST460,MOV075,TH007,2024-12-20,09:00,Dolby Cinema,21.99,5
ST461,MOV052,TH007,2024-12-20,16:00,3D,19.99,20
ST462,MOV052,TH007,2024-12-20,14:30,3D,19.99,4
ST463,MOV052,TH007,2024-12-20,17:00,IMAX,24.99,17
ST464,MOV052,TH007,2024-12-20,17:30,IMAX,24.99,3
ST465,MOV035,TH007,2024-12-20,15:00,3D,19.99,5
ST466,MOV035,TH007,2024-12-20,23:00,Standard,19.99,11
ST467,MOV035,TH007,2024-12-20,18:30,Dolby Cinema,25.99,9
ST468,MOV035,TH007,2024-12-20,10:30,3D,17.99,16
ST469,MOV056,TH007,2024-12-20,13:30,IMAX,24.99,15
ST470,MOV056,TH007,2024-12-20,10:00,Dolby Cinema,21.99,7
ST471,MOV056,TH007,2024-12-20,22:00,Standard,19.99,6
ST472,MOV022,TH007,2024-12-20,20:00,3D,21.99,16
ST473,MOV022,TH007,2024-12-20,18:00,3D,21.99,10
ST474,MOV022,TH007,2024-12-20,20:30,Standard,19.99,17
ST475,MOV046,TH007,2024-12-20,17:00,3D,19.99,20
ST476,MOV046,TH007,2024-12-20,18:30,Dolby Cinema,25.99,14
ST477,MOV060,TH007,2024-12-20,13:30,Standard,17.49,7
ST478,MOV060,TH007,2024-12-20,22:00,3D,21.99,15
ST479,MOV071,TH007,2024-12-20,18:00,3D,21.99,18
ST480,MOV071,TH007,2024-12-20,21:30,Standard,19.99,13
ST481,MOV071,TH007,2024-12-20,17:00,3D,19.99,6
ST482,MOV071,TH007,2024-12-20,22:00,IMAX,26.99,14
ST483,MOV031,TH008,2024-12-20,11:00,Dolby Cinema,21.99,3
ST484,MOV031,TH008,2024-12-20,12:30,IMAX,24.99,23
ST485,MOV031,TH008,2024-12-20,16:00,Standard,17.49,17
ST486,MOV041,TH008,2024-12-20,21:30,Dolby Cinema,25.99,1
ST487,MOV041,TH008,2024-12-20,10:30,3D,17.99,5
ST488,MOV041,TH008,2024-12-20,11:00,Dolby Cinema,21.99,30
ST489,MOV072,TH008,2024-12-20,20:00,Dolby Cinema,25.99,11
ST490,MOV072,TH008,2024-12-20,15:30,Standard,17.49,17
ST491,MOV072,TH008,2024-12-20,18:00,Dolby Cinema,25.99,21
ST492,MOV016,TH008,2024-12-20,09:30,Dolby Cinema,21.99,24
ST493,MOV016,TH008,2024-12-20,10:00,Standard,14.99,10
ST494,MOV016,TH008,2024-12-20,20:00,3D,21.99,4
ST495,MOV007,TH008,2024-12-20,09:30,IMAX,22.99,24
ST496,MOV007,TH008,2024-12-20,11:00,Standard,14.99,3
ST497,MOV007,TH008,2024-12-20,13:00,3D,19.99,4
ST498,MOV007,TH008,2024-12-20,17:00,3D,19.99,27
ST499,MOV074,TH008,2024-12-20,14:00,Standard,17.49,1
ST500,MOV074,TH008,2024-12-20,11:00,Dolby Cinema,21.99,30
ST501,MOV074,TH008,2024-12-20,16:30,Dolby Cinema,23.99,22
ST502,MOV048,TH008,2024-12-20,17:00,IMAX,24.99,18
ST503,MOV048,TH008,2024-12-20,16:00,IMAX,24.99,25
ST504,MOV048,TH008,2024-12-20,12:00,Dolby Cinema,23.99,27
ST505,MOV010,TH008,2024-12-20,15:00,Standard,17.49,15
ST506,MOV010,TH008,2024-12-20,20:00,3D,21.99,8
ST507,MOV068,TH008,2024-12-20,18:30,3D,21.99,4
ST508,MOV068,TH008,2024-12-20,09:30,3D,17.99,29
ST509,MOV068,TH008,2024-12-20,13:30,Dolby Cinema,23.99,3
ST510,MOV046,TH008,2024-12-20,14:30,3D,19.99,13
ST511,MOV046,TH008,2024-12-20,23:00,IMAX,26.99,24
ST512,MOV062,TH008,2024-12-20,20:00,Standard,19.99,12
ST513,MOV062,TH008,2024-12-20,11:00,Dolby Cinema,21.99,5
ST514,MOV062,TH008,2024-12-20,18:30,IMAX,26.99,16
ST515,MOV020,TH008,2024-12-20,20:00,Dolby Cinema,25.99,24
ST516,MOV020,TH008,2024-12-20,16:00,Standard,17.49,2
ST517,MOV018,TH008,2024-12-20,11:00,IMAX,22.99,23
ST518,MOV018,TH008,2024-12-20,13:30,3D,19.99,11
ST519,MOV030,TH008,2024-12-20,21:30,IMAX,26.99,20
ST520,MOV030,TH008,2024-12-20,10:00,Dolby Cinema,21.99,13
ST521,MOV076,TH008,2024-12-20,19:00,IMAX,26.99,17
ST522,MOV076,TH008,2024-12-20,22:30,3D,21.99,21
ST523,MOV076,TH008,2024-12-20,23:00,Standard,19.99,19
ST524,MOV076,TH008,2024-12-20,19:30,Standard,19.99,24
ST525,MOV079,TH008,2024-12-20,18:00,3D,21.99,14
ST526,MOV079,TH008,2024-12-20,09:30,Standard,14.99,12
ST527,MOV079,TH008,2024-12-20,15:00,Dolby Cinema,23.99,9
ST528,MOV079,TH008,2024-12-20,11:30,IMAX,22.99,25
ST529,MOV070,TH008,2024-12-20,17:00,Dolby Cinema,23.99,15
ST530,MOV070,TH008,2024-12-20,14:30,Dolby Cinema,23.99,19
ST531,MOV070,TH008,2024-12-20,13:00,Dolby Cinema,23.99,29
ST532,MOV033,TH008,2024-12-20,09:00,3D,17.99,20
ST533,MOV033,TH008,2024-12-20,15:30,Dolby Cinema,23.99,16
ST534,MOV033,TH008,2024-12-20,13:00,IMAX,24.99,10
ST535,MOV075,TH008,2024-12-20,15:30,Dolby Cinema,23.99,29
ST536,MOV075,TH008,2024-12-20,19:00,3D,21.99,22
ST537,MOV075,TH008,2024-12-20,20:00,Standard,19.99,2
ST538,MOV075,TH008,2024-12-20,13:00,Dolby Cinema,23.99,2
ST539,MOV028,TH008,2024-12-20,13:00,Dolby Cinema,23.99,8
ST540,MOV028,TH008,2024-12-20,19:00,Standard,19.99,16
ST541,MOV028,TH008,2024-12-20,12:00,IMAX,24.99,23
ST542,MOV028,TH008,2024-12-20,17:00,Dolby Cinema,23.99,15
ST543,MOV020,TH009,2024-12-20,12:00,3D,19.99,6
ST544,MOV020,TH009,2024-12-20,18:00,3D,21.99,8
ST545,MOV020,TH009,2024-12-20,22:00,Standard,19.99,6
ST546,MOV056,TH009,2024-12-20,22:00,Standard,19.99,6
ST547,MOV056,TH009,2024-12-20,17:00,3D,19.99,4
ST548,MOV080,TH009,2024-12-20,21:00,Standard,19.99,7
ST549,MOV080,TH009,2024-12-20,20:00,3D,21.99,8
ST550,MOV080,TH009,2024-12-20,10:00,Standard,14.99,2
ST551,MOV054,TH009,2024-12-20,19:30,3D,21.99,9
ST552,MOV054,TH009,2024-12-20,22:00,3D,21.99,1
ST553,MOV054,TH009,2024-12-20,17:00,3D,19.99,6
ST554,MOV054,TH009,2024-12-20,19:00,Standard,19.99,10
ST555,MOV046,TH009,2024-12-20,21:30,Standard,19.99,10
ST556,MOV046,TH009,2024-12-20,10:30,Standard,14.99,2
ST557,MOV046,TH009,2024-12-20,19:30,Standard,19.99,9
ST558,MOV029,TH009,2024-12-20,22:30,Standard,19.99,7
ST559,MOV029,TH009,2024-12-20,16:00,Standard,17.49,3
ST560,MOV029,TH009,2024-12-20,18:30,3D,21.99,9
ST561,MOV029,TH009,2024-12-20,09:00,Standard,14.99,7
ST562,MOV014,TH009,2024-12-20,15:30,3D,19.99,7
ST563,MOV014,TH009,2024-12-20,12:30,3D,19.99,5
ST564,MOV064,TH009,2024-12-20,19:30,Standard,19.99,10
ST565,MOV064,TH009,2024-12-20,14:30,3D,19.99,2
ST566,MOV064,TH009,2024-12-20,20:30,Standard,19.99,8
ST567,MOV031,TH009,2024-12-20,23:30,3D,21.99,7
ST568,MOV031,TH009,2024-12-20,23:00,Standard,19.99,5
ST569,MOV010,TH009,2024-12-20,23:00,3D,21.99,9
ST570,MOV010,TH009,2024-12-20,15:30,Standard,17.49,7
ST571,MOV010,TH009,2024-12-20,20:30,Standard,19.99,5
ST572,MOV010,TH009,2024-12-20,10:00,3D,17.99,6
ST573,MOV043,TH009,2024-12-20,11:00,3D,17.99,7
ST574,MOV043,TH009,2024-12-20,13:30,3D,19.99,8
ST575,MOV043,TH009,2024-12-20,23:30,Standard,19.99,10
ST576,MOV048,TH009,2024-12-20,16:30,3D,19.99,10
ST577,MOV048,TH009,2024-12-20,18:30,Standard,19.99,5
ST578,MOV048,TH009,2024-12-20,10:30,Standard,14.99,6
ST579,MOV051,TH009,2024-12-20,18:30,Standard,19.99,5
ST580,MOV051,TH009,2024-12-20,10:30,3D,17.99,10
ST581,MOV051,TH009,2024-12-20,21:00,Standard,19.99,2
ST582,MOV031,TH010,2024-12-20,10:30,Dolby Cinema,21.99,4
ST583,MOV031,TH010,2024-12-20,19:30,Dolby Cinema,25.99,9
ST584,MOV031,TH010,2024-12-20,12:30,3D,19.99,3
ST585,MOV031,TH010,2024-12-20,13:00,Standard,17.49,4
ST586,MOV012,TH010,2024-12-20,19:30,Standard,19.99,2
ST587,MOV012,TH010,2024-12-20,10:30,3D,17.99,8
ST588,MOV012,TH010,2024-12-20,10:00,Standard,14.99,10
ST589,MOV053,TH010,2024-12-20,19:30,Standard,19.99,12
ST590,MOV053,TH010,2024-12-20,15:00,3D,19.99,2
ST591,MOV053,TH010,2024-12-20,17:00,Dolby Cinema,23.99,2
ST592,MOV035,TH010,2024-12-20,11:00,3D,17.99,9
ST593,MOV035,TH010,2024-12-20,22:00,Standard,19.99,3
ST594,MOV034,TH010,2024-12-20,12:30,Standard,17.49,1
ST595,MOV034,TH010,2024-12-20,16:30,3D,19.99,6
ST596,MOV074,TH010,2024-12-20,22:30,Standard,19.99,8
ST597,MOV074,TH010,2024-12-20,15:00,Dolby Cinema,23.99,11
ST598,MOV074,TH010,2024-12-20,12:30,Dolby Cinema,23.99,4
ST599,MOV074,TH010,2024-12-20,15:30,3D,19.99,10
ST600,MOV037,TH010,2024-12-20,15:00,Standard,17.49,3
ST601,MOV037,TH010,2024-12-20,14:00,Standard,17.49,5
ST602,MOV066,TH010,2024-12-20,17:00,3D,19.99,1
ST603,MOV066,TH010,2024-12-20,16:30,3D,19.99,1
ST604,MOV021,TH010,2024-12-20,09:30,Standard,14.99,5
ST605,MOV021,TH010,2024-12-20,21:30,Standard,19.99,5
ST606,MOV021,TH010,2024-12-20,12:00,3D,19.99,1
ST607,MOV021,TH010,2024-12-20,22:00,3D,21.99,12
ST608,MOV025,TH010,2024-12-20,17:30,3D,19.99,7
ST609,MOV025,TH010,2024-12-20,23:30,Standard,19.99,6
ST610,MOV040,TH001,2024-12-21,11:30,3D,17.99,2
ST611,MOV040,TH001,2024-12-21,14:30,Dolby Cinema,23.99,11
ST612,MOV040,TH001,2024-12-21,14:00,Standard,17.49,11
ST613,MOV010,TH001,2024-12-21,20:00,3D,21.99,4
ST614,MOV010,TH001,2024-12-21,21:30,Dolby Cinema,25.99,1
ST615,MOV073,TH001,2024-12-21,23:30,3D,21.99,2
ST616,MOV073,TH001,2024-12-21,17:30,Dolby Cinema,23.99,2
ST617,MOV073,TH001,2024-12-21,20:30,Dolby Cinema,25.99,13
ST618,MOV073,TH001,2024-12-21,13:00,Dolby Cinema,23.99,5
ST619,MOV064,TH001,2024-12-21,20:30,Dolby Cinema,25.99,15
ST620,MOV064,TH001,2024-12-21,11:30,Dolby Cinema,21.99,3
ST621,MOV064,TH001,2024-12-21,18:30,Standard,19.99,12
ST622,MOV031,TH001,2024-12-21,16:30,Dolby Cinema,23.99,7
ST623,MOV031,TH001,2024-12-21,17:30,Standard,17.49,10
ST624,MOV031,TH001,2024-12-21,21:30,Dolby Cinema,25.99,1
ST625,MOV049,TH001,2024-12-21,11:30,Standard,14.99,14
ST626,MOV049,TH001,2024-12-21,14:00,Standard,17.49,1
ST627,MOV049,TH001,2024-12-21,09:30,Dolby Cinema,21.99,2
ST628,MOV049,TH001,2024-12-21,15:00,3D,19.99,10
ST629,MOV052,TH001,2024-12-21,22:30,Standard,19.99,9
ST630,MOV052,TH001,2024-12-21,12:00,Standard,17.49,7
ST631,MOV052,TH001,2024-12-21,19:30,IMAX,26.99,12
ST632,MOV052,TH001,2024-12-21,23:00,IMAX,26.99,6
ST633,MOV045,TH001,2024-12-21,17:00,Standard,17.49,7
ST634,MOV045,TH001,2024-12-21,19:30,IMAX,26.99,8
ST635,MOV045,TH001,2024-12-21,09:30,IMAX,22.99,11
ST636,MOV018,TH001,2024-12-21,11:00,3D,17.99,8
ST637,MOV018,TH001,2024-12-21,17:30,IMAX,24.99,8
ST638,MOV018,TH001,2024-12-21,19:30,IMAX,26.99,4
ST639,MOV018,TH001,2024-12-21,18:30,Standard,19.99,1
ST640,MOV058,TH001,2024-12-21,23:00,Dolby Cinema,25.99,13
ST641,MOV058,TH001,2024-12-21,16:00,Dolby Cinema,23.99,4
ST642,MOV058,TH001,2024-12-21,10:30,IMAX,22.99,7
ST643,MOV039,TH001,2024-12-21,16:00,3D,19.99,12
ST644,MOV039,TH001,2024-12-21,21:30,3D,21.99,11
ST645,MOV039,TH001,2024-12-21,22:30,Standard,19.99,15
ST646,MOV046,TH001,2024-12-21,11:30,3D,17.99,10
ST647,MOV046,TH001,2024-12-21,23:30,Dolby Cinema,25.99,10
ST648,MOV046,TH001,2024-12-21,23:00,Standard,19.99,10
ST649,MOV046,TH001,2024-12-21,20:30,IMAX,26.99,13
ST650,MOV028,TH001,2024-12-21,19:30,3D,21.99,3
ST651,MOV028,TH001,2024-12-21,12:00,3D,19.99,9
ST652,MOV028,TH001,2024-12-21,09:00,IMAX,22.99,12
ST653,MOV028,TH001,2024-12-21,09:30,Dolby Cinema,21.99,1
ST654,MOV062,TH001,2024-12-21,20:30,Standard,19.99,5
ST655,MOV062,TH001,2024-12-21,23:00,Standard,19.99,9
ST656,MOV062,TH001,2024-12-21,22:30,IMAX,26.99,1
ST657,MOV075,TH001,2024-12-21,11:30,3D,17.99,8
ST658,MOV075,TH001,2024-12-21,14:00,3D,19.99,2
ST659,MOV044,TH001,2024-12-21,18:30,Dolby Cinema,25.99,3
ST660,MOV044,TH001,2024-12-21,14:00,IMAX,24.99,2
ST661,MOV044,TH001,2024-12-21,09:00,IMAX,22.99,3
ST662,MOV079,TH001,2024-12-21,15:00,3D,19.99,8
ST663,MOV079,TH001,2024-12-21,16:30,IMAX,24.99,9
ST664,MOV079,TH001,2024-12-21,17:30,Standard,17.49,9
ST665,MOV019,TH001,2024-12-21,20:30,Dolby Cinema,25.99,8
ST666,MOV019,TH001,2024-12-21,14:00,Standard,17.49,11
ST667,MOV019,TH001,2024-12-21,14:30,Standard,17.49,14
ST668,MOV019,TH001,2024-12-21,23:30,IMAX,26.99,7
ST669,MOV056,TH001,2024-12-21,21:30,Standard,19.99,10
ST670,MOV056,TH001,2024-12-21,15:30,3D,19.99,8
ST671,MOV056,TH001,2024-12-21,11:30,IMAX,22.99,1
ST672,MOV057,TH001,2024-12-21,17:00,Dolby Cinema,23.99,9
ST673,MOV057,TH001,2024-12-21,22:30,Dolby Cinema,25.99,15
ST674,MOV057,TH001,2024-12-21,23:30,3D,21.99,2
ST675,MOV057,TH001,2024-12-21,18:30,IMAX,26.99,9
ST676,MOV064,TH002,2024-12-21,14:00,Dolby Cinema,23.99,2
ST677,MOV064,TH002,2024-12-21,20:00,IMAX,26.99,1
ST678,MOV053,TH002,2024-12-21,11:00,3D,17.99,10
ST679,MOV053,TH002,2024-12-21,15:00,3D,19.99,5
ST680,MOV053,TH002,2024-12-21,14:00,Standard,17.49,16
ST681,MOV053,TH002,2024-12-21,14:30,IMAX,24.99,6
ST682,MOV009,TH002,2024-12-21,14:30,IMAX,24.99,9
ST683,MOV009,TH002,2024-12-21,20:00,Dolby Cinema,25.99,10
ST684,MOV009,TH002,2024-12-21,18:30,IMAX,26.99,8
ST685,MOV074,TH002,2024-12-21,14:30,3D,19.99,15
ST686,MOV074,TH002,2024-12-21,16:00,Dolby Cinema,23.99,8
ST687,MOV074,TH002,2024-12-21,10:00,Standard,14.99,10
ST688,MOV002,TH002,2024-12-21,22:30,Standard,19.99,5
ST689,MOV002,TH002,2024-12-21,10:30,Standard,14.99,11
ST690,MOV002,TH002,2024-12-21,17:00,Standard,17.49,14
ST691,MOV002,TH002,2024-12-21,11:30,Dolby Cinema,21.99,7
ST692,MOV030,TH002,2024-12-21,21:00,3D,21.99,2
ST693,MOV030,TH002,2024-12-21,19:30,IMAX,26.99,10
ST694,MOV030,TH002,2024-12-21,17:00,Dolby Cinema,23.99,16
ST695,MOV067,TH002,2024-12-21,14:00,IMAX,24.99,5
ST696,MOV067,TH002,2024-12-21,17:00,3D,19.99,3
ST697,MOV033,TH002,2024-12-21,20:00,Dolby Cinema,25.99,16
ST698,MOV033,TH002,2024-12-21,19:30,IMAX,26.99,13
ST699,MOV047,TH002,2024-12-21,23:00,Standard,19.99,16
ST700,MOV047,TH002,2024-12-21,21:00,3D,21.99,15
ST701,MOV047,TH002,2024-12-21,15:30,Standard,17.49,10
ST702,MOV068,TH002,2024-12-21,19:00,3D,21.99,11
ST703,MOV068,TH002,2024-12-21,18:30,IMAX,26.99,12
ST704,MOV068,TH002,2024-12-21,14:30,IMAX,24.99,8
ST705,MOV068,TH002,2024-12-21,20:00,Standard,19.99,14
ST706,MOV028,TH002,2024-12-21,21:00,3D,21.99,14
ST707,MOV028,TH002,2024-12-21,11:30,3D,17.99,15
ST708,MOV055,TH002,2024-12-21,11:30,IMAX,22.99,8
ST709,MOV055,TH002,2024-12-21,15:30,Dolby Cinema,23.99,10
ST710,MOV055,TH002,2024-12-21,13:30,Dolby Cinema,23.99,3
ST711,MOV006,TH002,2024-12-21,18:00,IMAX,26.99,6
ST712,MOV006,TH002,2024-12-21,19:30,IMAX,26.99,9
ST713,MOV006,TH002,2024-12-21,13:30,IMAX,24.99,15
ST714,MOV032,TH002,2024-12-21,10:00,Standard,14.99,2
ST715,MOV032,TH002,2024-12-21,10:30,IMAX,22.99,12
ST716,MOV037,TH002,2024-12-21,22:00,3D,21.99,4
ST717,MOV037,TH002,2024-12-21,13:30,Standard,17.49,12
ST718,MOV037,TH002,2024-12-21,23:00,Standard,19.99,2
ST719,MOV025,TH002,2024-12-21,23:30,Dolby Cinema,25.99,13
ST720,MOV025,TH002,2024-12-21,16:00,IMAX,24.99,3
ST721,MOV025,TH002,2024-12-21,11:00,Standard,14.99,9
ST722,MOV025,TH002,2024-12-21,20:30,Dolby Cinema,25.99,3
ST723,MOV041,TH002,2024-12-21,18:30,IMAX,26.99,8
ST724,MOV041,TH002,2024-12-21,23:00,Dolby Cinema,25.99,9
ST725,MOV005,TH003,2024-12-21,14:00,3D,19.99,7
ST726,MOV005,TH003,2024-12-21,16:30,Dolby Cinema,23.99,1
ST727,MOV005,TH003,2024-12-21,09:30,3D,17.99,7
ST728,MOV005,TH003,2024-12-21,22:30,3D,21.99,5
ST729,MOV059,TH003,2024-12-21,13:00,3D,19.99,4
ST730,MOV059,TH003,2024-12-21,18:00,Dolby Cinema,25.99,5
ST731,MOV012,TH003,2024-12-21,22:30,Dolby Cinema,25.99,7
ST732,MOV012,TH003,2024-12-21,15:00,Standard,17.49,2
ST733,MOV012,TH003,2024-12-21,10:00,3D,17.99,4
ST734,MOV019,TH003,2024-12-21,21:00,Dolby Cinema,25.99,2
ST735,MOV019,TH003,2024-12-21,17:30,Standard,17.49,3
ST736,MOV047,TH003,2024-12-21,16:30,3D,19.99,4
ST737,MOV047,TH003,2024-12-21,18:30,Dolby Cinema,25.99,5
ST738,MOV046,TH003,2024-12-21,17:00,Standard,17.49,2
ST739,MOV046,TH003,2024-12-21,20:00,3D,21.99,6
ST740,MOV046,TH003,2024-12-21,17:30,Dolby Cinema,23.99,5
ST741,MOV043,TH003,2024-12-21,23:30,3D,21.99,3
ST742,MOV043,TH003,2024-12-21,11:30,3D,17.99,3
ST743,MOV043,TH003,2024-12-21,21:00,Standard,19.99,2
ST744,MOV050,TH003,2024-12-21,20:30,Dolby Cinema,25.99,6
ST745,MOV050,TH003,2024-12-21,10:30,3D,17.99,1
ST746,MOV050,TH003,2024-12-21,14:00,Standard,17.49,1
ST747,MOV050,TH003,2024-12-21,18:00,Standard,19.99,4
ST748,MOV007,TH003,2024-12-21,17:30,Standard,17.49,6
ST749,MOV007,TH003,2024-12-21,14:00,Dolby Cinema,23.99,4
ST750,MOV007,TH003,2024-12-21,22:00,Standard,19.99,7
ST751,MOV078,TH003,2024-12-21,14:30,3D,19.99,5
ST752,MOV078,TH003,2024-12-21,21:30,Dolby Cinema,25.99,3
ST753,MOV078,TH003,2024-12-21,15:00,Standard,17.49,3
ST754,MOV077,TH003,2024-12-21,20:30,Dolby Cinema,25.99,3
ST755,MOV077,TH003,2024-12-21,17:00,Dolby Cinema,23.99,7
ST756,MOV077,TH003,2024-12-21,22:00,3D,21.99,2
ST757,MOV077,TH003,2024-12-21,14:00,3D,19.99,2
ST758,MOV070,TH003,2024-12-21,09:30,3D,17.99,3
ST759,MOV070,TH003,2024-12-21,09:00,Standard,14.99,2
ST760,MOV070,TH003,2024-12-21,12:30,3D,19.99,3
ST761,MOV070,TH003,2024-12-21,11:30,Dolby Cinema,21.99,3
ST762,MOV027,TH003,2024-12-21,22:30,3D,21.99,2
ST763,MOV027,TH003,2024-12-21,16:30,Standard,17.49,3
ST764,MOV027,TH003,2024-12-21,21:30,Dolby Cinema,25.99,5
ST765,MOV027,TH003,2024-12-21,15:30,Standard,17.49,4
ST766,MOV044,TH003,2024-12-21,14:00,Standard,17.49,2
ST767,MOV044,TH003,2024-12-21,12:30,Standard,17.49,3
ST768,MOV076,TH003,2024-12-21,10:30,3D,17.99,5
ST769,MOV076,TH003,2024-12-21,16:30,Dolby Cinema,23.99,6
ST770,MOV076,TH003,2024-12-21,16:00,Standard,17.49,5
ST771,MOV076,TH003,2024-12-21,17:00,Dolby Cinema,23.99,6
ST772,MOV024,TH003,2024-12-21,22:00,3D,21.99,2
ST773,MOV024,TH003,2024-12-21,21:30,Dolby Cinema,25.99,6
ST774,MOV004,TH004,2024-12-21,14:30,Dolby Cinema,23.99,10
ST775,MOV004,TH004,2024-12-21,23:30,Dolby Cinema,25.99,13
ST776,MOV004,TH004,2024-12-21,20:30,Dolby Cinema,25.99,12
ST777,MOV039,TH004,2024-12-21,14:00,Standard,17.49,10
ST778,MOV039,TH004,2024-12-21,15:00,3D,19.99,5
ST779,MOV039,TH004,2024-12-21,13:00,Dolby Cinema,23.99,9
ST780,MOV040,TH004,2024-12-21,12:30,3D,19.99,5
ST781,MOV040,TH004,2024-12-21,22:30,IMAX,26.99,2
ST782,MOV033,TH004,2024-12-21,10:30,Standard,14.99,12
ST783,MOV033,TH004,2024-12-21,21:30,3D,21.99,10
ST784,MOV023,TH004,2024-12-21,09:00,Standard,14.99,13
ST785,MOV023,TH004,2024-12-21,18:00,Standard,19.99,11
ST786,MOV023,TH004,2024-12-21,14:30,3D,19.99,2
ST787,MOV041,TH004,2024-12-21,18:00,3D,21.99,9
ST788,MOV041,TH004,2024-12-21,16:00,Standard,17.49,5
ST789,MOV054,TH004,2024-12-21,20:30,IMAX,26.99,12
ST790,MOV054,TH004,2024-12-21,13:30,3D,19.99,3
ST791,MOV054,TH004,2024-12-21,22:30,IMAX,26.99,12
ST792,MOV054,TH004,2024-12-21,09:30,Standard,14.99,1
ST793,MOV062,TH004,2024-12-21,23:30,IMAX,26.99,9
