id,name,brand,category,subcategory,price,description,specs_json,in_stock,stock_quantity,warranty_months,price_match_eligible
PH033,ASUS Zenfone 11 Ultra,ASUS,Phones,Smartphone,899.99,Gaming-focused flagship,"{""storage"": ""256GB"", ""display"": ""6.78 inch LTPO AMOLED"", ""chip"": ""Snapdragon 8 Gen 3"", ""camera"": ""50MP Main"", ""5g"": true}",1,10,12,1
PH034,Sony Xperia 1 VI,Sony,Phones,Smartphone,1399.99,Camera-focused flagship,"{""storage"": ""256GB"", ""display"": ""6.5 inch 4K OLED"", ""chip"": ""Snapdragon 8 Gen 3"", ""camera"": ""Zeiss optics"", ""5g"": true}",1,6,12,1
PH035,RedMagic 9 Pro,RedMagic,Phones,Smartphone,649.99,Gaming phone with active cooling,"{""storage"": ""256GB"", ""display"": ""6.8 inch AMOLED 120Hz"", ""chip"": ""Snapdragon 8 Gen 3"", ""cooling_fan"": true}",1,8,12,0
LP039,Google Pixelbook Go,Google,Laptops,Chromebook,649.99,Premium Chromebook experience,"{""display"": ""13.3 inch FHD Touch"", ""processor"": ""Intel Core i5"", ""ram"": ""8GB"", ""storage"": ""128GB"", ""chrome_os"": true}",1,12,12,1
LP040,Samsung Galaxy Book4 360,Samsung,Laptops,Convertible,1099.99,AMOLED 2-in-1 with S Pen,"{""display"": ""15.6 inch FHD AMOLED Touch"", ""processor"": ""Intel Core i7"", ""ram"": ""16GB"", ""storage"": ""512GB SSD"", ""s_pen"": true}",1,10,12,1
TB024,Google Pixel Tablet 256GB,Google,Tablets,Mid-Range,499.99,Tablet with speaker dock,"{""display"": ""10.95 inch LCD"", ""chip"": ""Google Tensor G2"", ""storage"": ""256GB"", ""speaker_dock"": true}",1,20,12,1
TB025,Huawei MatePad Pro 12.6,Huawei,Tablets,Premium,799.99,OLED productivity tablet,"{""display"": ""12.6 inch OLED"", ""chip"": ""Kirin 9000"", ""storage"": ""256GB"", ""m_pencil"": true}",1,8,12,0
SH041,Philips Hue Play Gradient Lightstrip,Philips,Smart Home,Lighting,229.99,Ambilight for any TV,"{""length"": ""55 inch TV size"", ""colors"": ""16 million"", ""gradient"": true, ""sync_box_required"": true}",1,25,24,1
SH042,LIFX Beam,LIFX,Smart Home,Lighting,149.99,Modular light beam system,"{""panels"": 6, ""lumens"": ""1000"", ""colors"": ""16 million"", ""no_hub"": true}",1,18,24,1
SH043,Hatch Restore 2,Hatch,Smart Home,Wellness,169.99,Sunrise alarm clock,"{""light"": ""Sunrise simulation"", ""sounds"": ""Sleep sounds"", ""routines"": true}",1,30,12,1
SH044,Nanoleaf Lines,Nanoleaf,Smart Home,Lighting,199.99,Backlit modular light lines,"{""lines"": 9, ""lumens"": ""200 total"", ""colors"": ""16 million"", ""thread"": true}",1,15,24,1
SH045,IKEA Dirigera Hub,IKEA,Smart Home,Hubs,49.99,Matter-ready smart home hub,"{""matter"": true, ""zigbee"": true, ""thread"": true}",1,45,12,0
AU041,Denon Home 350,Denon,Audio,Speakers,649.99,Premium wireless speaker,"{""drivers"": ""6 total"", ""heos"": true, ""airplay"": true, ""alexa"": true}",1,10,24,1
AU042,Bluesound Pulse M,Bluesound,Audio,Speakers,749.99,Hi-res streaming speaker,"{""drivers"": ""4 inch woofer + tweeter"", ""wifi"": true, ""hi_res"": true, ""bluos"": true}",1,8,24,1
AU043,Devialet Phantom I,Devialet,Audio,Speakers,2990.99,Iconic high-end speaker,"{""output"": ""1100W"", ""drivers"": ""ADH technology"", ""wifi"": true, ""airplay"": true}",1,3,24,1
AU044,Naim Mu-so 2,Naim,Audio,Speakers,1590.99,British hi-fi all-in-one,"{""output"": ""450W"", ""drivers"": ""6 custom"", ""wifi"": true, ""multiroom"": true}",1,4,24,1
AU045,Klipsch The Fives,Klipsch,Audio,Speakers,549.99,Powered monitor speakers,"{""drivers"": ""4.5 inch woofer + 1 inch tweeter"", ""output"": ""160W"", ""bluetooth"": true, ""phono"": true}",1,15,24,1
GM041,Logitech G Cloud Gaming Handheld,Logitech,Gaming,Handhelds,299.99,Cloud gaming handheld,"{""display"": ""7 inch FHD"", ""cloud"": ""Xbox Cloud, GeForce NOW"", ""battery"": ""12 hours""}",1,15,12,1
GM042,MSI Claw,MSI,Gaming,Handhelds,699.99,Intel powered handheld,"{""display"": ""7 inch FHD 120Hz"", ""chip"": ""Intel Core Ultra 7"", ""storage"": ""512GB""}",1,8,12,1
GM043,AYN Odin 2,AYN,Gaming,Handhelds,299.99,Android gaming handheld,"{""display"": ""6 inch AMOLED"", ""chip"": ""Snapdragon 8 Gen 2"", ""android"": true}",1,10,12,0
GM044,Lenovo Legion Go,Lenovo,Gaming,Handhelds,699.99,Windows handheld with detachable controllers,"{""display"": ""8.8 inch QHD+ 144Hz"", ""chip"": ""AMD Z1 Extreme"", ""detachable"": true}",1,8,12,1
GM045,Analogue Pocket,Analogue,Gaming,Handhelds,219.99,FPGA retro gaming handheld,"{""display"": ""3.5 inch LCD"", ""fpga"": true, ""gb_gbc_gba"": true}",1,12,12,0
WR028,Withings ScanWatch 2,Withings,Wearables,Smartwatch,349.99,Medical-grade hybrid smartwatch,"{""display"": ""Analog + OLED"", ""ecg"": true, ""spo2"": true, ""sleep_apnea"": true, ""battery"": ""30 days""}",1,15,12,1
WR029,Mobvoi TicWatch Pro 5,Mobvoi,Wearables,Smartwatch,349.99,Dual display smartwatch,"{""display"": ""1.43 inch AMOLED + LCD"", ""chip"": ""Snapdragon W5+ Gen 1"", ""gps"": true, ""wear_os"": true}",1,18,12,0
WR030,Xiaomi Watch 2 Pro,Xiaomi,Wearables,Smartwatch,269.99,Wear OS budget option,"{""display"": ""1.43 inch AMOLED"", ""chip"": ""Snapdragon W5+ Gen 1"", ""wear_os"": true}",1,22,12,0
CM036,Hasselblad X2D 100C,Hasselblad,Cameras,Medium Format,8199.99,100MP medium format camera,"{""sensor"": ""100MP Medium Format"", ""video"": ""2.7K"", ""stabilization"": ""7 stops"", ""cfexpress"": true}",1,1,12,1
CM037,Fujifilm GFX 100S II,Fujifilm,Cameras,Medium Format,4999.99,Compact medium format,"{""sensor"": ""102MP Medium Format"", ""video"": ""4K30"", ""stabilization"": ""8 stops"", ""compact"": true}",1,3,12,1
CM038,Leica Q3,Leica,Cameras,Compact,5995.99,Full-frame compact with Summilux,"{""sensor"": ""60MP Full-Frame"", ""lens"": ""28mm f/1.7 Summilux"", ""video"": ""8K"", ""evf"": true}",1,2,12,1
CM039,Ricoh GR IIIx,Ricoh,Cameras,Compact,999.99,Pocket street photography camera,"{""sensor"": ""24.2MP APS-C"", ""lens"": ""40mm f/2.8"", ""compact"": true, ""touch_af"": true}",1,10,12,1
CM040,DJI RS 3 Pro,DJI,Cameras,Gimbals,859.99,Professional camera gimbal,"{""payload"": ""4.5 kg"", ""axis"": 3, ""lidar"": true, ""transmission"": true}",1,12,12,1
AC041,Twelve South HiRise 3,Twelve South,Accessories,Chargers,99.99,3-in-1 wireless charger,"{""iphone"": ""MagSafe"", ""apple_watch"": true, ""airpods"": true, ""metal"": true}",1,25,12,1
AC042,Nomad Stand One MagSafe,Nomad,Accessories,Chargers,99.99,Premium MagSafe stand,"{""magsafe"": ""Official 15W"", ""material"": ""Metal + Glass"", ""angle"": ""Adjustable""}",1,20,12,1
AC043,Ugreen USB-C Hub 9-in-1,Ugreen,Accessories,Hubs,69.99,Versatile USB-C hub,"{""ports"": 9, ""hdmi"": ""4K60"", ""ethernet"": true, ""sd_card"": true, ""power"": ""100W PD""}",1,50,12,0
AC044,HyperDrive USB4 Hub,HyperDrive,Accessories,Hubs,199.99,USB4 compatible hub,"{""ports"": 8, ""usb4"": true, ""hdmi"": ""8K"", ""sd_card"": true}",1,20,12,1
AC045,dbrand Teardown iPhone 15 Pro Skin,dbrand,Accessories,Skins,24.99,Teardown design skin,"{""material"": ""3M vinyl"", ""design"": ""Teardown"", ""precision_cut"": true}",1,80,12,0
MN026,ASUS ProArt PA27DCE-K,ASUS,Monitors,Professional,999.99,27-inch OLED reference monitor,"{""size"": ""27 inches"", ""resolution"": ""4K"", ""panel"": ""OLED"", ""color"": ""Delta E<1"", ""calman"": true}",1,6,12,1
MN027,Eizo ColorEdge CG2700S,Eizo,Monitors,Professional,2299.99,Hardware calibration monitor,"{""size"": ""27 inches"", ""resolution"": ""1440p"", ""panel"": ""IPS"", ""built_in_calibration"": true, ""hood"": true}",1,4,36,1
MN028,NEC MultiSync PA311D,NEC,Monitors,Professional,3999.99,31-inch reference display,"{""size"": ""31.1 inches"", ""resolution"": ""4K"", ""panel"": ""IPS"", ""spectraview"": true}",1,3,36,1
MN029,Samsung Odyssey Neo G8,Samsung,Monitors,Gaming,1099.99,32-inch 4K curved Mini-LED,"{""size"": ""32 inches"", ""resolution"": ""4K"", ""panel"": ""VA Mini-LED"", ""refresh_rate"": ""240Hz"", ""curved"": ""1000R""}",1,8,12,1
MN030,AOC Agon Pro AG274QZM,AOC,Monitors,Gaming,799.99,27-inch 1440p Mini-LED,"{""size"": ""27 inches"", ""resolution"": ""1440p"", ""panel"": ""Mini-LED"", ""refresh_rate"": ""240Hz"", ""hdr"": ""DisplayHDR 1000""}",1,10,12,1
NW016,AmpliFi Alien Router,Ubiquiti,Networking,Routers,379.99,Touchscreen mesh router,"{""wifi"": ""WiFi 6"", ""speed"": ""AX7650"", ""touchscreen"": true, ""mesh"": true}",1,12,24,1
NW017,Asus ZenWiFi XT9,ASUS,Networking,Mesh,399.99,WiFi 6 tri-band mesh,"{""wifi"": ""WiFi 6"", ""speed"": ""AX7800"", ""coverage"": ""5700 sq ft"", ""units"": 2}",1,15,24,1
NW018,D-Link AQUILA PRO AI M60,D-Link,Networking,Mesh,299.99,AI-powered mesh WiFi 6,"{""wifi"": ""WiFi 6"", ""speed"": ""AX6000"", ""ai_optimization"": true}",1,18,24,0
ST024,Crucial X9 Pro 4TB,Crucial,Storage,External SSD,249.99,Compact portable SSD,"{""capacity"": ""4TB"", ""interface"": ""USB 3.2 Gen2"", ""read"": ""1050 MB/s"", ""ip55"": true}",1,25,60,1
ST025,Lexar Professional SL600 2TB,Lexar,Storage,External SSD,179.99,Performance portable SSD,"{""capacity"": ""2TB"", ""interface"": ""USB 3.2 Gen2x2"", ""read"": ""2000 MB/s"", ""aluminum"": true}",1,20,60,1
PR011,HP DeskJet 4155e,HP,Printers,Inkjet,124.99,Affordable all-in-one,"{""function"": ""Print, Scan, Copy"", ""speed"": ""8.5 ppm"", ""wifi"": true, ""hp_plus"": true}",1,35,12,1
PR012,Canon SELPHY CP1500,Canon,Printers,Photo,129.99,Compact photo printer,"{""max_size"": ""4x6"", ""dye_sublimation"": true, ""portable"": true, ""wifi"": true}",1,28,12,1
PR013,HP Envy Inspire 7955e,HP,Printers,All-in-One,229.99,Photo and document all-in-one,"{""function"": ""Print, Scan, Copy"", ""speed"": ""15 ppm"", ""duplex"": true, ""photo"": true}",1,22,12,1
PR014,Xerox C235,Xerox,Printers,Laser,299.99,Color laser multifunction,"{""function"": ""Print, Scan, Copy, Fax"", ""color"": true, ""speed"": ""24 ppm"", ""duplex"": true}",1,15,12,1
PR015,Epson WorkForce Pro WF-7840,Epson,Printers,All-in-One,349.99,Wide-format all-in-one,"{""function"": ""Print, Scan, Copy, Fax"", ""max_size"": ""13x19"", ""duplex"": true, ""wifi"": true}",1,12,12,1
SH046,Amazon Echo Pop,Amazon,Smart Home,Smart Speakers,39.99,Compact Alexa speaker,"{""speaker"": ""1.95 inch"", ""wifi"": true, ""bluetooth"": true, ""alexa"": true}",1,100,12,1
SH047,Google Nest Audio,Google,Smart Home,Smart Speakers,99.99,Smart speaker with great sound,"{""speaker"": ""75mm woofer + 19mm tweeter"", ""wifi"": true, ""google_assistant"": true}",1,50,12,1
SH048,Arlo Essential Indoor Camera,Arlo,Smart Home,Security,49.99,Budget indoor camera,"{""resolution"": ""1080p"", ""field_of_view"": ""130 degrees"", ""two_way_audio"": true, ""privacy_shield"": true}",1,60,12,1
SH049,Blink Mini 2,Blink,Smart Home,Security,39.99,Compact indoor camera,"{""resolution"": ""1080p"", ""field_of_view"": ""143 degrees"", ""motion_detection"": true, ""alexa"": true}",1,80,12,1
SH050,Wemo Smart Plug,Wemo,Smart Home,Plugs,24.99,HomeKit compatible plug,"{""protocol"": ""WiFi"", ""homekit"": true, ""voice_control"": true, ""no_hub"": true}",1,65,12,1
HA001,Instant Pot Pro Plus WiFi Smart,Instant Pot,Home Appliances,Pressure Cookers,179.25,"6 Qt multi-cooker with WiFi Connected, App Control, 10 Programs.","""{""""capacity"""": """"6 Qt"""", """"features"""": [""""WiFi Connected"""", """"App Control"""", """"10 Programs""""]}""",1,39,24,1
HA002,Weber Genesis E-335 Gas Grill,Weber,Home Appliances,Grills,1226.65,"Natural Gas grill with 669 sq in cooking area. PureBlu Burners, Sear Station.","""{""""fuel"""": """"Natural Gas"""", """"burners"""": 3, """"cooking_area"""": """"669 sq in"""", """"features"""": [""""PureBlu Burners"""", """"Sear Station""""]}""",1,9,24,1
HA003,Dyson Ball Animal 3 Extra Upright,Dyson,Home Appliances,Vacuums,495.57,"Upright vacuum. Whole-Machine HEPA, Anti-Tangle Technology.","""{""""type"""": """"Upright"""", """"cord"""": """"35 ft"""", """"features"""": [""""Whole-Machine HEPA"""", """"Anti-Tangle Technology""""]}""",1,32,12,1
HA004,Hamilton Beach Eclectrics Stand Mixer,Hamilton Beach,Home Appliances,Stand Mixers,208.17,"4.5 Qt stand mixer with 12 speeds. Planetary Mixing, Tilt-Up Head.","""{""""capacity"""": """"4.5 Qt"""", """"motor"""": """"400W"""", """"speeds"""": 12, """"features"""": [""""Planetary Mixing"""", """"Tilt-Up Head""""]}""",1,14,24,1
HA005,Keurig K-Supreme Plus Smart,Keurig,Home Appliances,Coffee Makers,190.74,"Single-Serve coffee maker. BrewID, MultiStream Technology, WiFi Connected.","""{""""type"""": """"Single-Serve"""", """"features"""": [""""BrewID"""", """"MultiStream Technology"""", """"WiFi Connected""""]}""",1,20,36,1
HA006,Whirlpool Freestanding Electric Range,Whirlpool,Home Appliances,Ranges,920.07,"Electric range with 5.3 cu ft oven capacity. Frozen Bake, FlexHeat Element.","""{""""fuel_type"""": """"Electric"""", """"capacity"""": """"5.3 cu ft"""", """"elements"""": 4, """"features"""": [""""Frozen Bake"""", """"FlexHeat Element""""]}""",1,18,36,1
HA007,Tineco Floor One S5 Pro Wet Dry Vacuum,Tineco,Home Appliances,Vacuums,519.41,"Wet/Dry Cordless vacuum. iLoop Smart Sensor, Self-Cleaning, Voice Prompts.","""{""""type"""": """"Wet/Dry Cordless"""", """"features"""": [""""iLoop Smart Sensor"""", """"Self-Cleaning"""", """"Voice Prompts""""]}""",1,19,36,1
HA008,Roborock S8 MaxV Ultra Robot Vacuum,Roborock,Home Appliances,Robot Vacuums,1894.19,"Premium vacuum. 6000Pa Suction, VibraRise 2.0 Mopping, ReactiveAI 2.0.","""{""""features"""": [""""6000Pa Suction"""", """"VibraRise 2.0 Mopping"""", """"ReactiveAI 2.0"""", """"Auto-Empty Auto-Fill""""]}""",1,41,36,1
HA009,Dreame L20 Ultra Robot Vacuum,Dreame,Home Appliances,Robot Vacuums,1294.09,"Premium vacuum. 7000Pa Suction, Extending Mop Arm, AI Obstacle Avoidance.","""{""""features"""": [""""7000Pa Suction"""", """"Extending Mop Arm"""", """"AI Obstacle Avoidance"""", """"Auto Mop Cleaning""""]}""",1,11,12,1
HA010,Cuisinart 4-Slice Metal Classic Toaster,Cuisinart,Home Appliances,Toasters,71.69,"Premium toaster with Dual Control Panels, 6 Browning Settings.","""{""""slices"""": 4, """"features"""": [""""Dual Control Panels"""", """"6 Browning Settings""""]}""",1,40,12,1
HA011,Ninja Air Fryer Pro 4-in-1,Ninja,Home Appliances,Air Fryers,117.62,"5 Qt air fryer with 1750W. Air Fry, Roast, Reheat.","""{""""capacity"""": """"5 Qt"""", """"wattage"""": 1750, """"features"""": [""""Air Fry"""", """"Roast"""", """"Reheat"""", """"Dehydrate""""]}""",1,29,24,1
HA012,Maytag Commercial Grade Top Load Washer,Maytag,Home Appliances,Washers,1035.39,"5.3 cu ft Top Load washer with Commercial Grade, Power Agitator, Deep Fill.","""{""""capacity"""": """"5.3 cu ft"""", """"type"""": """"Top Load"""", """"features"""": [""""Commercial Grade"""", """"Power Agitator"""", """"Deep Fill""""]}""",1,25,12,1
HA013,LG QuadWash Pro Dishwasher,LG,Home Appliances,Dishwashers,1020.37,"Quiet 42 dB dishwasher with 15 place settings capacity. Features TrueSteam, Dynamic Dry.","""{""""capacity"""": """"15 place settings"""", """"noise_level"""": """"42 dB"""", """"features"""": [""""TrueSteam"""", """"Dynamic Dry""""], """"energy_star"""": true}""",1,41,12,1
HA014,Eufy Clean X9 Pro Robot Vacuum Mop,Eufy,Home Appliances,Robot Vacuums,993.08,"Premium vacuum. 5500Pa Suction, Dual Rotating Mops, Auto-Lift Mop.","""{""""features"""": [""""5500Pa Suction"""", """"Dual Rotating Mops"""", """"Auto-Lift Mop"""", """"AI Camera""""]}""",1,46,24,1
HA015,KitchenAid Professional 600 Series 6-Qt,KitchenAid,Home Appliances,Stand Mixers,587.44,"6 Qt stand mixer with 10 speeds. Bowl-Lift Design, Soft Start.","""{""""capacity"""": """"6 Qt"""", """"motor"""": """"575W"""", """"speeds"""": 10, """"features"""": [""""Bowl-Lift Design"""", """"Soft Start""""]}""",1,20,24,1
HA016,Samsung Bespoke AI Electric Dryer,Samsung,Home Appliances,Dryers,1006.44,"7.6 cu ft Electric dryer with AI Optimal Dry, Super Speed, Steam Sanitize+.","""{""""capacity"""": """"7.6 cu ft"""", """"type"""": """"Electric"""", """"features"""": [""""AI Optimal Dry"""", """"Super Speed"""", """"Steam Sanitize+""""]}""",1,11,36,1
HA017,hOmeLabs 4500 Sq Ft Dehumidifier,hOmeLabs,Home Appliances,Dehumidifiers,267.08,"50 pint/day dehumidifier for 4500 sq ft. Turbo Mode, Auto Restart.","""{""""capacity"""": """"50 pint/day"""", """"coverage"""": """"4500 sq ft"""", """"features"""": [""""Turbo Mode"""", """"Auto Restart""""]}""",1,32,24,1
HA018,Samsung Jet Bot AI+ Robot Vacuum,Samsung,Home Appliances,Robot Vacuums,1391.5,"Premium vacuum. LiDAR Mapping, Object Recognition, Clean Station.","""{""""features"""": [""""LiDAR Mapping"""", """"Object Recognition"""", """"Clean Station"""", """"SmartThings""""]}""",1,39,12,1
HA019,Philips Premium Airfryer XXL,Philips,Home Appliances,Air Fryers,301.48,"3 lb / 7 Qt air fryer with 2225W. Fat Removal Technology, Rapid Air, Digital Display.","""{""""capacity"""": """"3 lb / 7 Qt"""", """"wattage"""": 2225, """"features"""": [""""Fat Removal Technology"""", """"Rapid Air"""", """"Digital Display""""]}""",1,11,24,1
HA020,Breville Super Q Blender,Breville,Home Appliances,Blenders,491.23,"Professional 68 oz blender with 2.0 HP motor. Noise Suppression, Personal Blender Adaptor.","""{""""capacity"""": """"68 oz"""", """"motor"""": """"2.0 HP"""", """"features"""": [""""Noise Suppression"""", """"Personal Blender Adaptor""""]}""",1,26,24,1
HA021,LG InstaView Door-in-Door Refrigerator,LG,Home Appliances,Refrigerators,2930.5,"27 cu ft French Door refrigerator with InstaView Window, Craft Ice, ThinQ App. Energy Star certified.","""{""""capacity"""": """"27 cu ft"""", """"type"""": """"French Door"""", """"features"""": [""""InstaView Window"""", """"Craft Ice"""", """"ThinQ App""""], """"energy_star"""": true}""",1,19,12,1
HA022,Vitamix Professional Series 750,Vitamix,Home Appliances,Blenders,624.66,"Professional 64 oz blender with 2.2 HP motor. 5 Pre-Programmed Settings, Self-Cleaning, Variable Speed.","""{""""capacity"""": """"64 oz"""", """"motor"""": """"2.2 HP"""", """"features"""": [""""5 Pre-Programmed Settings"""", """"Self-Cleaning"""", """"Variable Speed""""]}""",1,21,12,1
HA023,LG NeoChef Countertop Microwave,LG,Home Appliances,Microwaves,219.77,"2.0 cu ft Countertop microwave with 1200W power. Smart Inverter, EasyClean Interior.","""{""""capacity"""": """"2.0 cu ft"""", """"wattage"""": 1200, """"type"""": """"Countertop"""", """"features"""": [""""Smart Inverter"""", """"EasyClean Interior""""]}""",1,7,36,1
HA024,Bosch 500 Series Dishwasher,Bosch,Home Appliances,Dishwashers,946.77,"Quiet 44 dB dishwasher with 16 place settings capacity. Features AutoAir Dry, PrecisionWash.","""{""""capacity"""": """"16 place settings"""", """"noise_level"""": """"44 dB"""", """"features"""": [""""AutoAir Dry"""", """"PrecisionWash""""], """"energy_star"""": true}""",1,24,36,1
HA025,Blendtec Total Classic Original Blender,Blendtec,Home Appliances,Blenders,404.03,"Professional 75 oz blender with 3.0 HP motor. 10 Speed Manual, 6 Pre-Programmed Cycles.","""{""""capacity"""": """"75 oz"""", """"motor"""": """"3.0 HP"""", """"features"""": [""""10 Speed Manual"""", """"6 Pre-Programmed Cycles""""]}""",1,40,12,1
HA026,Dyson V15 Detect Cordless Vacuum,Dyson,Home Appliances,Vacuums,784.4,"Cordless Stick vacuum. Laser Dust Detection, LCD Screen, HEPA Filtration.","""{""""type"""": """"Cordless Stick"""", """"runtime"""": """"60 min"""", """"features"""": [""""Laser Dust Detection"""", """"LCD Screen"""", """"HEPA Filtration""""]}""",1,23,36,1
HA027,Karcher K5 Premium Electric Pressure Washer,Karcher,Home Appliances,Pressure Washers,416.44,"2000 PSI Electric pressure washer. Water-Cooled Induction Motor, Vario Power Spray.","""{""""psi"""": 2000, """"gpm"""": 1.4, """"type"""": """"Electric"""", """"features"""": [""""Water-Cooled Induction Motor"""", """"Vario Power Spray""""]}""",1,9,24,1
HA028,Samsung Smart Linear Wash Dishwasher,Samsung,Home Appliances,Dishwashers,793.37,"Quiet 46 dB dishwasher with 15 place settings capacity. Features Linear Wash, AutoRelease Door.","""{""""capacity"""": """"15 place settings"""", """"noise_level"""": """"46 dB"""", """"features"""": [""""Linear Wash"""", """"AutoRelease Door""""], """"energy_star"""": true}""",1,19,12,1
HA029,Breville Die-Cast 4-Slice Smart Toaster,Breville,Home Appliances,Toasters,187.42,"Premium toaster with A Bit More Button, Lift and Look, Auto Shut-Off.","""{""""slices"""": 4, """"features"""": [""""A Bit More Button"""", """"Lift and Look"""", """"Auto Shut-Off""""]}""",1,37,24,1
HA030,Cuisinart 14-Cup Food Processor,Cuisinart,Home Appliances,Food Processors,260.66,"14 cups food processor with 720W motor. BPA-Free Work Bowl, SealTight Lid.","""{""""capacity"""": """"14 cups"""", """"motor"""": """"720W"""", """"features"""": [""""BPA-Free Work Bowl"""", """"SealTight Lid""""]}""",1,22,24,1
HA031,KitchenAid Artisan Series 5-Qt Stand Mixer,KitchenAid,Home Appliances,Stand Mixers,459.33,"5 Qt stand mixer with 10 speeds. Tilt-Head Design, 59-Point Planetary Mixing.","""{""""capacity"""": """"5 Qt"""", """"motor"""": """"325W"""", """"speeds"""": 10, """"features"""": [""""Tilt-Head Design"""", """"59-Point Planetary Mixing""""]}""",1,39,24,1
HA032,Ninja Foodi 14-in-1 Pressure Cooker,Ninja,Home Appliances,Pressure Cookers,232.26,"8 Qt multi-cooker with 14 Functions, TenderCrisp, SmartLid.","""{""""capacity"""": """"8 Qt"""", """"features"""": [""""14 Functions"""", """"TenderCrisp"""", """"SmartLid""""]}""",1,29,24,1
HA033,Breville Barista Touch Espresso Machine,Breville,Home Appliances,Coffee Makers,1052.41,"Espresso coffee maker. Touch Screen, Integrated Grinder, Auto Milk Texturing.","""{""""type"""": """"Espresso"""", """"features"""": [""""Touch Screen"""", """"Integrated Grinder"""", """"Auto Milk Texturing""""]}""",1,34,12,1
HA034,Smeg SMF02 Stand Mixer,Smeg,Home Appliances,Stand Mixers,607.63,"4.8 Qt stand mixer with 10 speeds. Retro Design, Planetary Mixing, Die-Cast Aluminum.","""{""""capacity"""": """"4.8 Qt"""", """"motor"""": """"600W"""", """"speeds"""": 10, """"features"""": [""""Retro Design"""", """"Planetary Mixing"""", """"Die-Cast Aluminum""""]}""",1,34,24,1
HA035,Breville Scraper Mixer Pro,Breville,Home Appliances,Stand Mixers,400.96,"5 Qt stand mixer with 12 speeds. Scraper Beater, Timer, Count-Up/Down.","""{""""capacity"""": """"5 Qt"""", """"motor"""": """"550W"""", """"speeds"""": 12, """"features"""": [""""Scraper Beater"""", """"Timer"""", """"Count-Up/Down""""]}""",1,9,36,1
HA036,Electrolux Front Load Perfect Steam Washer,Electrolux,Home Appliances,Washers,1206.74,"4.5 cu ft Front Load washer with SmartBoost, Perfect Steam, 15 Min Fast Wash.","""{""""capacity"""": """"4.5 cu ft"""", """"type"""": """"Front Load"""", """"features"""": [""""SmartBoost"""", """"Perfect Steam"""", """"15 Min Fast Wash""""]}""",1,28,12,1
HA037,Toshiba Air Fryer Microwave Combo,Toshiba,Home Appliances,Microwaves,193.73,"1.0 cu ft Countertop microwave with 1000W power. Air Fryer, Convection, Smart Sensor.","""{""""capacity"""": """"1.0 cu ft"""", """"wattage"""": 1000, """"type"""": """"Countertop"""", """"features"""": [""""Air Fryer"""", """"Convection"""", """"Smart Sensor""""]}""",1,50,12,1
HA038,Breville Fast Slow Pro Pressure Cooker,Breville,Home Appliances,Pressure Cookers,289.31,"6 Qt multi-cooker with Auto Release, LCD Display, Dual Sensors.","""{""""capacity"""": """"6 Qt"""", """"features"""": [""""Auto Release"""", """"LCD Display"""", """"Dual Sensors""""]}""",1,47,24,1
HA039,KitchenAid Pro Line 4-Slice Toaster,KitchenAid,Home Appliances,Toasters,249.39,"Premium toaster with Keep Warm Mode, Dual Independent Controls.","""{""""slices"""": 4, """"features"""": [""""Keep Warm Mode"""", """"Dual Independent Controls""""]}""",1,38,36,1
HA040,Bissell CrossWave HydroSteam Wet Dry Vac,Bissell,Home Appliances,Vacuums,373.85,"Wet/Dry vacuum. HydroSteam Technology, Multi-Surface Cleaning.","""{""""type"""": """"Wet/Dry"""", """"features"""": [""""HydroSteam Technology"""", """"Multi-Surface Cleaning""""]}""",1,20,24,1
HA041,Ninja Foodi Digital Air Fry Oven,Ninja,Home Appliances,Toaster Ovens,277.67,"Premium toaster with 8 Functions, Flip-Away Storage.","""{""""capacity"""": """"XL capacity"""", """"features"""": [""""8 Functions"""", """"Flip-Away Storage""""]}""",1,40,12,1
HA042,Midea U-Shaped Window Air Conditioner,Midea,Home Appliances,Air Conditioners,403.76,"12000 BTU Window U-Shaped air conditioner. Ultra Quiet, WiFi, Open Window Capability.","""{""""btu"""": 12000, """"type"""": """"Window U-Shaped"""", """"features"""": [""""Ultra Quiet"""", """"WiFi"""", """"Open Window Capability""""]}""",1,30,36,1
HA043,Traeger Pro 780 Pellet Grill,Traeger,Home Appliances,Grills,1303.96,"Wood Pellet grill with 780 sq in cooking area. WiFIRE, Super Smoke Mode, D2 Direct Drive.","""{""""fuel"""": """"Wood Pellet"""", """"cooking_area"""": """"780 sq in"""", """"features"""": [""""WiFIRE"""", """"Super Smoke Mode"""", """"D2 Direct Drive""""]}""",1,17,24,1
HA044,Breville Combi Wave 3-in-1 Microwave,Breville,Home Appliances,Microwaves,584.78,"1.1 cu ft Countertop microwave with 1100W power. Air Fry, Convection, Inverter Technology.","""{""""capacity"""": """"1.1 cu ft"""", """"wattage"""": 1100, """"type"""": """"Countertop"""", """"features"""": [""""Air Fry"""", """"Convection"""", """"Inverter Technology""""]}""",1,23,12,1
HA045,Bosch 800 Series French Door Refrigerator,Bosch,Home Appliances,Refrigerators,3465.9,"21 cu ft French Door Counter-Depth refrigerator with VitaFresh Pro, Home Connect. Energy Star certified.","""{""""capacity"""": """"21 cu ft"""", """"type"""": """"French Door Counter-Depth"""", """"features"""": [""""VitaFresh Pro"""", """"Home Connect""""], """"energy_star"""": true}""",1,5,36,1
