id,product_id,name,price,sku,inventory_count,attributes
var_645_12oz,prod_645,Premium Select Light Roast Coffee - 12 oz,10.35,LIG-645-12,55,"{""size"": ""12 oz""}"
var_646_12oz,prod_646,Classic Kitchen Light Roast Coffee - 12 oz,10.39,LIG-646-12,41,"{""size"": ""12 oz""}"
var_647_12oz,prod_647,Golden Harvest Light Roast Coffee - 12 oz,10.29,LIG-647-12,80,"{""size"": ""12 oz""}"
var_648_12oz,prod_648,Local Pride Light Roast Coffee - 12 oz,11.8,LIG-648-12,80,"{""size"": ""12 oz""}"
var_649_12oz,prod_649,Fresh Farms Decaf Coffee - 12 oz,10.17,DEC-649-12,68,"{""size"": ""12 oz""}"
var_650_12oz,prod_650,Daily Delight Decaf Coffee - 12 oz,13.57,DEC-650-12,52,"{""size"": ""12 oz""}"
var_651_8oz,prod_651,Mountain Fresh Instant Coffee - 8 oz,9.32,INS-651-8 O,70,"{""size"": ""8 oz""}"
var_652_8oz,prod_652,Fresh Farms Organic Instant Coffee - 8 oz,10.74,INS-652-8 O,58,"{""size"": ""8 oz""}"
var_653_8oz,prod_653,Fresh Farms Instant Coffee - 8 oz,9.52,INS-653-8 O,75,"{""size"": ""8 oz""}"
var_654_8oz,prod_654,Premium Select Instant Coffee - 8 oz,9.59,INS-654-8 O,62,"{""size"": ""8 oz""}"
var_655_32oz,prod_655,Golden Harvest Organic Cold Brew Coffee - 32 oz,10.35,COL-655-32,31,"{""size"": ""32 oz""}"
var_656_32oz,prod_656,Meadow Gold Cold Brew Coffee - 32 oz,7.26,COL-656-32,30,"{""size"": ""32 oz""}"
var_657_32oz,prod_657,Nature's Best Cold Brew Coffee - 32 oz,7.55,COL-657-32,20,"{""size"": ""32 oz""}"
var_658_32oz,prod_658,Green Valley Cold Brew Coffee - 32 oz,6.02,COL-658-32,45,"{""size"": ""32 oz""}"
var_659_12oz,prod_659,Premium Select Energy Drink - 12 oz,3.32,ENE-659-12,12,"{""size"": ""12 oz""}"
var_660_12oz,prod_660,Premium Select Energy Drink - 12 oz,3.0,ENE-660-12,35,"{""size"": ""12 oz""}"
var_661_12oz,prod_661,Green Valley Energy Drink - 12 oz,3.35,ENE-661-12,44,"{""size"": ""12 oz""}"
var_662_20oz,prod_662,Market Fresh Sports Drink - 20 oz,1.84,SPO-662-20,58,"{""size"": ""20 oz""}"
var_663_20oz,prod_663,Sunrise Farms Sports Drink - 20 oz,2.11,SPO-663-20,54,"{""size"": ""20 oz""}"
var_664_20oz,prod_664,Sunrise Farms Organic Sports Drink - 20 oz,2.61,SPO-664-20,28,"{""size"": ""20 oz""}"
var_665_2l,prod_665,Pure & Simple Soda Cola - 2 L,1.77,SOD-665-2 L,23,"{""size"": ""2 L""}"
var_666_2l,prod_666,Nature's Best Soda Cola - 2 L,1.78,SOD-666-2 L,33,"{""size"": ""2 L""}"
var_667_2l,prod_667,Local Pride Organic Soda Cola - 2 L,1.96,SOD-667-2 L,41,"{""size"": ""2 L""}"
var_668_2l,prod_668,Premium Select Soda Cola - 2 L,2.07,SOD-668-2 L,18,"{""size"": ""2 L""}"
var_669_2l,prod_669,Local Pride Soda Lemon Lime - 2 L,1.84,SOD-669-2 L,27,"{""size"": ""2 L""}"
var_670_2l,prod_670,Green Valley Soda Lemon Lime - 2 L,1.77,SOD-670-2 L,54,"{""size"": ""2 L""}"
var_671_2l,prod_671,Meadow Gold Soda Lemon Lime - 2 L,1.94,SOD-671-2 L,27,"{""size"": ""2 L""}"
var_672_2l,prod_672,Market Fresh Soda Root Beer - 2 L,1.98,SOD-672-2 L,49,"{""size"": ""2 L""}"
var_673_2l,prod_673,Daily Delight Soda Root Beer - 2 L,1.83,SOD-673-2 L,75,"{""size"": ""2 L""}"
var_674_2l,prod_674,Meadow Gold Soda Ginger Ale - 2 L,2.44,SOD-674-2 L,15,"{""size"": ""2 L""}"
var_675_2l,prod_675,Country Best Soda Ginger Ale - 2 L,2.19,SOD-675-2 L,75,"{""size"": ""2 L""}"
var_676_2l,prod_676,Fresh Farms Soda Ginger Ale - 2 L,1.9,SOD-676-2 L,62,"{""size"": ""2 L""}"
var_677_2l,prod_677,Nature's Best Diet Soda - 2 L,1.81,DIE-677-2 L,72,"{""size"": ""2 L""}"
var_678_2l,prod_678,Sunrise Farms Diet Soda - 2 L,2.31,DIE-678-2 L,68,"{""size"": ""2 L""}"
var_679_2l,prod_679,Sunrise Farms Diet Soda - 2 L,2.16,DIE-679-2 L,34,"{""size"": ""2 L""}"
var_680_16oz,prod_680,Heritage Foods Coconut Water - 16 oz,4.01,COC-680-16,34,"{""size"": ""16 oz""}"
var_681_16oz,prod_681,Local Pride Coconut Water - 16 oz,4.05,COC-681-16,54,"{""size"": ""16 oz""}"
var_682_16oz,prod_682,Pure & Simple Coconut Water - 16 oz,4.2,COC-682-16,14,"{""size"": ""16 oz""}"
var_683_16oz,prod_683,Quality First Kombucha - 16 oz,4.0,KOM-683-16,61,"{""size"": ""16 oz""}"
var_684_16oz,prod_684,Meadow Gold Kombucha - 16 oz,4.91,KOM-684-16,11,"{""size"": ""16 oz""}"
var_685_11oz,prod_685,Classic Kitchen Protein Shake - 11 oz,3.66,PRO-685-11,18,"{""size"": ""11 oz""}"
var_686_11oz,prod_686,Heritage Foods Protein Shake - 11 oz,4.83,PRO-686-11,31,"{""size"": ""11 oz""}"
var_687_15oz,prod_687,Quality First Smoothie - 15 oz,4.61,SMO-687-15,23,"{""size"": ""15 oz""}"
var_688_15oz,prod_688,Country Best Smoothie - 15 oz,5.39,SMO-688-15,44,"{""size"": ""15 oz""}"
var_689_15oz,prod_689,Organic Choice Smoothie - 15 oz,6.64,SMO-689-15,31,"{""size"": ""15 oz""}"
var_690_15oz,prod_690,Premium Select Smoothie - 15 oz,5.09,SMO-690-15,47,"{""size"": ""15 oz""}"
var_691_13oz,prod_691,Mountain Fresh Tortilla Chips - 13 oz,4.54,TOR-691-13,77,"{""size"": ""13 oz""}"
var_692_13oz,prod_692,Mountain Fresh Tortilla Chips - 13 oz,4.14,TOR-692-13,17,"{""size"": ""13 oz""}"
var_693_13oz,prod_693,Farm Fresh Tortilla Chips - 13 oz,3.61,TOR-693-13,17,"{""size"": ""13 oz""}"
var_694_13oz,prod_694,Simply Good Tortilla Chips - 13 oz,4.98,TOR-694-13,80,"{""size"": ""13 oz""}"
var_695_16oz,prod_695,Green Valley Pretzels - 16 oz,4.41,PRE-695-16,19,"{""size"": ""16 oz""}"
var_696_16oz,prod_696,Country Best Pretzels - 16 oz,3.8,PRE-696-16,16,"{""size"": ""16 oz""}"
var_697_16oz,prod_697,Nature's Best Organic Pretzels - 16 oz,5.69,PRE-697-16,13,"{""size"": ""16 oz""}"
var_698_8oz,prod_698,Classic Kitchen Popcorn - 8 oz,4.64,POP-698-8 O,22,"{""size"": ""8 oz""}"
var_699_8oz,prod_699,Local Pride Popcorn - 8 oz,4.59,POP-699-8 O,54,"{""size"": ""8 oz""}"
var_700_8oz,prod_700,Organic Choice Popcorn - 8 oz,5.28,POP-700-8 O,67,"{""size"": ""8 oz""}"
var_701_8oz,prod_701,Daily Delight Popcorn - 8 oz,4.62,POP-701-8 O,60,"{""size"": ""8 oz""}"
var_702_12oz,prod_702,Daily Delight Cheese Crackers - 12 oz,3.66,CHE-702-12,33,"{""size"": ""12 oz""}"
var_703_12oz,prod_703,Green Valley Cheese Crackers - 12 oz,4.89,CHE-703-12,37,"{""size"": ""12 oz""}"
var_704_16oz,prod_704,Nature's Best Saltine Crackers - 16 oz,2.61,SAL-704-16,42,"{""size"": ""16 oz""}"
var_705_16oz,prod_705,Local Pride Organic Saltine Crackers - 16 oz,4.11,SAL-705-16,63,"{""size"": ""16 oz""}"
var_706_14oz,prod_706,Premium Select Graham Crackers - 14 oz,4.44,GRA-706-14,54,"{""size"": ""14 oz""}"
var_707_14oz,prod_707,Home Style Graham Crackers - 14 oz,4.34,GRA-707-14,30,"{""size"": ""14 oz""}"
var_708_14oz,prod_708,Mountain Fresh Graham Crackers - 14 oz,3.95,GRA-708-14,12,"{""size"": ""14 oz""}"
var_709_14oz,prod_709,Home Style Graham Crackers - 14 oz,4.06,GRA-709-14,61,"{""size"": ""14 oz""}"
var_710_16oz,prod_710,Quality First Mixed Nuts - 16 oz,9.48,MIX-710-16,14,"{""size"": ""16 oz""}"
var_711_16oz,prod_711,Country Best Organic Mixed Nuts - 16 oz,12.56,MIX-711-16,32,"{""size"": ""16 oz""}"
var_712_12oz,prod_712,Meadow Gold Almonds - 12 oz,8.67,ALM-712-12,32,"{""size"": ""12 oz""}"
var_713_12oz,prod_713,Market Fresh Organic Almonds - 12 oz,12.47,ALM-713-12,15,"{""size"": ""12 oz""}"
var_714_12oz,prod_714,Farm Fresh Almonds - 12 oz,8.26,ALM-714-12,26,"{""size"": ""12 oz""}"
var_715_12oz,prod_715,Daily Delight Almonds - 12 oz,8.94,ALM-715-12,29,"{""size"": ""12 oz""}"
var_716_10oz,prod_716,Premium Select Cashews - 10 oz,10.32,CAS-716-10,78,"{""size"": ""10 oz""}"
var_717_10oz,prod_717,Quality First Cashews - 10 oz,12.47,CAS-717-10,79,"{""size"": ""10 oz""}"
var_718_10oz,prod_718,Organic Choice Cashews - 10 oz,12.43,CAS-718-10,74,"{""size"": ""10 oz""}"
var_719_10oz,prod_719,Quality First Cashews - 10 oz,9.75,CAS-719-10,58,"{""size"": ""10 oz""}"
var_720_16oz,prod_720,Premium Select Peanuts - 16 oz,6.45,PEA-720-16,44,"{""size"": ""16 oz""}"
var_721_16oz,prod_721,Daily Delight Peanuts - 16 oz,5.15,PEA-721-16,29,"{""size"": ""16 oz""}"
var_722_12oz,prod_722,Classic Kitchen Trail Mix - 12 oz,7.14,TRA-722-12,24,"{""size"": ""12 oz""}"
var_723_12oz,prod_723,Home Style Trail Mix - 12 oz,8.85,TRA-723-12,76,"{""size"": ""12 oz""}"
var_724_12oz,prod_724,Home Style Organic Trail Mix - 12 oz,12.53,TRA-724-12,13,"{""size"": ""12 oz""}"
var_725_6ct,prod_725,Sunrise Farms Granola Bars - 6 ct,5.43,GRA-725-6 C,71,"{""size"": ""6 ct""}"
var_726_6ct,prod_726,Sunrise Farms Granola Bars - 6 ct,4.79,GRA-726-6 C,58,"{""size"": ""6 ct""}"
var_727_6ct,prod_727,Daily Delight Granola Bars - 6 ct,5.49,GRA-727-6 C,35,"{""size"": ""6 ct""}"
var_728_12ct,prod_728,Market Fresh Protein Bars - 12 ct,12.92,PRO-728-12,66,"{""size"": ""12 ct""}"
var_729_12ct,prod_729,Local Pride Protein Bars - 12 ct,11.56,PRO-729-12,27,"{""size"": ""12 ct""}"
var_730_12ct,prod_730,Golden Harvest Protein Bars - 12 ct,11.69,PRO-730-12,15,"{""size"": ""12 ct""}"
var_731_12ct,prod_731,Nature's Best Protein Bars - 12 ct,11.06,PRO-731-12,76,"{""size"": ""12 ct""}"
var_732_10ct,prod_732,Nature's Best Fruit Snacks - 10 ct,4.32,FRU-732-10,24,"{""size"": ""10 ct""}"
var_733_10ct,prod_733,Heritage Foods Fruit Snacks - 10 ct,4.13,FRU-733-10,50,"{""size"": ""10 ct""}"
var_734_3oz,prod_734,Mountain Fresh Organic Beef Jerky - 3 oz,10.93,BEE-734-3 O,23,"{""size"": ""3 oz""}"
var_735_3oz,prod_735,Meadow Gold Organic Beef Jerky - 3 oz,10.7,BEE-735-3 O,16,"{""size"": ""3 oz""}"
var_736_3oz,prod_736,Meadow Gold Beef Jerky - 3 oz,10.54,BEE-736-3 O,76,"{""size"": ""3 oz""}"
var_737_10oz,prod_737,Golden Harvest Hummus - 10 oz,5.37,HUM-737-10,30,"{""size"": ""10 oz""}"
var_738_10oz,prod_738,Premium Select Organic Hummus - 10 oz,6.1,HUM-738-10,31,"{""size"": ""10 oz""}"
var_739_10oz,prod_739,Daily Delight Hummus - 10 oz,4.82,HUM-739-10,77,"{""size"": ""10 oz""}"
var_740_10oz,prod_740,Sunrise Farms Hummus - 10 oz,5.71,HUM-740-10,45,"{""size"": ""10 oz""}"
var_741_16oz,prod_741,Mountain Fresh Salsa - 16 oz,5.11,SAL-741-16,72,"{""size"": ""16 oz""}"
var_742_16oz,prod_742,Fresh Farms Salsa - 16 oz,4.26,SAL-742-16,52,"{""size"": ""16 oz""}"
var_743_16oz,prod_743,Local Pride Organic Salsa - 16 oz,6.68,SAL-743-16,22,"{""size"": ""16 oz""}"
var_744_12oz,prod_744,Green Valley Guacamole - 12 oz,6.36,GUA-744-12,76,"{""size"": ""12 oz""}"
var_745_12oz,prod_745,Local Pride Guacamole - 12 oz,6.65,GUA-745-12,47,"{""size"": ""12 oz""}"
var_746_15oz,prod_746,Fresh Farms Cheese Dip - 15 oz,6.62,CHE-746-15,39,"{""size"": ""15 oz""}"
var_747_15oz,prod_747,Sunrise Farms Organic Cheese Dip - 15 oz,7.45,CHE-747-15,57,"{""size"": ""15 oz""}"
var_748_12oz,prod_748,Golden Harvest Chocolate Chips - 12 oz,4.87,CHO-748-12,73,"{""size"": ""12 oz""}"
var_749_12oz,prod_749,Mountain Fresh Chocolate Chips - 12 oz,4.01,CHO-749-12,65,"{""size"": ""12 oz""}"
var_750_12oz,prod_750,Daily Delight Organic Chocolate Chips - 12 oz,4.62,CHO-750-12,69,"{""size"": ""12 oz""}"
var_751_3.5oz,prod_751,Premium Select Chocolate Bar - 3.5 oz,3.71,CHO-751-3.5,26,"{""size"": ""3.5 oz""}"
var_752_3.5oz,prod_752,Pure & Simple Organic Chocolate Bar - 3.5 oz,5.2,CHO-752-3.5,12,"{""size"": ""3.5 oz""}"
var_753_10oz,prod_753,Green Valley Organic Candy - 10 oz,6.16,CAN-753-10,67,"{""size"": ""10 oz""}"
var_754_10oz,prod_754,Pure & Simple Candy - 10 oz,3.67,CAN-754-10,62,"{""size"": ""10 oz""}"
var_755_10oz,prod_755,Fresh Farms Candy - 10 oz,3.18,CAN-755-10,68,"{""size"": ""10 oz""}"
var_756_8oz,prod_756,Daily Delight Gummy Bears - 8 oz,2.52,GUM-756-8 O,22,"{""size"": ""8 oz""}"
var_757_8oz,prod_757,Classic Kitchen Gummy Bears - 8 oz,2.99,GUM-757-8 O,62,"{""size"": ""8 oz""}"
var_758_12oz,prod_758,Meadow Gold Licorice - 12 oz,3.59,LIC-758-12,21,"{""size"": ""12 oz""}"
var_759_12oz,prod_759,Classic Kitchen Licorice - 12 oz,3.57,LIC-759-12,72,"{""size"": ""12 oz""}"
var_760_12oz,prod_760,Sunrise Farms Licorice - 12 oz,4.83,LIC-760-12,61,"{""size"": ""12 oz""}"
var_761_18oz,prod_761,Classic Kitchen Cereal Corn Flakes - 18 oz,4.49,CER-761-18,49,"{""size"": ""18 oz""}"
var_762_18oz,prod_762,Mountain Fresh Cereal Corn Flakes - 18 oz,4.09,CER-762-18,67,"{""size"": ""18 oz""}"
var_763_18oz,prod_763,Organic Choice Cereal Corn Flakes - 18 oz,5.1,CER-763-18,14,"{""size"": ""18 oz""}"
var_764_18oz,prod_764,Quality First Cereal Corn Flakes - 18 oz,4.87,CER-764-18,31,"{""size"": ""18 oz""}"
var_765_19oz,prod_765,Green Valley Organic Cereal Frosted Flakes - 19 oz,6.86,CER-765-19,14,"{""size"": ""19 oz""}"
var_766_19oz,prod_766,Quality First Cereal Frosted Flakes - 19 oz,4.9,CER-766-19,33,"{""size"": ""19 oz""}"
var_767_19oz,prod_767,Pure & Simple Cereal Frosted Flakes - 19 oz,5.79,CER-767-19,41,"{""size"": ""19 oz""}"
var_768_18oz,prod_768,Home Style Cereal Cheerios - 18 oz,5.35,CER-768-18,35,"{""size"": ""18 oz""}"
var_769_18oz,prod_769,Pure & Simple Cereal Cheerios - 18 oz,5.45,CER-769-18,25,"{""size"": ""18 oz""}"
var_770_18oz,prod_770,Organic Choice Cereal Cheerios - 18 oz,5.22,CER-770-18,44,"{""size"": ""18 oz""}"
var_771_18oz,prod_771,Home Style Organic Cereal Cheerios - 18 oz,6.02,CER-771-18,33,"{""size"": ""18 oz""}"
var_772_16oz,prod_772,Fresh Farms Cereal Granola - 16 oz,6.31,CER-772-16,20,"{""size"": ""16 oz""}"
var_773_16oz,prod_773,Heritage Foods Cereal Granola - 16 oz,7.25,CER-773-16,42,"{""size"": ""16 oz""}"
var_774_16oz,prod_774,Pure & Simple Cereal Granola - 16 oz,7.35,CER-774-16,25,"{""size"": ""16 oz""}"
var_775_16oz,prod_775,Simply Good Cereal Granola - 16 oz,7.62,CER-775-16,13,"{""size"": ""16 oz""}"
var_776_18oz,prod_776,Market Fresh Cereal Rice Krispies - 18 oz,5.17,CER-776-18,42,"{""size"": ""18 oz""}"
var_777_18oz,prod_777,Farm Fresh Cereal Rice Krispies - 18 oz,4.65,CER-777-18,50,"{""size"": ""18 oz""}"
var_778_18oz,prod_778,Simply Good Cereal Rice Krispies - 18 oz,4.62,CER-778-18,24,"{""size"": ""18 oz""}"
var_779_18oz,prod_779,Premium Select Organic Cereal Rice Krispies - 18 oz,6.83,CER-779-18,28,"{""size"": ""18 oz""}"
var_780_10ct,prod_780,Green Valley Instant Oatmeal - 10 ct,4.1,INS-780-10,28,"{""size"": ""10 ct""}"
var_781_10ct,prod_781,Quality First Instant Oatmeal - 10 ct,4.27,INS-781-10,64,"{""size"": ""10 ct""}"
var_782_24oz,prod_782,Organic Choice Steel Cut Oats - 24 oz,6.48,STE-782-24,73,"{""size"": ""24 oz""}"
var_783_24oz,prod_783,Meadow Gold Steel Cut Oats - 24 oz,6.89,STE-783-24,51,"{""size"": ""24 oz""}"
var_784_24oz,prod_784,Farm Fresh Organic Steel Cut Oats - 24 oz,8.44,STE-784-24,32,"{""size"": ""24 oz""}"
var_785_24oz,prod_785,Country Best Organic Steel Cut Oats - 24 oz,9.52,STE-785-24,42,"{""size"": ""24 oz""}"
var_786_32oz,prod_786,Meadow Gold Pancake Mix - 32 oz,3.75,PAN-786-32,49,"{""size"": ""32 oz""}"
var_787_32oz,prod_787,Green Valley Pancake Mix - 32 oz,3.79,PAN-787-32,22,"{""size"": ""32 oz""}"
var_788_32oz,prod_788,Farm Fresh Organic Pancake Mix - 32 oz,6.42,PAN-788-32,30,"{""size"": ""32 oz""}"
var_789_32oz,prod_789,Pure & Simple Waffle Mix - 32 oz,3.57,WAF-789-32,11,"{""size"": ""32 oz""}"
var_790_32oz,prod_790,Home Style Organic Waffle Mix - 32 oz,5.55,WAF-790-32,46,"{""size"": ""32 oz""}"
var_791_24oz,prod_791,Daily Delight Organic Syrup - 24 oz,7.87,SYR-791-24,31,"{""size"": ""24 oz""}"
var_792_24oz,prod_792,Green Valley Syrup - 24 oz,5.29,SYR-792-24,32,"{""size"": ""24 oz""}"
var_793_24oz,prod_793,Nature's Best Syrup - 24 oz,5.57,SYR-793-24,35,"{""size"": ""24 oz""}"
var_794_24oz,prod_794,Meadow Gold Syrup - 24 oz,6.36,SYR-794-24,49,"{""size"": ""24 oz""}"
var_795_8ct,prod_795,Nature's Best Pop Tarts - 8 ct,3.6,POP-795-8 C,30,"{""size"": ""8 ct""}"
var_796_8ct,prod_796,Meadow Gold Pop Tarts - 8 ct,4.03,POP-796-8 C,72,"{""size"": ""8 ct""}"
var_797_8ct,prod_797,Country Best Pop Tarts - 8 ct,3.51,POP-797-8 C,74,"{""size"": ""8 ct""}"
var_798_8ct,prod_798,Heritage Foods Organic Pop Tarts - 8 ct,5.36,POP-798-8 C,69,"{""size"": ""8 ct""}"
var_799_6ct,prod_799,Quality First Breakfast Bars - 6 ct,6.79,BRE-799-6 C,70,"{""size"": ""6 ct""}"
var_800_6ct,prod_800,Organic Choice Breakfast Bars - 6 ct,5.66,BRE-800-6 C,14,"{""size"": ""6 ct""}"
var_801_6ct,prod_801,Daily Delight Breakfast Bars - 6 ct,5.2,BRE-801-6 C,44,"{""size"": ""6 ct""}"
var_802_26oz,prod_802,Local Pride Salt - 26 oz,1.69,SAL-802-26,54,"{""size"": ""26 oz""}"
var_803_26oz,prod_803,Pure & Simple Organic Salt - 26 oz,2.02,SAL-803-26,68,"{""size"": ""26 oz""}"
var_804_26oz,prod_804,Sunrise Farms Salt - 26 oz,1.02,SAL-804-26,72,"{""size"": ""26 oz""}"
var_805_26oz,prod_805,Market Fresh Salt - 26 oz,1.14,SAL-805-26,43,"{""size"": ""26 oz""}"
var_806_4oz,prod_806,Classic Kitchen Black Pepper - 4 oz,4.03,BLA-806-4 O,46,"{""size"": ""4 oz""}"
var_807_4oz,prod_807,Farm Fresh Black Pepper - 4 oz,5.94,BLA-807-4 O,29,"{""size"": ""4 oz""}"
var_808_4oz,prod_808,Green Valley Black Pepper - 4 oz,4.19,BLA-808-4 O,62,"{""size"": ""4 oz""}"
var_809_4oz,prod_809,Premium Select Black Pepper - 4 oz,5.48,BLA-809-4 O,31,"{""size"": ""4 oz""}"
var_810_3oz,prod_810,Market Fresh Organic Garlic Powder - 3 oz,5.5,GAR-810-3 O,56,"{""size"": ""3 oz""}"
var_811_3oz,prod_811,Home Style Garlic Powder - 3 oz,4.69,GAR-811-3 O,12,"{""size"": ""3 oz""}"
var_812_3oz,prod_812,Simply Good Onion Powder - 3 oz,3.87,ONI-812-3 O,42,"{""size"": ""3 oz""}"
var_813_3oz,prod_813,Quality First Onion Powder - 3 oz,4.88,ONI-813-3 O,59,"{""size"": ""3 oz""}"
var_814_3oz,prod_814,Market Fresh Onion Powder - 3 oz,4.34,ONI-814-3 O,47,"{""size"": ""3 oz""}"
var_815_3oz,prod_815,Home Style Onion Powder - 3 oz,3.9,ONI-815-3 O,10,"{""size"": ""3 oz""}"
var_816_2oz,prod_816,Organic Choice Paprika - 2 oz,4.79,PAP-816-2 O,70,"{""size"": ""2 oz""}"
var_817_2oz,prod_817,Mountain Fresh Paprika - 2 oz,4.45,PAP-817-2 O,21,"{""size"": ""2 oz""}"
var_818_2oz,prod_818,Home Style Organic Paprika - 2 oz,6.02,PAP-818-2 O,32,"{""size"": ""2 oz""}"
var_819_2oz,prod_819,Farm Fresh Cumin - 2 oz,4.61,CUM-819-2 O,55,"{""size"": ""2 oz""}"
var_820_2oz,prod_820,Home Style Cumin - 2 oz,4.84,CUM-820-2 O,51,"{""size"": ""2 oz""}"
var_821_2oz,prod_821,Premium Select Cumin - 2 oz,4.01,CUM-821-2 O,65,"{""size"": ""2 oz""}"
var_822_2.5oz,prod_822,Meadow Gold Organic Chili Powder - 2.5 oz,6.06,CHI-822-2.5,38,"{""size"": ""2.5 oz""}"
var_823_2.5oz,prod_823,Organic Choice Chili Powder - 2.5 oz,4.8,CHI-823-2.5,77,"{""size"": ""2.5 oz""}"
var_824_2.5oz,prod_824,Nature's Best Chili Powder - 2.5 oz,3.99,CHI-824-2.5,22,"{""size"": ""2.5 oz""}"
var_825_2oz,prod_825,Sunrise Farms Cinnamon - 2 oz,4.22,CIN-825-2 O,79,"{""size"": ""2 oz""}"
var_826_2oz,prod_826,Nature's Best Cinnamon - 2 oz,4.3,CIN-826-2 O,39,"{""size"": ""2 oz""}"
var_827_2oz,prod_827,Golden Harvest Cinnamon - 2 oz,4.56,CIN-827-2 O,68,"{""size"": ""2 oz""}"
var_828_2oz,prod_828,Farm Fresh Cinnamon - 2 oz,5.04,CIN-828-2 O,24,"{""size"": ""2 oz""}"
var_829_1oz,prod_829,Market Fresh Organic Oregano - 1 oz,6.25,ORE-829-1 O,39,"{""size"": ""1 oz""}"
var_830_1oz,prod_830,Country Best Oregano - 1 oz,3.67,ORE-830-1 O,72,"{""size"": ""1 oz""}"
var_831_1oz,prod_831,Green Valley Basil Dried - 1 oz,4.56,BAS-831-1 O,25,"{""size"": ""1 oz""}"
var_832_1oz,prod_832,Home Style Basil Dried - 1 oz,4.47,BAS-832-1 O,48,"{""size"": ""1 oz""}"
var_833_1oz,prod_833,Mountain Fresh Basil Dried - 1 oz,3.91,BAS-833-1 O,32,"{""size"": ""1 oz""}"
var_834_1oz,prod_834,Sunrise Farms Basil Dried - 1 oz,4.41,BAS-834-1 O,79,"{""size"": ""1 oz""}"
var_835_1oz,prod_835,Country Best Thyme - 1 oz,4.23,THY-835-1 O,40,"{""size"": ""1 oz""}"
var_836_1oz,prod_836,Organic Choice Thyme - 1 oz,3.91,THY-836-1 O,66,"{""size"": ""1 oz""}"
var_837_1oz,prod_837,Daily Delight Organic Thyme - 1 oz,5.53,THY-837-1 O,12,"{""size"": ""1 oz""}"
var_838_1oz,prod_838,Heritage Foods Thyme - 1 oz,4.07,THY-838-1 O,28,"{""size"": ""1 oz""}"
var_839_1oz,prod_839,Local Pride Rosemary - 1 oz,4.87,ROS-839-1 O,52,"{""size"": ""1 oz""}"
var_840_1oz,prod_840,Meadow Gold Rosemary - 1 oz,4.07,ROS-840-1 O,61,"{""size"": ""1 oz""}"
var_841_1oz,prod_841,Heritage Foods Organic Rosemary - 1 oz,6.11,ROS-841-1 O,46,"{""size"": ""1 oz""}"
var_842_0.5oz,prod_842,Market Fresh Bay Leaves - 0.5 oz,4.22,BAY-842-0.5,36,"{""size"": ""0.5 oz""}"
var_843_0.5oz,prod_843,Premium Select Bay Leaves - 0.5 oz,4.18,BAY-843-0.5,47,"{""size"": ""0.5 oz""}"
var_844_0.5oz,prod_844,Mountain Fresh Organic Bay Leaves - 0.5 oz,7.12,BAY-844-0.5,45,"{""size"": ""0.5 oz""}"
var_845_1oz,prod_845,Daily Delight Organic Italian Seasoning - 1 oz,5.62,ITA-845-1 O,13,"{""size"": ""1 oz""}"
var_846_1oz,prod_846,Golden Harvest Italian Seasoning - 1 oz,5.49,ITA-846-1 O,63,"{""size"": ""1 oz""}"
var_847_1oz,prod_847,Sunrise Farms Italian Seasoning - 1 oz,4.25,ITA-847-1 O,57,"{""size"": ""1 oz""}"
var_848_1oz,prod_848,Pure & Simple Italian Seasoning - 1 oz,4.28,ITA-848-1 O,45,"{""size"": ""1 oz""}"
var_849_1oz,prod_849,Organic Choice Taco Seasoning - 1 oz,2.51,TAC-849-1 O,71,"{""size"": ""1 oz""}"
var_850_1oz,prod_850,Home Style Organic Taco Seasoning - 1 oz,3.15,TAC-850-1 O,74,"{""size"": ""1 oz""}"
var_851_1oz,prod_851,Simply Good Organic Taco Seasoning - 1 oz,2.0,TAC-851-1 O,78,"{""size"": ""1 oz""}"
var_852_16oz,prod_852,Classic Kitchen Organic Ranch Dressing - 16 oz,5.49,RAN-852-16,32,"{""size"": ""16 oz""}"
var_853_16oz,prod_853,Farm Fresh Ranch Dressing - 16 oz,4.77,RAN-853-16,19,"{""size"": ""16 oz""}"
var_854_16oz,prod_854,Country Best Ranch Dressing - 16 oz,4.87,RAN-854-16,45,"{""size"": ""16 oz""}"
var_855_16oz,prod_855,Golden Harvest Organic Ranch Dressing - 16 oz,6.07,RAN-855-16,28,"{""size"": ""16 oz""}"
var_856_16oz,prod_856,Home Style Italian Dressing - 16 oz,3.56,ITA-856-16,49,"{""size"": ""16 oz""}"
var_857_16oz,prod_857,Mountain Fresh Italian Dressing - 16 oz,3.57,ITA-857-16,60,"{""size"": ""16 oz""}"
var_858_16oz,prod_858,Mountain Fresh Italian Dressing - 16 oz,4.75,ITA-858-16,54,"{""size"": ""16 oz""}"
var_859_16oz,prod_859,Daily Delight Organic Italian Dressing - 16 oz,5.86,ITA-859-16,11,"{""size"": ""16 oz""}"
var_860_12oz,prod_860,Country Best Caesar Dressing - 12 oz,4.62,CAE-860-12,50,"{""size"": ""12 oz""}"
var_861_12oz,prod_861,Premium Select Caesar Dressing - 12 oz,5.61,CAE-861-12,14,"{""size"": ""12 oz""}"
var_862_12oz,prod_862,Golden Harvest Caesar Dressing - 12 oz,4.5,CAE-862-12,65,"{""size"": ""12 oz""}"
