product_id,name,brand,category,subcategory,description,price,size,color,ingredients,rating,review_count,image_url,product_url,in_stock,is_bestseller,is_new,is_sale,sale_price,clean_beauty
SPH0285,Liquid Blush - Plum,Laura Mercier,Face,Blush,Laura Mercier Buildable liquid blush. A cult favorite.,51.36,Standard Size,Plum,"Cyclopentasiloxane, Dimethicone, Sodium Hyaluronate, Glycerin, Polyethylene, Parabens, Aloe Vera, Rosehip Oil",4.1,132,https://sephora.com/images/SPH0285.jpg,https://sephora.com/product/SPH0285,1,0,0,1,37.24,0
SPH0286,Blush Stick - Rose,Danessa Myricks Beauty,Face,Blush,Danessa Myricks Beauty Easy-to-apply blush stick. Award-winning formula.,27.1,Standard Size,Rose,"Water, Phenoxyethanol, Dimethicone, Glycerin, Silicones, Fragrance, Argan Oil, Coconut Oil",4.5,10996,https://sephora.com/images/SPH0286.jpg,https://sephora.com/product/SPH0286,1,0,0,0,,0
SPH0287,Matte Bronzer - Medium Bronze,Kjaer Weis,Face,Bronzer,Kjaer Weis Natural matte bronzer. Cruelty-free and vegan.,40.36,Standard Size,Medium Bronze,"Tocopherol, Sodium Hyaluronate, Dimethicone, Water, Shea Butter, Aloe Vera, Coconut Oil",4.4,7487,https://sephora.com/images/SPH0287.jpg,https://sephora.com/product/SPH0287,1,0,0,0,,1
SPH0288,Shimmer Bronzer - Golden,NARS,Face,Bronzer,NARS Luminous shimmer bronzer. Award-winning formula.,48.26,Standard Size,Golden,"Tocopherol, Glycerin, Cyclopentasiloxane, Sodium Hyaluronate, Mineral Oil, Polyethylene, Rosehip Oil, Jojoba Oil",4.0,12899,https://sephora.com/images/SPH0288.jpg,https://sephora.com/product/SPH0288,0,0,0,0,,0
SPH0289,Cream Bronzer - Medium Bronze,Merit,Face,Bronzer,Merit Creamy blendable bronzer. Loved by beauty enthusiasts.,33.98,Standard Size,Medium Bronze,"Sodium Hyaluronate, Tocopherol, Dimethicone, Phenoxyethanol, Rosehip Oil, Chamomile Extract, Shea Butter",3.6,11625,https://sephora.com/images/SPH0289.jpg,https://sephora.com/product/SPH0289,0,1,0,1,25.56,1
SPH0290,Bronzer Stick - Golden,YSL Beauty,Face,Bronzer,YSL Beauty Contour bronzer stick. Dermatologist tested.,32.68,Standard Size,Golden,"Sodium Hyaluronate, Tocopherol, Dimethicone, Water, Fragrance, Talc, Jojoba Oil, Shea Butter",4.2,13033,https://sephora.com/images/SPH0290.jpg,https://sephora.com/product/SPH0290,1,0,0,0,,0
SPH0291,Powder Highlighter - Pearl,Merit,Face,Highlighter,Merit Intense powder highlighter. Loved by beauty enthusiasts.,32.59,Standard Size,Pearl,"Tocopherol, Glycerin, Dimethicone, Water, Chamomile Extract, Vitamin E, Rosehip Oil",4.3,14904,https://sephora.com/images/SPH0291.jpg,https://sephora.com/product/SPH0291,1,0,1,1,27.51,1
SPH0292,Liquid Highlighter - Opal,Tarte,Face,Highlighter,Tarte Dewy liquid highlighter. A cult favorite.,46.1,Standard Size,Opal,"Tocopherol, Dimethicone, Cyclopentasiloxane, Glycerin, Argan Oil, Shea Butter, Chamomile Extract",3.4,1483,https://sephora.com/images/SPH0292.jpg,https://sephora.com/product/SPH0292,0,0,0,0,,1
SPH0293,Cream Highlighter - Opal,Danessa Myricks Beauty,Face,Highlighter,Danessa Myricks Beauty Buildable cream highlighter. A cult favorite.,36.81,Standard Size,Opal,"Phenoxyethanol, Glycerin, Dimethicone, Water, Silicones, Talc, Squalane, Argan Oil",4.2,5953,https://sephora.com/images/SPH0293.jpg,https://sephora.com/product/SPH0293,1,0,1,0,,0
SPH0294,Highlighter Stick - Rose Gold,Rose Inc,Face,Highlighter,Rose Inc Portable highlighter stick. Award-winning formula.,38.77,Standard Size,Rose Gold,"Cyclopentasiloxane, Dimethicone, Water, Tocopherol, Jojoba Oil, Squalane, Argan Oil",4.2,10161,https://sephora.com/images/SPH0294.jpg,https://sephora.com/product/SPH0294,1,0,0,0,,1
SPH0295,Contour Palette,MAKEUP BY MARIO,Face,Contour,MAKEUP BY MARIO Multi-shade contour palette. Award-winning formula.,55.54,Standard Size,,"Phenoxyethanol, Water, Tocopherol, Glycerin, Parabens, Polyethylene, Squalane, Argan Oil",3.3,9575,https://sephora.com/images/SPH0295.jpg,https://sephora.com/product/SPH0295,0,0,0,0,,0
SPH0296,Contour Stick,Tower 28,Face,Contour,Tower 28 Blendable contour stick. Award-winning formula.,29.32,Standard Size,,"Water, Phenoxyethanol, Sodium Hyaluronate, Dimethicone, Jojoba Oil, Vitamin E, Coconut Oil",4.1,6987,https://sephora.com/images/SPH0296.jpg,https://sephora.com/product/SPH0296,1,0,0,1,21.24,1
SPH0297,Contour Powder,NYX Professional Makeup,Face,Contour,NYX Professional Makeup Sculpting contour powder. Dermatologist tested.,14.95,Standard Size,,"Cyclopentasiloxane, Water, Phenoxyethanol, Dimethicone, Polyethylene, Talc, Vitamin E, Aloe Vera",3.6,13106,https://sephora.com/images/SPH0297.jpg,https://sephora.com/product/SPH0297,1,0,0,0,,0
SPH0298,Pore-Minimizing Primer,RMS Beauty,Face,Primer,RMS Beauty Smoothing pore-blurring primer. Cruelty-free and vegan.,45.23,Standard Size,,"Glycerin, Water, Cyclopentasiloxane, Tocopherol, Jojoba Oil, Rosehip Oil, Squalane",3.9,8892,https://sephora.com/images/SPH0298.jpg,https://sephora.com/product/SPH0298,1,0,0,0,,1
SPH0299,Hydrating Primer,Saie,Face,Primer,Saie Moisturizing makeup primer. A cult favorite.,22.44,Standard Size,,"Glycerin, Tocopherol, Sodium Hyaluronate, Phenoxyethanol, Squalane, Coconut Oil, Chamomile Extract",3.8,1781,https://sephora.com/images/SPH0299.jpg,https://sephora.com/product/SPH0299,1,1,1,0,,1
SPH0300,Mattifying Primer,Dior Beauty,Face,Primer,Dior Beauty Oil-control primer. Award-winning formula.,77.2,Standard Size,,"Phenoxyethanol, Dimethicone, Sodium Hyaluronate, Water, Talc, Silicones, Coconut Oil, Shea Butter",4.2,6129,https://sephora.com/images/SPH0300.jpg,https://sephora.com/product/SPH0300,1,0,0,1,61.78,0
SPH0301,Illuminating Primer,Kosas,Face,Primer,Kosas Glow-boosting primer. A cult favorite.,28.15,Standard Size,,"Phenoxyethanol, Tocopherol, Sodium Hyaluronate, Water, Coconut Oil, Squalane, Argan Oil",3.7,6081,https://sephora.com/images/SPH0301.jpg,https://sephora.com/product/SPH0301,1,0,0,1,22.33,1
SPH0302,Color-Correcting Primer,NYX Professional Makeup,Face,Primer,NYX Professional Makeup Tone-evening primer. Award-winning formula.,12.37,Standard Size,,"Cyclopentasiloxane, Dimethicone, Tocopherol, Sodium Hyaluronate, Synthetic Colors, Silicones, Coconut Oil, Argan Oil",3.8,13781,https://sephora.com/images/SPH0302.jpg,https://sephora.com/product/SPH0302,1,0,0,0,,0
SPH0303,Matte Setting Spray,Saie,Face,Setting Spray,Saie Long-wear matte finish spray. Loved by beauty enthusiasts.,27.93,Standard Size,,"Sodium Hyaluronate, Phenoxyethanol, Cyclopentasiloxane, Water, Vitamin E, Aloe Vera, Squalane",3.5,12836,https://sephora.com/images/SPH0303.jpg,https://sephora.com/product/SPH0303,1,0,0,0,,1
SPH0304,Dewy Setting Spray,Saie,Face,Setting Spray,Saie Hydrating glow spray. Dermatologist tested.,23.31,Standard Size,,"Water, Sodium Hyaluronate, Dimethicone, Glycerin, Shea Butter, Chamomile Extract, Squalane",3.9,14218,https://sephora.com/images/SPH0304.jpg,https://sephora.com/product/SPH0304,1,0,0,0,,1
SPH0305,All-Day Setting Spray,Clinique,Face,Setting Spray,Clinique 24-hour makeup lock spray. Dermatologist tested.,34.38,Standard Size,,"Glycerin, Phenoxyethanol, Cyclopentasiloxane, Dimethicone, Synthetic Colors, Talc, Chamomile Extract, Argan Oil",4.8,11033,https://sephora.com/images/SPH0305.jpg,https://sephora.com/product/SPH0305,1,0,0,0,,0
SPH0306,Neutral Eyeshadow Palette - Neutral,YSL Beauty,Eyes,Eyeshadow Palette,YSL Beauty Everyday neutral shades palette. Loved by beauty enthusiasts.,54.23,Standard,Neutral,"Tocopherol, Phenoxyethanol, Glycerin, Water, Silicones, Polyethylene, Aloe Vera, Jojoba Oil",4.4,5269,https://sephora.com/images/SPH0306.jpg,https://sephora.com/product/SPH0306,1,0,1,0,,0
SPH0307,Smoky Eyeshadow Palette - Cool,Caliray,Eyes,Eyeshadow Palette,Caliray Dramatic smoky shades palette. Award-winning formula.,33.2,Mini,Cool,"Dimethicone, Sodium Hyaluronate, Cyclopentasiloxane, Phenoxyethanol, Shea Butter, Coconut Oil, Aloe Vera",3.5,5412,https://sephora.com/images/SPH0307.jpg,https://sephora.com/product/SPH0307,1,0,0,1,27.44,1
SPH0308,Colorful Eyeshadow Palette - Neutral,e.l.f. Cosmetics,Eyes,Eyeshadow Palette,e.l.f. Cosmetics Vibrant multi-color palette. Loved by beauty enthusiasts.,14.53,Standard,Neutral,"Cyclopentasiloxane, Glycerin, Dimethicone, Sodium Hyaluronate, Aloe Vera, Argan Oil, Coconut Oil",4.6,1437,https://sephora.com/images/SPH0308.jpg,https://sephora.com/product/SPH0308,1,0,0,0,,1
SPH0309,Mini Eyeshadow Palette - Smoky,Fenty Beauty,Eyes,Eyeshadow Palette,Fenty Beauty Travel-size eyeshadow palette. Award-winning formula.,41.21,Mini,Smoky,"Cyclopentasiloxane, Phenoxyethanol, Glycerin, Tocopherol, Parabens, Polyethylene, Shea Butter, Squalane",4.7,4902,https://sephora.com/images/SPH0309.jpg,https://sephora.com/product/SPH0309,1,0,0,0,,0
SPH0310,Quad Eyeshadow - Warm,Tarte,Eyes,Eyeshadow Palette,Tarte 4-pan eyeshadow quad. Award-winning formula.,26.75,Mini,Warm,"Cyclopentasiloxane, Phenoxyethanol, Sodium Hyaluronate, Tocopherol, Rosehip Oil, Coconut Oil, Green Tea Extract",4.9,869,https://sephora.com/images/SPH0310.jpg,https://sephora.com/product/SPH0310,1,0,0,0,,1
SPH0311,Shimmer Eyeshadow - Colorful,Chanel,Eyes,Eyeshadow Single,Chanel High-pigment shimmer shadow. Loved by beauty enthusiasts.,53.72,Standard Size,Colorful,"Tocopherol, Phenoxyethanol, Cyclopentasiloxane, Glycerin, Talc, Mineral Oil, Shea Butter, Chamomile Extract",3.5,14479,https://sephora.com/images/SPH0311.jpg,https://sephora.com/product/SPH0311,1,0,0,1,43.78,0
SPH0312,Matte Eyeshadow - Cool,Fenty Beauty,Eyes,Eyeshadow Single,Fenty Beauty Velvety matte eyeshadow. Cruelty-free and vegan.,40.2,Standard Size,Cool,"Cyclopentasiloxane, Dimethicone, Sodium Hyaluronate, Tocopherol, Fragrance, Talc, Argan Oil, Coconut Oil",4.0,13586,https://sephora.com/images/SPH0312.jpg,https://sephora.com/product/SPH0312,1,0,0,0,,0
SPH0313,Glitter Eyeshadow - Colorful,Lancome,Eyes,Eyeshadow Single,Lancome Sparkly glitter shadow. Dermatologist tested.,31.76,Standard Size,Colorful,"Sodium Hyaluronate, Glycerin, Cyclopentasiloxane, Dimethicone, Fragrance, Parabens, Vitamin E, Squalane",4.5,3161,https://sephora.com/images/SPH0313.jpg,https://sephora.com/product/SPH0313,1,1,0,0,,0
SPH0314,Cream Eyeshadow - Colorful,Kosas,Eyes,Eyeshadow Single,Kosas Long-wearing cream shadow. Dermatologist tested.,32.47,Standard Size,Colorful,"Dimethicone, Glycerin, Cyclopentasiloxane, Water, Squalane, Shea Butter, Aloe Vera",3.4,10776,https://sephora.com/images/SPH0314.jpg,https://sephora.com/product/SPH0314,1,0,1,1,25.45,1
SPH0315,Volumizing Mascara - Brown,Tarte,Eyes,Mascara,Tarte Dramatic volume mascara. Award-winning formula.,26.92,0.24 oz / 7 mL,Brown,"Tocopherol, Cyclopentasiloxane, Glycerin, Water, Coconut Oil, Squalane, Vitamin E",4.4,4022,https://sephora.com/images/SPH0315.jpg,https://sephora.com/product/SPH0315,1,0,0,0,,1
SPH0316,Lengthening Mascara - Black-Brown,LYS Beauty,Eyes,Mascara,LYS Beauty Lash-extending mascara. Cruelty-free and vegan.,19.63,0.27 oz / 8 mL,Black-Brown,"Water, Tocopherol, Phenoxyethanol, Dimethicone, Shea Butter, Aloe Vera, Squalane",4.5,11075,https://sephora.com/images/SPH0316.jpg,https://sephora.com/product/SPH0316,1,0,0,0,,1
SPH0317,Waterproof Mascara - Black-Brown,Lancome,Eyes,Mascara,Lancome Smudge-proof waterproof mascara. Cruelty-free and vegan.,44.82,0.24 oz / 7 mL,Black-Brown,"Glycerin, Water, Tocopherol, Sodium Hyaluronate, Silicones, Fragrance, Vitamin E, Rosehip Oil",4.6,9652,https://sephora.com/images/SPH0317.jpg,https://sephora.com/product/SPH0317,1,0,0,1,32.13,0
SPH0318,Tubing Mascara - Brown,Armani Beauty,Eyes,Mascara,Armani Beauty Buildable tubing formula mascara. A cult favorite.,37.4,0.24 oz / 7 mL,Brown,"Sodium Hyaluronate, Cyclopentasiloxane, Phenoxyethanol, Dimethicone, Parabens, Silicones, Rosehip Oil, Coconut Oil",4.2,10092,https://sephora.com/images/SPH0318.jpg,https://sephora.com/product/SPH0318,0,0,0,1,30.31,0
SPH0319,Curling Mascara - Black,Kosas,Eyes,Mascara,Kosas Lash-lifting curling mascara. Dermatologist tested.,36.68,0.27 oz / 8 mL,Black,"Sodium Hyaluronate, Cyclopentasiloxane, Tocopherol, Phenoxyethanol, Chamomile Extract, Rosehip Oil, Green Tea Extract",4.1,6886,https://sephora.com/images/SPH0319.jpg,https://sephora.com/product/SPH0319,1,0,0,0,,1
SPH0320,Liquid Eyeliner - Navy,MAC,Eyes,Eyeliner,MAC Precision liquid eyeliner. Dermatologist tested.,30.54,Standard Size,Navy,"Water, Phenoxyethanol, Sodium Hyaluronate, Dimethicone, Talc, Silicones, Rosehip Oil, Chamomile Extract",4.5,7233,https://sephora.com/images/SPH0320.jpg,https://sephora.com/product/SPH0320,1,0,0,0,,0
SPH0321,Pencil Eyeliner - Burgundy,MAC,Eyes,Eyeliner,MAC Creamy pencil eyeliner. A cult favorite.,31.72,Standard Size,Burgundy,"Phenoxyethanol, Water, Glycerin, Dimethicone, Parabens, Silicones, Green Tea Extract, Jojoba Oil",4.5,9773,https://sephora.com/images/SPH0321.jpg,https://sephora.com/product/SPH0321,1,0,0,0,,0
SPH0322,Gel Eyeliner - Burgundy,NYX Professional Makeup,Eyes,Eyeliner,NYX Professional Makeup Long-lasting gel eyeliner. Loved by beauty enthusiasts.,12.52,Standard Size,Burgundy,"Phenoxyethanol, Cyclopentasiloxane, Glycerin, Sodium Hyaluronate, Polyethylene, Silicones, Chamomile Extract, Shea Butter",4.3,14306,https://sephora.com/images/SPH0322.jpg,https://sephora.com/product/SPH0322,1,0,0,0,,0
SPH0323,Felt-Tip Eyeliner - Burgundy,Natasha Denona,Eyes,Eyeliner,Natasha Denona Easy-glide felt tip liner. Cruelty-free and vegan.,52.71,Standard Size,Burgundy,"Glycerin, Water, Tocopherol, Sodium Hyaluronate, Talc, Silicones, Aloe Vera, Shea Butter",4.9,7397,https://sephora.com/images/SPH0323.jpg,https://sephora.com/product/SPH0323,0,0,1,0,,0
SPH0324,Waterproof Eyeliner - Green,Urban Decay,Eyes,Eyeliner,Urban Decay Smudge-proof waterproof liner. A cult favorite.,34.41,Standard Size,Green,"Phenoxyethanol, Water, Cyclopentasiloxane, Tocopherol, Synthetic Colors, Fragrance, Shea Butter, Green Tea Extract",4.2,5638,https://sephora.com/images/SPH0324.jpg,https://sephora.com/product/SPH0324,1,0,0,0,,0
SPH0325,Brow Pencil - Dark Brown,NYX Professional Makeup,Eyes,Eyebrow,NYX Professional Makeup Micro-tip brow pencil. Cruelty-free and vegan.,10.96,Standard Size,Dark Brown,"Cyclopentasiloxane, Water, Tocopherol, Sodium Hyaluronate, Mineral Oil, Parabens, Coconut Oil, Shea Butter",4.1,4996,https://sephora.com/images/SPH0325.jpg,https://sephora.com/product/SPH0325,1,1,0,0,,0
SPH0326,Brow Gel - Blonde,ILIA,Eyes,Eyebrow,ILIA Tinted brow styling gel. Award-winning formula.,49.24,Standard Size,Blonde,"Dimethicone, Phenoxyethanol, Sodium Hyaluronate, Water, Coconut Oil, Rosehip Oil, Green Tea Extract",3.5,12206,https://sephora.com/images/SPH0326.jpg,https://sephora.com/product/SPH0326,1,0,0,0,,1
SPH0327,Brow Pomade - Black,Chanel,Eyes,Eyebrow,Chanel Sculpting brow pomade. Loved by beauty enthusiasts.,80.5,Standard Size,Black,"Glycerin, Sodium Hyaluronate, Tocopherol, Water, Mineral Oil, Silicones, Coconut Oil, Rosehip Oil",4.2,3641,https://sephora.com/images/SPH0327.jpg,https://sephora.com/product/SPH0327,1,1,0,0,,0
SPH0328,Brow Powder - Auburn,Westman Atelier,Eyes,Eyebrow,Westman Atelier Natural-look brow powder. Dermatologist tested.,58.93,Standard Size,Auburn,"Phenoxyethanol, Sodium Hyaluronate, Dimethicone, Glycerin, Coconut Oil, Squalane, Aloe Vera",4.1,8101,https://sephora.com/images/SPH0328.jpg,https://sephora.com/product/SPH0328,1,0,0,1,48.76,1
SPH0329,Brow Pen - Blonde,LYS Beauty,Eyes,Eyebrow,LYS Beauty Hair-stroke brow pen. Loved by beauty enthusiasts.,18.84,Standard Size,Blonde,"Glycerin, Phenoxyethanol, Water, Sodium Hyaluronate, Vitamin E, Aloe Vera, Jojoba Oil",4.2,21,https://sephora.com/images/SPH0329.jpg,https://sephora.com/product/SPH0329,1,0,0,0,,1
SPH0330,Eyeshadow Primer,MAC,Eyes,Eye Primer,MAC Crease-proof eyeshadow base. A cult favorite.,42.67,Standard Size,,"Glycerin, Sodium Hyaluronate, Water, Cyclopentasiloxane, Talc, Mineral Oil, Vitamin E, Green Tea Extract",4.9,7412,https://sephora.com/images/SPH0330.jpg,https://sephora.com/product/SPH0330,1,0,0,0,,0
SPH0331,Glitter Primer,Pat McGrath Labs,Eyes,Eye Primer,Pat McGrath Labs Sparkle-boosting glitter base. A cult favorite.,87.79,Standard Size,,"Dimethicone, Cyclopentasiloxane, Water, Phenoxyethanol, Talc, Fragrance, Jojoba Oil, Vitamin E",3.2,11956,https://sephora.com/images/SPH0331.jpg,https://sephora.com/product/SPH0331,1,0,0,0,,0
SPH0332,Natural Lashes,Clinique,Eyes,False Lashes,Clinique Everyday natural false lashes. Loved by beauty enthusiasts.,30.52,Standard Size,,"Glycerin, Water, Dimethicone, Tocopherol, Silicones, Talc, Rosehip Oil, Coconut Oil",4.6,9980,https://sephora.com/images/SPH0332.jpg,https://sephora.com/product/SPH0332,1,0,0,1,25.88,0
SPH0333,Dramatic Lashes,Too Faced,Eyes,False Lashes,Too Faced Statement false lashes. A cult favorite.,51.81,Standard Size,,"Dimethicone, Water, Cyclopentasiloxane, Glycerin, Polyethylene, Silicones, Chamomile Extract, Green Tea Extract",4.4,3011,https://sephora.com/images/SPH0333.jpg,https://sephora.com/product/SPH0333,1,0,0,0,,0
SPH0334,Magnetic Lashes,ILIA,Eyes,False Lashes,ILIA Easy-apply magnetic lashes. Cruelty-free and vegan.,44.13,Standard Size,,"Sodium Hyaluronate, Cyclopentasiloxane, Dimethicone, Water, Shea Butter, Chamomile Extract, Rosehip Oil",3.7,11678,https://sephora.com/images/SPH0334.jpg,https://sephora.com/product/SPH0334,1,0,0,0,,1
SPH0335,Matte Lipstick - Plum,ONE/SIZE by Patrick Starrr,Lips,Lipstick,ONE/SIZE by Patrick Starrr Long-wearing matte lipstick. Award-winning formula.,36.0,0.1 oz / 3 g,Plum,"Phenoxyethanol, Tocopherol, Dimethicone, Water, Squalane, Argan Oil, Green Tea Extract",4.6,1840,https://sephora.com/images/SPH0335.jpg,https://sephora.com/product/SPH0335,1,0,0,0,,1
SPH0336,Satin Lipstick - Wine,Kosas,Lips,Lipstick,Kosas Creamy satin-finish lipstick. A cult favorite.,24.77,0.1 oz / 3 g,Wine,"Cyclopentasiloxane, Dimethicone, Tocopherol, Water, Coconut Oil, Jojoba Oil, Chamomile Extract",4.1,5692,https://sephora.com/images/SPH0336.jpg,https://sephora.com/product/SPH0336,1,0,0,0,,1
SPH0337,Sheer Lipstick - Coral,Tower 28,Lips,Lipstick,Tower 28 Buildable sheer lipstick. Award-winning formula.,18.44,0.12 oz / 3.5 g,Coral,"Dimethicone, Sodium Hyaluronate, Glycerin, Phenoxyethanol, Jojoba Oil, Green Tea Extract, Chamomile Extract",3.9,379,https://sephora.com/images/SPH0337.jpg,https://sephora.com/product/SPH0337,1,0,0,0,,1
SPH0338,Cream Lipstick - Berry,Clinique,Lips,Lipstick,Clinique Moisturizing cream lipstick. A cult favorite.,33.07,0.14 oz / 4 g,Berry,"Phenoxyethanol, Glycerin, Cyclopentasiloxane, Tocopherol, Synthetic Colors, Fragrance, Squalane, Rosehip Oil",3.5,1844,https://sephora.com/images/SPH0338.jpg,https://sephora.com/product/SPH0338,1,0,0,0,,0
SPH0339,Matte Liquid Lipstick - Mauve,RMS Beauty,Lips,Liquid Lipstick,RMS Beauty Transfer-proof liquid matte. Dermatologist tested.,45.43,0.14 oz / 4 g,Mauve,"Sodium Hyaluronate, Water, Phenoxyethanol, Glycerin, Shea Butter, Green Tea Extract, Squalane",4.2,13404,https://sephora.com/images/SPH0339.jpg,https://sephora.com/product/SPH0339,1,0,1,0,,1
SPH0340,Velvet Liquid Lipstick - Orange,Caliray,Lips,Liquid Lipstick,Caliray Soft-matte liquid color. Cruelty-free and vegan.,19.05,0.14 oz / 4 g,Orange,"Cyclopentasiloxane, Sodium Hyaluronate, Tocopherol, Water, Vitamin E, Jojoba Oil, Squalane",3.9,164,https://sephora.com/images/SPH0340.jpg,https://sephora.com/product/SPH0340,1,0,0,0,,1
SPH0341,Glossy Liquid Lipstick - Coral,Benefit Cosmetics,Lips,Liquid Lipstick,Benefit Cosmetics High-shine liquid lip. Loved by beauty enthusiasts.,45.38,0.1 oz / 3 g,Coral,"Dimethicone, Cyclopentasiloxane, Water, Tocopherol, Parabens, Talc, Rosehip Oil, Argan Oil",4.4,1220,https://sephora.com/images/SPH0341.jpg,https://sephora.com/product/SPH0341,1,0,0,0,,0
SPH0342,Clear Lip Gloss - Berry,YSL Beauty,Lips,Lip Gloss,YSL Beauty Crystal-clear high shine gloss. Cruelty-free and vegan.,65.7,0.12 oz / 3.5 mL,Berry,"Sodium Hyaluronate, Water, Phenoxyethanol, Cyclopentasiloxane, Parabens, Fragrance, Aloe Vera, Squalane",3.6,5133,https://sephora.com/images/SPH0342.jpg,https://sephora.com/product/SPH0342,1,0,0,0,,0
SPH0343,Tinted Lip Gloss - Nude,Clinique,Lips,Lip Gloss,Clinique Sheer color lip gloss. Dermatologist tested.,27.34,0.2 oz / 6 mL,Nude,"Water, Dimethicone, Sodium Hyaluronate, Glycerin, Fragrance, Synthetic Colors, Chamomile Extract, Shea Butter",4.4,10621,https://sephora.com/images/SPH0343.jpg,https://sephora.com/product/SPH0343,1,0,0,0,,0
SPH0344,Plumping Lip Gloss - Pink,NARS,Lips,Lip Gloss,NARS Volumizing plumping gloss. Dermatologist tested.,39.26,0.2 oz / 6 mL,Pink,"Sodium Hyaluronate, Dimethicone, Glycerin, Phenoxyethanol, Silicones, Fragrance, Jojoba Oil, Shea Butter",4.2,5471,https://sephora.com/images/SPH0344.jpg,https://sephora.com/product/SPH0344,1,0,0,1,29.45,0
SPH0345,Shimmer Lip Gloss - Berry,Hourglass,Lips,Lip Gloss,Hourglass Sparkle-infused lip gloss. Cruelty-free and vegan.,45.01,0.15 oz / 4.5 mL,Berry,"Sodium Hyaluronate, Cyclopentasiloxane, Glycerin, Phenoxyethanol, Talc, Synthetic Colors, Chamomile Extract, Jojoba Oil",3.7,3774,https://sephora.com/images/SPH0345.jpg,https://sephora.com/product/SPH0345,1,0,0,0,,0
SPH0346,Lip Liner Pencil,Rare Beauty,Lips,Lip Liner,Rare Beauty Precision lip liner. Loved by beauty enthusiasts.,34.7,Standard Size,,"Cyclopentasiloxane, Glycerin, Tocopherol, Sodium Hyaluronate, Aloe Vera, Rosehip Oil, Jojoba Oil",4.3,7008,https://sephora.com/images/SPH0346.jpg,https://sephora.com/product/SPH0346,1,0,0,0,,1
SPH0347,Clear Lip Liner,Kjaer Weis,Lips,Lip Liner,Kjaer Weis Universal lip primer. A cult favorite.,62.81,Standard Size,,"Sodium Hyaluronate, Phenoxyethanol, Glycerin, Water, Argan Oil, Shea Butter, Aloe Vera",4.0,2711,https://sephora.com/images/SPH0347.jpg,https://sephora.com/product/SPH0347,1,0,1,0,,1
SPH0348,Long-Wear Lip Liner,Clinique,Lips,Lip Liner,Clinique 24-hour wear lip liner. Loved by beauty enthusiasts.,30.68,Standard Size,,"Glycerin, Phenoxyethanol, Dimethicone, Sodium Hyaluronate, Talc, Silicones, Coconut Oil, Argan Oil",4.7,2043,https://sephora.com/images/SPH0348.jpg,https://sephora.com/product/SPH0348,1,0,0,0,,0
SPH0349,Tinted Lip Balm,RMS Beauty,Lips,Lip Balm,RMS Beauty Hydrating tinted balm. Dermatologist tested.,32.31,Standard Size,,"Cyclopentasiloxane, Phenoxyethanol, Sodium Hyaluronate, Water, Argan Oil, Green Tea Extract, Coconut Oil",4.7,4022,https://sephora.com/images/SPH0349.jpg,https://sephora.com/product/SPH0349,0,0,1,1,22.62,1
SPH0350,SPF Lip Balm,Rose Inc,Lips,Lip Balm,Rose Inc Protective lip balm with SPF. Dermatologist tested.,29.16,Standard Size,,"Tocopherol, Dimethicone, Phenoxyethanol, Water, Squalane, Jojoba Oil, Aloe Vera",3.9,3848,https://sephora.com/images/SPH0350.jpg,https://sephora.com/product/SPH0350,1,0,0,1,20.46,1
SPH0351,Overnight Lip Mask,ONE/SIZE by Patrick Starrr,Lips,Lip Balm,ONE/SIZE by Patrick Starrr Intensive lip treatment. Award-winning formula.,37.95,Standard Size,,"Dimethicone, Phenoxyethanol, Water, Cyclopentasiloxane, Chamomile Extract, Vitamin E, Green Tea Extract",4.7,786,https://sephora.com/images/SPH0351.jpg,https://sephora.com/product/SPH0351,1,0,0,0,,1
SPH0352,Water Lip Stain,Chanel,Lips,Lip Stain,Chanel Long-lasting water stain. Award-winning formula.,77.0,Standard Size,,"Phenoxyethanol, Dimethicone, Cyclopentasiloxane, Water, Mineral Oil, Fragrance, Chamomile Extract, Coconut Oil",4.2,13616,https://sephora.com/images/SPH0352.jpg,https://sephora.com/product/SPH0352,1,0,0,0,,0
SPH0353,Oil Lip Stain,Lancome,Lips,Lip Stain,Lancome Nourishing oil-infused stain. Dermatologist tested.,36.01,Standard Size,,"Dimethicone, Tocopherol, Glycerin, Sodium Hyaluronate, Synthetic Colors, Fragrance, Jojoba Oil, Squalane",4.8,2769,https://sephora.com/images/SPH0353.jpg,https://sephora.com/product/SPH0353,1,0,0,1,27.67,0
SPH0354,Gel Cleanser,Benefit Cosmetics,Skincare,Cleanser,Benefit Cosmetics Gentle foaming gel cleanser. Loved by beauty enthusiasts.,20.17,Standard Size,,"Water, Dimethicone, Cyclopentasiloxane, Phenoxyethanol, Talc, Mineral Oil, Coconut Oil, Vitamin E",3.9,10423,https://sephora.com/images/SPH0354.jpg,https://sephora.com/product/SPH0354,1,0,1,0,,0
SPH0355,Oil Cleanser,Saie,Skincare,Cleanser,Saie Makeup-removing oil cleanser. Award-winning formula.,24.55,Standard Size,,"Phenoxyethanol, Water, Cyclopentasiloxane, Glycerin, Coconut Oil, Aloe Vera, Green Tea Extract",4.0,13461,https://sephora.com/images/SPH0355.jpg,https://sephora.com/product/SPH0355,1,0,0,0,,1
