product_id,name,description,price,original_price,currency,category,subcategory,brand,department,in_stock,stock_quantity,rating,review_count,image_url,product_url,pickup_available,delivery_available,source_store
WMT00000112,Mountain Fresh Ground Lamb,Rich ground. Mountain Fresh quality guaranteed.,9.14,9.95,USD,Grocery,Meat & Seafood,Mountain,Grocery & Essentials,1,418,4.0,443,/images/walmart/grocery/112.jpg,/product/WMT00000112,1,1,grocery
WMT00000113,Daily Delight Chicken Wings,Party favorite. Daily Delight quality guaranteed.,4.98,5.57,USD,Grocery,Meat & Seafood,Daily,Grocery & Essentials,1,204,3.9,3645,/images/walmart/grocery/113.jpg,/product/WMT00000113,1,1,grocery
WMT00000114,Meadow Gold Organic Whole Chicken,Roasting bird. Meadow Gold quality guaranteed.,2.86,3.03,USD,Grocery,Meat & Seafood,Meadow,Grocery & Essentials,1,104,4.5,728,/images/walmart/grocery/114.jpg,/product/WMT00000114,1,1,grocery
WMT00000115,Green Valley Chicken Drumsticks,Dark meat. Green Valley quality guaranteed.,3.24,3.49,USD,Grocery,Meat & Seafood,Green,Grocery & Essentials,1,367,4.6,2974,/images/walmart/grocery/115.jpg,/product/WMT00000115,1,1,grocery
WMT00000116,Mountain Fresh Organic Shrimp,Raw or cooked. Mountain Fresh quality guaranteed.,19.56,19.12,USD,Grocery,Meat & Seafood,Mountain,Grocery & Essentials,1,459,4.5,2197,/images/walmart/grocery/116.jpg,/product/WMT00000116,1,1,grocery
WMT00000117,Daily Delight Tilapia,Mild white fish. Daily Delight quality guaranteed.,9.26,9.41,USD,Grocery,Meat & Seafood,Daily,Grocery & Essentials,1,369,4.4,1342,/images/walmart/grocery/117.jpg,/product/WMT00000117,1,1,grocery
WMT00000118,Local Pride Cod,Flaky white. Local Pride quality guaranteed.,11.47,13.03,USD,Grocery,Meat & Seafood,Local,Grocery & Essentials,1,125,4.2,3027,/images/walmart/grocery/118.jpg,/product/WMT00000118,1,1,grocery
WMT00000119,Pure & Simple Organic Cod,Flaky white. Pure & Simple quality guaranteed.,16.52,18.12,USD,Grocery,Meat & Seafood,Pure,Grocery & Essentials,1,436,4.3,388,/images/walmart/grocery/119.jpg,/product/WMT00000119,1,1,grocery
WMT00000120,Daily Delight Tuna Steak,Sushi grade. Daily Delight quality guaranteed.,19.26,17.93,USD,Grocery,Meat & Seafood,Daily,Grocery & Essentials,1,288,4.6,3066,/images/walmart/grocery/120.jpg,/product/WMT00000120,1,1,grocery
WMT00000121,Sunrise Farms Tuna Steak,Sushi grade. Sunrise Farms quality guaranteed.,16.8,17.25,USD,Grocery,Meat & Seafood,Sunrise,Grocery & Essentials,1,182,4.1,2124,/images/walmart/grocery/121.jpg,/product/WMT00000121,1,1,grocery
WMT00000122,Sunrise Farms Organic Crab Legs,Snow crab. Sunrise Farms quality guaranteed.,34.3,35.69,USD,Grocery,Meat & Seafood,Sunrise,Grocery & Essentials,1,188,4.6,2518,/images/walmart/grocery/122.jpg,/product/WMT00000122,1,1,grocery
WMT00000123,Heritage Foods Organic Crab Legs,Snow crab. Heritage Foods quality guaranteed.,30.86,31.5,USD,Grocery,Meat & Seafood,Heritage,Grocery & Essentials,1,127,4.6,4713,/images/walmart/grocery/123.jpg,/product/WMT00000123,1,1,grocery
WMT00000124,Quality First Scallops,Sea scallops. Quality First quality guaranteed.,21.56,20.65,USD,Grocery,Meat & Seafood,Quality,Grocery & Essentials,1,51,4.1,2925,/images/walmart/grocery/124.jpg,/product/WMT00000124,1,1,grocery
WMT00000125,Country Best Scallops,Sea scallops. Country Best quality guaranteed.,17.19,19.31,USD,Grocery,Meat & Seafood,Country,Grocery & Essentials,1,190,4.2,4235,/images/walmart/grocery/125.jpg,/product/WMT00000125,1,1,grocery
WMT00000126,Organic Choice Mussels,Fresh shellfish. Organic Choice quality guaranteed.,8.92,9.08,USD,Grocery,Meat & Seafood,Organic,Grocery & Essentials,1,206,4.7,2932,/images/walmart/grocery/126.jpg,/product/WMT00000126,1,1,grocery
WMT00000127,Fresh Farms Organic Clams,Littleneck clams. Fresh Farms quality guaranteed.,13.35,12.79,USD,Grocery,Meat & Seafood,Fresh,Grocery & Essentials,1,392,4.8,3336,/images/walmart/grocery/127.jpg,/product/WMT00000127,1,1,grocery
WMT00000128,Nature's Best Organic Clams,Littleneck clams. Nature's Best quality guaranteed.,16.65,16.39,USD,Grocery,Meat & Seafood,Nature's,Grocery & Essentials,1,71,4.7,2662,/images/walmart/grocery/128.jpg,/product/WMT00000128,1,1,grocery
WMT00000129,Meadow Gold Italian Sausage,Sweet or hot. Meadow Gold quality guaranteed.,5.33,5.64,USD,Grocery,Meat & Seafood,Meadow,Grocery & Essentials,1,85,4.7,2981,/images/walmart/grocery/129.jpg,/product/WMT00000129,1,1,grocery
WMT00000130,Simply Good Bratwurst,German sausage. Simply Good quality guaranteed.,6.16,6.87,USD,Grocery,Meat & Seafood,Simply,Grocery & Essentials,1,422,4.6,4959,/images/walmart/grocery/130.jpg,/product/WMT00000130,1,1,grocery
WMT00000131,Golden Harvest Organic Bratwurst,German sausage. Golden Harvest quality guaranteed.,7.27,8.07,USD,Grocery,Meat & Seafood,Golden,Grocery & Essentials,1,167,4.5,2511,/images/walmart/grocery/131.jpg,/product/WMT00000131,1,1,grocery
WMT00000132,Quality First Organic Hot Dogs,All beef. Quality First quality guaranteed.,6.14,6.72,USD,Grocery,Meat & Seafood,Quality,Grocery & Essentials,1,152,4.1,1529,/images/walmart/grocery/132.jpg,/product/WMT00000132,1,1,grocery
WMT00000133,Classic Kitchen Hot Dogs,All beef. Classic Kitchen quality guaranteed.,5.52,5.3,USD,Grocery,Meat & Seafood,Classic,Grocery & Essentials,1,209,4.8,783,/images/walmart/grocery/133.jpg,/product/WMT00000133,1,1,grocery
WMT00000134,Fresh Farms Organic Deli Ham,Sliced ham. Fresh Farms quality guaranteed.,12.85,12.44,USD,Grocery,Meat & Seafood,Fresh,Grocery & Essentials,1,332,4.9,3095,/images/walmart/grocery/134.jpg,/product/WMT00000134,1,1,grocery
WMT00000135,Premium Select Deli Ham,Sliced ham. Premium Select quality guaranteed.,10.72,10.66,USD,Grocery,Meat & Seafood,Premium,Grocery & Essentials,1,121,4.1,353,/images/walmart/grocery/135.jpg,/product/WMT00000135,1,1,grocery
WMT00000136,Sunrise Farms Deli Ham,Sliced ham. Sunrise Farms quality guaranteed.,9.37,9.27,USD,Grocery,Meat & Seafood,Sunrise,Grocery & Essentials,1,154,4.7,2597,/images/walmart/grocery/136.jpg,/product/WMT00000136,1,1,grocery
WMT00000137,Nature's Best Deli Turkey,Sliced turkey. Nature's Best quality guaranteed.,10.51,11.53,USD,Grocery,Meat & Seafood,Nature's,Grocery & Essentials,1,307,4.3,3498,/images/walmart/grocery/137.jpg,/product/WMT00000137,1,1,grocery
WMT00000138,Farm Fresh Organic Deli Turkey,Sliced turkey. Farm Fresh quality guaranteed.,15.3,15.37,USD,Grocery,Meat & Seafood,Farm,Grocery & Essentials,1,437,4.0,3651,/images/walmart/grocery/138.jpg,/product/WMT00000138,1,1,grocery
WMT00000139,Daily Delight Deli Roast Beef,Sliced beef. Daily Delight quality guaranteed.,12.96,13.86,USD,Grocery,Meat & Seafood,Daily,Grocery & Essentials,1,399,4.7,1711,/images/walmart/grocery/139.jpg,/product/WMT00000139,1,1,grocery
WMT00000140,Heritage Foods Organic Deli Roast Beef,Sliced beef. Heritage Foods quality guaranteed.,19.68,19.47,USD,Grocery,Meat & Seafood,Heritage,Grocery & Essentials,1,245,4.2,3905,/images/walmart/grocery/140.jpg,/product/WMT00000140,1,1,grocery
WMT00000141,Local Pride Lasagna Noodles,Layered pasta. Local Pride quality guaranteed.,2.86,2.69,USD,Grocery,Pantry,Local,Grocery & Essentials,1,151,4.3,3969,/images/walmart/grocery/141.jpg,/product/WMT00000141,1,1,grocery
WMT00000142,Simply Good Macaroni,Elbow pasta. Simply Good quality guaranteed.,1.8,1.78,USD,Grocery,Pantry,Simply,Grocery & Essentials,1,160,4.2,2266,/images/walmart/grocery/142.jpg,/product/WMT00000142,1,1,grocery
WMT00000143,Daily Delight Macaroni,Elbow pasta. Daily Delight quality guaranteed.,2.05,1.98,USD,Grocery,Pantry,Daily,Grocery & Essentials,1,244,4.8,2251,/images/walmart/grocery/143.jpg,/product/WMT00000143,1,1,grocery
WMT00000144,Country Best Alfredo Sauce,Creamy pasta sauce. Country Best quality guaranteed.,3.72,3.94,USD,Grocery,Pantry,Country,Grocery & Essentials,1,341,3.8,4470,/images/walmart/grocery/144.jpg,/product/WMT00000144,1,1,grocery
WMT00000145,Market Fresh Oatmeal,Rolled oats. Market Fresh quality guaranteed.,4.59,4.6,USD,Grocery,Pantry,Market,Grocery & Essentials,1,438,4.3,4521,/images/walmart/grocery/145.jpg,/product/WMT00000145,1,1,grocery
WMT00000146,Daily Delight Oatmeal,Rolled oats. Daily Delight quality guaranteed.,5.02,4.67,USD,Grocery,Pantry,Daily,Grocery & Essentials,1,141,4.2,656,/images/walmart/grocery/146.jpg,/product/WMT00000146,1,1,grocery
WMT00000147,Meadow Gold Bread Crumbs,Coating. Meadow Gold quality guaranteed.,2.56,2.7,USD,Grocery,Pantry,Meadow,Grocery & Essentials,1,123,4.4,462,/images/walmart/grocery/147.jpg,/product/WMT00000147,1,1,grocery
WMT00000148,Classic Kitchen Bread Crumbs,Coating. Classic Kitchen quality guaranteed.,3.61,3.4,USD,Grocery,Pantry,Classic,Grocery & Essentials,1,212,4.4,551,/images/walmart/grocery/148.jpg,/product/WMT00000148,1,1,grocery
WMT00000149,Market Fresh All Purpose Flour,Baking essential. Market Fresh quality guaranteed.,4.02,3.99,USD,Grocery,Pantry,Market,Grocery & Essentials,1,486,4.4,831,/images/walmart/grocery/149.jpg,/product/WMT00000149,1,1,grocery
WMT00000150,Daily Delight Organic All Purpose Flour,Baking essential. Daily Delight quality guaranteed.,5.11,5.64,USD,Grocery,Pantry,Daily,Grocery & Essentials,1,388,4.1,2512,/images/walmart/grocery/150.jpg,/product/WMT00000150,1,1,grocery
WMT00000151,Premium Select All Purpose Flour,Baking essential. Premium Select quality guaranteed.,3.66,3.99,USD,Grocery,Pantry,Premium,Grocery & Essentials,1,282,4.2,503,/images/walmart/grocery/151.jpg,/product/WMT00000151,1,1,grocery
WMT00000152,Golden Harvest All Purpose Flour,Baking essential. Golden Harvest quality guaranteed.,4.53,4.61,USD,Grocery,Pantry,Golden,Grocery & Essentials,1,125,4.5,3782,/images/walmart/grocery/152.jpg,/product/WMT00000152,1,1,grocery
WMT00000153,Home Style Sugar,Granulated. Home Style quality guaranteed.,3.87,3.98,USD,Grocery,Pantry,Home,Grocery & Essentials,1,452,4.1,4767,/images/walmart/grocery/153.jpg,/product/WMT00000153,1,1,grocery
WMT00000154,Country Best Sugar,Granulated. Country Best quality guaranteed.,3.85,4.22,USD,Grocery,Pantry,Country,Grocery & Essentials,1,497,3.9,2946,/images/walmart/grocery/154.jpg,/product/WMT00000154,1,1,grocery
WMT00000155,Nature's Best Brown Sugar,Packed. Nature's Best quality guaranteed.,4.06,3.97,USD,Grocery,Pantry,Nature's,Grocery & Essentials,1,129,4.0,3346,/images/walmart/grocery/155.jpg,/product/WMT00000155,1,1,grocery
WMT00000156,Sunrise Farms Brown Sugar,Packed. Sunrise Farms quality guaranteed.,3.71,3.58,USD,Grocery,Pantry,Sunrise,Grocery & Essentials,1,101,4.2,971,/images/walmart/grocery/156.jpg,/product/WMT00000156,1,1,grocery
WMT00000157,Local Pride Olive Oil,Extra virgin. Local Pride quality guaranteed.,10.0,10.42,USD,Grocery,Pantry,Local,Grocery & Essentials,1,496,4.8,4850,/images/walmart/grocery/157.jpg,/product/WMT00000157,1,1,grocery
WMT00000158,Organic Choice Olive Oil,Extra virgin. Organic Choice quality guaranteed.,10.47,10.69,USD,Grocery,Pantry,Organic,Grocery & Essentials,1,352,4.0,1016,/images/walmart/grocery/158.jpg,/product/WMT00000158,1,1,grocery
WMT00000159,Green Valley Olive Oil,Extra virgin. Green Valley quality guaranteed.,13.56,12.68,USD,Grocery,Pantry,Green,Grocery & Essentials,1,252,4.5,2946,/images/walmart/grocery/159.jpg,/product/WMT00000159,1,1,grocery
WMT00000160,Simply Good Vegetable Oil,Cooking oil. Simply Good quality guaranteed.,5.35,4.96,USD,Grocery,Pantry,Simply,Grocery & Essentials,1,257,4.2,4161,/images/walmart/grocery/160.jpg,/product/WMT00000160,1,1,grocery
WMT00000161,Market Fresh Vegetable Oil,Cooking oil. Market Fresh quality guaranteed.,5.25,4.91,USD,Grocery,Pantry,Market,Grocery & Essentials,1,152,4.3,4641,/images/walmart/grocery/161.jpg,/product/WMT00000161,1,1,grocery
WMT00000162,Golden Harvest Coconut Oil,Healthy fat. Golden Harvest quality guaranteed.,9.68,9.77,USD,Grocery,Pantry,Golden,Grocery & Essentials,1,199,4.2,4148,/images/walmart/grocery/162.jpg,/product/WMT00000162,1,1,grocery
WMT00000163,Pure & Simple Coconut Oil,Healthy fat. Pure & Simple quality guaranteed.,9.3,8.83,USD,Grocery,Pantry,Pure,Grocery & Essentials,1,137,3.9,3886,/images/walmart/grocery/163.jpg,/product/WMT00000163,1,1,grocery
WMT00000164,Premium Select Coconut Oil,Healthy fat. Premium Select quality guaranteed.,7.43,6.99,USD,Grocery,Pantry,Premium,Grocery & Essentials,1,359,3.9,1653,/images/walmart/grocery/164.jpg,/product/WMT00000164,1,1,grocery
WMT00000165,Simply Good Balsamic Vinegar,Aged Italian. Simply Good quality guaranteed.,6.96,7.37,USD,Grocery,Pantry,Simply,Grocery & Essentials,1,218,4.7,1446,/images/walmart/grocery/165.jpg,/product/WMT00000165,1,1,grocery
WMT00000166,Local Pride Balsamic Vinegar,Aged Italian. Local Pride quality guaranteed.,7.69,7.65,USD,Grocery,Pantry,Local,Grocery & Essentials,1,163,3.9,2385,/images/walmart/grocery/166.jpg,/product/WMT00000166,1,1,grocery
WMT00000167,Mountain Fresh Organic Apple Cider Vinegar,With the mother. Mountain Fresh quality guaranteed.,5.44,5.9,USD,Grocery,Pantry,Mountain,Grocery & Essentials,1,380,3.8,836,/images/walmart/grocery/167.jpg,/product/WMT00000167,1,1,grocery
WMT00000168,Local Pride Apple Cider Vinegar,With the mother. Local Pride quality guaranteed.,5.3,5.7,USD,Grocery,Pantry,Local,Grocery & Essentials,1,91,4.7,616,/images/walmart/grocery/168.jpg,/product/WMT00000168,1,1,grocery
WMT00000169,Mountain Fresh Hot Sauce,Spicy condiment. Mountain Fresh quality guaranteed.,4.96,4.64,USD,Grocery,Pantry,Mountain,Grocery & Essentials,1,358,4.0,4763,/images/walmart/grocery/169.jpg,/product/WMT00000169,1,1,grocery
WMT00000170,Organic Choice Hot Sauce,Spicy condiment. Organic Choice quality guaranteed.,4.44,4.67,USD,Grocery,Pantry,Organic,Grocery & Essentials,1,445,3.9,2132,/images/walmart/grocery/170.jpg,/product/WMT00000170,1,1,grocery
WMT00000171,Premium Select Hot Sauce,Spicy condiment. Premium Select quality guaranteed.,3.13,3.26,USD,Grocery,Pantry,Premium,Grocery & Essentials,1,131,4.5,1678,/images/walmart/grocery/171.jpg,/product/WMT00000171,1,1,grocery
WMT00000172,Daily Delight Ketchup,Classic tomato. Daily Delight quality guaranteed.,4.14,4.41,USD,Grocery,Pantry,Daily,Grocery & Essentials,1,134,3.9,1630,/images/walmart/grocery/172.jpg,/product/WMT00000172,1,1,grocery
WMT00000173,Premium Select Organic Ketchup,Classic tomato. Premium Select quality guaranteed.,5.08,4.97,USD,Grocery,Pantry,Premium,Grocery & Essentials,1,86,4.0,1185,/images/walmart/grocery/173.jpg,/product/WMT00000173,1,1,grocery
WMT00000174,Mountain Fresh Mustard,Yellow or Dijon. Mountain Fresh quality guaranteed.,3.09,3.46,USD,Grocery,Pantry,Mountain,Grocery & Essentials,1,219,3.9,4682,/images/walmart/grocery/174.jpg,/product/WMT00000174,1,1,grocery
WMT00000175,Heritage Foods Peanut Butter,Creamy or crunchy. Heritage Foods quality guaranteed.,4.65,4.85,USD,Grocery,Pantry,Heritage,Grocery & Essentials,1,454,4.4,4799,/images/walmart/grocery/175.jpg,/product/WMT00000175,1,1,grocery
WMT00000176,Simply Good Peanut Butter,Creamy or crunchy. Simply Good quality guaranteed.,5.66,5.7,USD,Grocery,Pantry,Simply,Grocery & Essentials,1,71,3.8,4667,/images/walmart/grocery/176.jpg,/product/WMT00000176,1,1,grocery
WMT00000177,Premium Select Honey,Pure golden. Premium Select quality guaranteed.,9.45,9.03,USD,Grocery,Pantry,Premium,Grocery & Essentials,1,289,4.9,2218,/images/walmart/grocery/177.jpg,/product/WMT00000177,1,1,grocery
WMT00000178,Pure & Simple Maple Syrup,Pure maple. Pure & Simple quality guaranteed.,11.14,11.29,USD,Grocery,Pantry,Pure,Grocery & Essentials,1,360,4.3,736,/images/walmart/grocery/178.jpg,/product/WMT00000178,1,1,grocery
WMT00000179,Pure & Simple Canned Tomatoes,Diced or crushed. Pure & Simple quality guaranteed.,2.26,2.43,USD,Grocery,Pantry,Pure,Grocery & Essentials,1,137,4.7,3593,/images/walmart/grocery/179.jpg,/product/WMT00000179,1,1,grocery
WMT00000180,Fresh Farms Canned Tomatoes,Diced or crushed. Fresh Farms quality guaranteed.,2.32,2.33,USD,Grocery,Pantry,Fresh,Grocery & Essentials,1,104,4.0,92,/images/walmart/grocery/180.jpg,/product/WMT00000180,1,1,grocery
WMT00000181,Nature's Best Organic Chicken Broth,Cooking liquid. Nature's Best quality guaranteed.,3.37,3.42,USD,Grocery,Pantry,Nature's,Grocery & Essentials,1,400,4.2,314,/images/walmart/grocery/181.jpg,/product/WMT00000181,1,1,grocery
WMT00000182,Home Style Vegetable Broth,Vegan broth. Home Style quality guaranteed.,2.65,2.93,USD,Grocery,Pantry,Home,Grocery & Essentials,1,491,4.7,4510,/images/walmart/grocery/182.jpg,/product/WMT00000182,1,1,grocery
WMT00000183,Mountain Fresh Organic Beef Broth,Rich broth. Mountain Fresh quality guaranteed.,3.43,3.55,USD,Grocery,Pantry,Mountain,Grocery & Essentials,1,490,4.3,2381,/images/walmart/grocery/183.jpg,/product/WMT00000183,1,1,grocery
WMT00000184,Heritage Foods Organic Sardines,Canned fish. Heritage Foods quality guaranteed.,3.37,3.34,USD,Grocery,Pantry,Heritage,Grocery & Essentials,1,407,4.5,4894,/images/walmart/grocery/184.jpg,/product/WMT00000184,1,1,grocery
WMT00000185,Simply Good Sardines,Canned fish. Simply Good quality guaranteed.,1.93,2.03,USD,Grocery,Pantry,Simply,Grocery & Essentials,1,481,4.0,2952,/images/walmart/grocery/185.jpg,/product/WMT00000185,1,1,grocery
WMT00000186,Pure & Simple Sardines,Canned fish. Pure & Simple quality guaranteed.,2.23,2.19,USD,Grocery,Pantry,Pure,Grocery & Essentials,1,235,3.8,3860,/images/walmart/grocery/186.jpg,/product/WMT00000186,1,1,grocery
WMT00000187,Home Style Organic Coconut Milk,Canned cream. Home Style quality guaranteed.,3.21,3.31,USD,Grocery,Pantry,Home,Grocery & Essentials,1,462,4.5,782,/images/walmart/grocery/187.jpg,/product/WMT00000187,1,1,grocery
WMT00000188,Quality First Coconut Milk,Canned cream. Quality First quality guaranteed.,2.5,2.75,USD,Grocery,Pantry,Quality,Grocery & Essentials,1,267,4.7,1198,/images/walmart/grocery/188.jpg,/product/WMT00000188,1,1,grocery
WMT00000189,Daily Delight Chickpeas,Garbanzo beans. Daily Delight quality guaranteed.,1.89,1.9,USD,Grocery,Pantry,Daily,Grocery & Essentials,1,500,4.7,3389,/images/walmart/grocery/189.jpg,/product/WMT00000189,1,1,grocery
WMT00000190,Sunrise Farms Organic Kidney Beans,Red beans. Sunrise Farms quality guaranteed.,1.77,1.85,USD,Grocery,Pantry,Sunrise,Grocery & Essentials,1,347,4.9,3193,/images/walmart/grocery/190.jpg,/product/WMT00000190,1,1,grocery
WMT00000191,Country Best Lentils,Protein packed. Country Best quality guaranteed.,2.15,2.25,USD,Grocery,Pantry,Country,Grocery & Essentials,1,426,4.5,1627,/images/walmart/grocery/191.jpg,/product/WMT00000191,1,1,grocery
WMT00000192,Premium Select Canned Corn,Sweet kernels. Premium Select quality guaranteed.,1.78,1.65,USD,Grocery,Pantry,Premium,Grocery & Essentials,1,342,4.6,2967,/images/walmart/grocery/192.jpg,/product/WMT00000192,1,1,grocery
WMT00000193,Local Pride Green Peas,Sweet peas. Local Pride quality guaranteed.,1.75,1.75,USD,Grocery,Pantry,Local,Grocery & Essentials,1,455,4.3,4608,/images/walmart/grocery/193.jpg,/product/WMT00000193,1,1,grocery
WMT00000194,Heritage Foods Canned Peaches,Sweet fruit. Heritage Foods quality guaranteed.,2.87,2.82,USD,Grocery,Pantry,Heritage,Grocery & Essentials,1,299,4.4,3588,/images/walmart/grocery/194.jpg,/product/WMT00000194,1,1,grocery
WMT00000195,Nature's Best Canned Peaches,Sweet fruit. Nature's Best quality guaranteed.,2.75,3.1,USD,Grocery,Pantry,Nature's,Grocery & Essentials,1,404,4.4,1169,/images/walmart/grocery/195.jpg,/product/WMT00000195,1,1,grocery
WMT00000196,Quality First Canned Pineapple,Tropical fruit. Quality First quality guaranteed.,2.17,2.31,USD,Grocery,Pantry,Quality,Grocery & Essentials,1,419,4.2,3521,/images/walmart/grocery/196.jpg,/product/WMT00000196,1,1,grocery
WMT00000197,Classic Kitchen Canned Mandarin Oranges,Sweet citrus. Classic Kitchen quality guaranteed.,2.58,2.58,USD,Grocery,Pantry,Classic,Grocery & Essentials,1,155,4.2,2520,/images/walmart/grocery/197.jpg,/product/WMT00000197,1,1,grocery
WMT00000198,Golden Harvest Organic Applesauce,Pureed apple. Golden Harvest quality guaranteed.,5.18,5.49,USD,Grocery,Pantry,Golden,Grocery & Essentials,1,289,4.3,1671,/images/walmart/grocery/198.jpg,/product/WMT00000198,1,1,grocery
WMT00000199,Mountain Fresh Whole Wheat Bread,Nutritious loaf. Mountain Fresh quality guaranteed.,3.65,3.82,USD,Grocery,Bakery,Mountain,Grocery & Essentials,1,445,4.7,4256,/images/walmart/grocery/199.jpg,/product/WMT00000199,1,1,grocery
