id,name,description,price,currency,category,tags,image_url,product_url,inventory_count,created_at
prod_368,Artisan Apparel Rayon Parka,Weather-resistant outer Made from premium rayon. From Artisan Apparel collection.,325.58,USD,Outerwear,"[""outdoor"", ""warm"", ""practical"", ""rayon"", ""artisan-apparel""]",/images/products/parka-368.jpg,/products/artisan-apparel-rayon-parka,98,2025-09-18T17:16:23
prod_369,Classic Comfort Linen Cardigan Coat,Long open-front layer Made from premium linen. From Classic Comfort collection.,102.07,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""linen"", ""classic-comfort""]",/images/products/cardigan-coat-369.jpg,/products/classic-comfort-linen-cardigan-coat,81,2025-12-22T17:16:23
prod_370,Essential Edit Tweed Cardigan Coat,Long open-front layer Made from premium tweed. From Essential Edit collection.,161.11,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""tweed"", ""essential-edit""]",/images/products/cardigan-coat-370.jpg,/products/essential-edit-tweed-cardigan-coat,168,2025-02-15T17:16:23
prod_371,Metro Collection Tweed Cardigan Coat,Long open-front layer Made from premium tweed. From Metro Collection collection.,176.25,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""tweed"", ""metro-collection""]",/images/products/cardigan-coat-371.jpg,/products/metro-collection-tweed-cardigan-coat,88,2025-06-10T17:16:23
prod_372,Metro Collection Rayon Cardigan Coat,Long open-front layer Made from premium rayon. From Metro Collection collection.,170.37,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""rayon"", ""metro-collection""]",/images/products/cardigan-coat-372.jpg,/products/metro-collection-rayon-cardigan-coat,48,2025-02-04T17:16:23
prod_373,Modern Muse Linen Cardigan Coat,Long open-front layer Made from premium linen. From Modern Muse collection.,123.13,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""linen"", ""modern-muse""]",/images/products/cardigan-coat-373.jpg,/products/modern-muse-linen-cardigan-coat,182,2025-12-15T17:16:23
prod_374,Nordic Style Leather Cardigan Coat,Long open-front layer Made from premium leather. From Nordic Style collection.,137.77,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""leather"", ""nordic-style""]",/images/products/cardigan-coat-374.jpg,/products/nordic-style-leather-cardigan-coat,140,2025-10-19T17:16:23
prod_375,Luxe Label Silk Cardigan Coat,Long open-front layer Made from premium silk. From Luxe Label collection.,168.78,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""silk"", ""luxe-label""]",/images/products/cardigan-coat-375.jpg,/products/luxe-label-silk-cardigan-coat,196,2025-04-06T17:16:23
prod_376,Chic Studio Jersey Cardigan Coat,Long open-front layer Made from premium jersey. From Chic Studio collection.,180.74,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""jersey"", ""chic-studio""]",/images/products/cardigan-coat-376.jpg,/products/chic-studio-jersey-cardigan-coat,46,2025-07-04T17:16:23
prod_377,The Basics Linen Cardigan Coat,Long open-front layer Made from premium linen. From The Basics collection.,193.58,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""linen"", ""the-basics""]",/images/products/cardigan-coat-377.jpg,/products/the-basics-linen-cardigan-coat,37,2025-08-31T17:16:23
prod_378,Timeless Trend Rayon Cardigan Coat,Long open-front layer Made from premium rayon. From Timeless Trend collection.,167.16,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""rayon"", ""timeless-trend""]",/images/products/cardigan-coat-378.jpg,/products/timeless-trend-rayon-cardigan-coat,20,2025-07-12T17:16:23
prod_379,Heritage House Cashmere Cardigan Coat,Long open-front layer Made from premium cashmere. From Heritage House collection.,165.33,USD,Outerwear,"[""layering"", ""cozy"", ""versatile"", ""cashmere"", ""heritage-house""]",/images/products/cardigan-coat-379.jpg,/products/heritage-house-cashmere-cardigan-coat,32,2025-08-09T17:16:23
prod_380,Artisan Apparel Rayon Vest,Sleeveless layering piece Made from premium rayon. From Artisan Apparel collection.,75.93,USD,Outerwear,"[""layering"", ""versatile"", ""sleeveless"", ""rayon"", ""artisan-apparel""]",/images/products/vest-380.jpg,/products/artisan-apparel-rayon-vest,42,2025-08-14T17:16:23
prod_381,Fashion Forward Polyester Vest,Sleeveless layering piece Made from premium polyester. From Fashion Forward collection.,95.26,USD,Outerwear,"[""layering"", ""versatile"", ""sleeveless"", ""polyester"", ""fashion-forward""]",/images/products/vest-381.jpg,/products/fashion-forward-polyester-vest,185,2025-09-01T17:16:23
prod_382,Sunset Studios Satin Vest,Sleeveless layering piece Made from premium satin. From Sunset Studios collection.,101.32,USD,Outerwear,"[""layering"", ""versatile"", ""sleeveless"", ""satin"", ""sunset-studios""]",/images/products/vest-382.jpg,/products/sunset-studios-satin-vest,87,2026-01-14T17:16:23
prod_383,Essential Edit Jersey Vest,Sleeveless layering piece Made from premium jersey. From Essential Edit collection.,113.36,USD,Outerwear,"[""layering"", ""versatile"", ""sleeveless"", ""jersey"", ""essential-edit""]",/images/products/vest-383.jpg,/products/essential-edit-jersey-vest,66,2025-01-27T17:16:23
prod_384,Nordic Style Velvet Vest,Sleeveless layering piece Made from premium velvet. From Nordic Style collection.,115.72,USD,Outerwear,"[""layering"", ""versatile"", ""sleeveless"", ""velvet"", ""nordic-style""]",/images/products/vest-384.jpg,/products/nordic-style-velvet-vest,183,2025-12-13T17:16:23
prod_385,Pine & Oak Cashmere Vest,Sleeveless layering piece Made from premium cashmere. From Pine & Oak collection.,98.39,USD,Outerwear,"[""layering"", ""versatile"", ""sleeveless"", ""cashmere"", ""pine-&-oak""]",/images/products/vest-385.jpg,/products/pine-&-oak-cashmere-vest,39,2025-10-28T17:16:23
prod_386,Pine & Oak Cashmere Vest,Sleeveless layering piece Made from premium cashmere. From Pine & Oak collection.,103.19,USD,Outerwear,"[""layering"", ""versatile"", ""sleeveless"", ""cashmere"", ""pine-&-oak""]",/images/products/vest-386.jpg,/products/pine-&-oak-cashmere-vest,83,2025-11-27T17:16:23
prod_387,Essential Edit Silk Vest,Sleeveless layering piece Made from premium silk. From Essential Edit collection.,118.54,USD,Outerwear,"[""layering"", ""versatile"", ""sleeveless"", ""silk"", ""essential-edit""]",/images/products/vest-387.jpg,/products/essential-edit-silk-vest,57,2025-11-15T17:16:23
prod_388,Artisan Apparel Leather Vest,Sleeveless layering piece Made from premium leather. From Artisan Apparel collection.,99.15,USD,Outerwear,"[""layering"", ""versatile"", ""sleeveless"", ""leather"", ""artisan-apparel""]",/images/products/vest-388.jpg,/products/artisan-apparel-leather-vest,17,2025-03-20T17:16:23
prod_389,Modern Muse Velvet Sneakers,Comfortable everyday shoes Made from premium velvet. From Modern Muse collection.,127.7,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""velvet"", ""modern-muse""]",/images/products/sneakers-389.jpg,/products/modern-muse-velvet-sneakers,113,2025-10-21T17:16:23
prod_390,Essential Edit Velvet Sneakers,Comfortable everyday shoes Made from premium velvet. From Essential Edit collection.,160.66,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""velvet"", ""essential-edit""]",/images/products/sneakers-390.jpg,/products/essential-edit-velvet-sneakers,70,2025-09-07T17:16:23
prod_391,Pure Cotton Co Velvet Sneakers,Comfortable everyday shoes Made from premium velvet. From Pure Cotton Co collection.,113.72,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""velvet"", ""pure-cotton-co""]",/images/products/sneakers-391.jpg,/products/pure-cotton-co-velvet-sneakers,179,2025-10-06T17:16:23
prod_392,Essential Edit Wool Sneakers,Comfortable everyday shoes Made from premium wool. From Essential Edit collection.,149.62,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""wool"", ""essential-edit""]",/images/products/sneakers-392.jpg,/products/essential-edit-wool-sneakers,83,2025-11-16T17:16:23
prod_393,Chic Studio Leather Sneakers,Comfortable everyday shoes Made from premium leather. From Chic Studio collection.,107.84,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""leather"", ""chic-studio""]",/images/products/sneakers-393.jpg,/products/chic-studio-leather-sneakers,38,2025-04-26T17:16:23
prod_394,Nordic Style Rayon Sneakers,Comfortable everyday shoes Made from premium rayon. From Nordic Style collection.,143.17,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""rayon"", ""nordic-style""]",/images/products/sneakers-394.jpg,/products/nordic-style-rayon-sneakers,50,2025-07-15T17:16:23
prod_395,Metro Collection Rayon Sneakers,Comfortable everyday shoes Made from premium rayon. From Metro Collection collection.,155.13,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""rayon"", ""metro-collection""]",/images/products/sneakers-395.jpg,/products/metro-collection-rayon-sneakers,83,2025-12-20T17:16:23
prod_396,Modern Muse Wool Sneakers,Comfortable everyday shoes Made from premium wool. From Modern Muse collection.,168.58,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""wool"", ""modern-muse""]",/images/products/sneakers-396.jpg,/products/modern-muse-wool-sneakers,168,2025-11-02T17:16:23
prod_397,Metro Collection Leather Sneakers,Comfortable everyday shoes Made from premium leather. From Metro Collection collection.,135.76,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""leather"", ""metro-collection""]",/images/products/sneakers-397.jpg,/products/metro-collection-leather-sneakers,109,2026-01-20T17:16:23
prod_398,Essential Edit Wool Sneakers,Comfortable everyday shoes Made from premium wool. From Essential Edit collection.,81.22,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""wool"", ""essential-edit""]",/images/products/sneakers-398.jpg,/products/essential-edit-wool-sneakers,185,2025-09-19T17:16:23
prod_399,Heritage House Rayon Sneakers,Comfortable everyday shoes Made from premium rayon. From Heritage House collection.,179.36,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""rayon"", ""heritage-house""]",/images/products/sneakers-399.jpg,/products/heritage-house-rayon-sneakers,109,2025-06-04T17:16:23
prod_400,Nordic Style Rayon Sneakers,Comfortable everyday shoes Made from premium rayon. From Nordic Style collection.,168.43,USD,Shoes,"[""casual"", ""comfortable"", ""everyday"", ""rayon"", ""nordic-style""]",/images/products/sneakers-400.jpg,/products/nordic-style-rayon-sneakers,38,2025-11-06T17:16:23
prod_401,Urban Thread Linen Ankle Boots,Versatile ankle-height Made from premium linen. From Urban Thread collection.,242.19,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""linen"", ""urban-thread""]",/images/products/ankle-boots-401.jpg,/products/urban-thread-linen-ankle-boots,139,2025-03-26T17:16:23
prod_402,Everyday Elegance Polyester Ankle Boots,Versatile ankle-height Made from premium polyester. From Everyday Elegance collection.,165.75,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""polyester"", ""everyday-elegance""]",/images/products/ankle-boots-402.jpg,/products/everyday-elegance-polyester-ankle-boots,70,2025-12-30T17:16:23
prod_403,Fashion Forward Jersey Ankle Boots,Versatile ankle-height Made from premium jersey. From Fashion Forward collection.,121.63,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""jersey"", ""fashion-forward""]",/images/products/ankle-boots-403.jpg,/products/fashion-forward-jersey-ankle-boots,159,2025-12-29T17:16:23
prod_404,Urban Thread Polyester Ankle Boots,Versatile ankle-height Made from premium polyester. From Urban Thread collection.,129.36,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""polyester"", ""urban-thread""]",/images/products/ankle-boots-404.jpg,/products/urban-thread-polyester-ankle-boots,29,2025-03-24T17:16:23
prod_405,Silk & Stone Jersey Ankle Boots,Versatile ankle-height Made from premium jersey. From Silk & Stone collection.,179.89,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""jersey"", ""silk-&-stone""]",/images/products/ankle-boots-405.jpg,/products/silk-&-stone-jersey-ankle-boots,196,2025-03-19T17:16:23
prod_406,Nordic Style Silk Ankle Boots,Versatile ankle-height Made from premium silk. From Nordic Style collection.,179.78,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""silk"", ""nordic-style""]",/images/products/ankle-boots-406.jpg,/products/nordic-style-silk-ankle-boots,132,2025-03-17T17:16:23
prod_407,Timeless Trend Cotton Ankle Boots,Versatile ankle-height Made from premium cotton. From Timeless Trend collection.,204.15,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""cotton"", ""timeless-trend""]",/images/products/ankle-boots-407.jpg,/products/timeless-trend-cotton-ankle-boots,157,2025-11-16T17:16:23
prod_408,Classic Comfort Tweed Ankle Boots,Versatile ankle-height Made from premium tweed. From Classic Comfort collection.,213.68,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""tweed"", ""classic-comfort""]",/images/products/ankle-boots-408.jpg,/products/classic-comfort-tweed-ankle-boots,157,2025-04-21T17:16:23
prod_409,Everyday Elegance Jersey Ankle Boots,Versatile ankle-height Made from premium jersey. From Everyday Elegance collection.,131.22,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""jersey"", ""everyday-elegance""]",/images/products/ankle-boots-409.jpg,/products/everyday-elegance-jersey-ankle-boots,156,2025-11-24T17:16:23
prod_410,Silk & Stone Polyester Ankle Boots,Versatile ankle-height Made from premium polyester. From Silk & Stone collection.,172.91,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""polyester"", ""silk-&-stone""]",/images/products/ankle-boots-410.jpg,/products/silk-&-stone-polyester-ankle-boots,104,2025-02-20T17:16:23
prod_411,Style Haven Cashmere Ankle Boots,Versatile ankle-height Made from premium cashmere. From Style Haven collection.,246.26,USD,Shoes,"[""fall"", ""versatile"", ""boots"", ""cashmere"", ""style-haven""]",/images/products/ankle-boots-411.jpg,/products/style-haven-cashmere-ankle-boots,196,2025-02-14T17:16:23
prod_412,Pine & Oak Rayon Pumps,Classic heeled shoe Made from premium rayon. From Pine & Oak collection.,113.35,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""rayon"", ""pine-&-oak""]",/images/products/pumps-412.jpg,/products/pine-&-oak-rayon-pumps,57,2025-07-07T17:16:23
prod_413,Fashion Forward Leather Pumps,Classic heeled shoe Made from premium leather. From Fashion Forward collection.,183.57,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""leather"", ""fashion-forward""]",/images/products/pumps-413.jpg,/products/fashion-forward-leather-pumps,173,2025-04-12T17:16:23
prod_414,Classic Comfort Silk Pumps,Classic heeled shoe Made from premium silk. From Classic Comfort collection.,186.5,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""silk"", ""classic-comfort""]",/images/products/pumps-414.jpg,/products/classic-comfort-silk-pumps,47,2026-01-17T17:16:23
prod_415,Everyday Elegance Silk Pumps,Classic heeled shoe Made from premium silk. From Everyday Elegance collection.,128.68,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""silk"", ""everyday-elegance""]",/images/products/pumps-415.jpg,/products/everyday-elegance-silk-pumps,193,2025-06-28T17:16:23
prod_416,Heritage House Velvet Pumps,Classic heeled shoe Made from premium velvet. From Heritage House collection.,151.42,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""velvet"", ""heritage-house""]",/images/products/pumps-416.jpg,/products/heritage-house-velvet-pumps,153,2025-12-29T17:16:23
prod_417,Heritage House Rayon Pumps,Classic heeled shoe Made from premium rayon. From Heritage House collection.,162.0,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""rayon"", ""heritage-house""]",/images/products/pumps-417.jpg,/products/heritage-house-rayon-pumps,156,2025-05-17T17:16:23
prod_418,Style Haven Silk Pumps,Classic heeled shoe Made from premium silk. From Style Haven collection.,109.23,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""silk"", ""style-haven""]",/images/products/pumps-418.jpg,/products/style-haven-silk-pumps,119,2025-05-23T17:16:23
prod_419,Artisan Apparel Rayon Pumps,Classic heeled shoe Made from premium rayon. From Artisan Apparel collection.,139.35,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""rayon"", ""artisan-apparel""]",/images/products/pumps-419.jpg,/products/artisan-apparel-rayon-pumps,189,2025-10-22T17:16:23
prod_420,Timeless Trend Chiffon Pumps,Classic heeled shoe Made from premium chiffon. From Timeless Trend collection.,182.91,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""chiffon"", ""timeless-trend""]",/images/products/pumps-420.jpg,/products/timeless-trend-chiffon-pumps,90,2025-02-28T17:16:23
prod_421,Everyday Elegance Linen Pumps,Classic heeled shoe Made from premium linen. From Everyday Elegance collection.,147.16,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""linen"", ""everyday-elegance""]",/images/products/pumps-421.jpg,/products/everyday-elegance-linen-pumps,91,2025-11-07T17:16:23
prod_422,Silk & Stone Chiffon Pumps,Classic heeled shoe Made from premium chiffon. From Silk & Stone collection.,188.57,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""chiffon"", ""silk-&-stone""]",/images/products/pumps-422.jpg,/products/silk-&-stone-chiffon-pumps,155,2025-11-04T17:16:23
prod_423,Pine & Oak Tweed Pumps,Classic heeled shoe Made from premium tweed. From Pine & Oak collection.,149.52,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""tweed"", ""pine-&-oak""]",/images/products/pumps-423.jpg,/products/pine-&-oak-tweed-pumps,170,2025-03-30T17:16:23
prod_424,Coastal Collective Denim Pumps,Classic heeled shoe Made from premium denim. From Coastal Collective collection.,195.51,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""denim"", ""coastal-collective""]",/images/products/pumps-424.jpg,/products/coastal-collective-denim-pumps,84,2026-01-02T17:16:23
prod_425,Pure Cotton Co Suede Pumps,Classic heeled shoe Made from premium suede. From Pure Cotton Co collection.,169.92,USD,Shoes,"[""elegant"", ""heels"", ""classic"", ""suede"", ""pure-cotton-co""]",/images/products/pumps-425.jpg,/products/pure-cotton-co-suede-pumps,54,2025-05-28T17:16:23
prod_426,Pine & Oak Rayon Sandals,Open warm weather shoes Made from premium rayon. From Pine & Oak collection.,89.56,USD,Shoes,"[""summer"", ""open"", ""casual"", ""rayon"", ""pine-&-oak""]",/images/products/sandals-426.jpg,/products/pine-&-oak-rayon-sandals,111,2025-09-21T17:16:23
prod_427,Timeless Trend Cashmere Sandals,Open warm weather shoes Made from premium cashmere. From Timeless Trend collection.,114.08,USD,Shoes,"[""summer"", ""open"", ""casual"", ""cashmere"", ""timeless-trend""]",/images/products/sandals-427.jpg,/products/timeless-trend-cashmere-sandals,76,2025-04-10T17:16:23
prod_428,Sunset Studios Tweed Sandals,Open warm weather shoes Made from premium tweed. From Sunset Studios collection.,72.58,USD,Shoes,"[""summer"", ""open"", ""casual"", ""tweed"", ""sunset-studios""]",/images/products/sandals-428.jpg,/products/sunset-studios-tweed-sandals,200,2025-11-30T17:16:23
prod_429,The Basics Satin Sandals,Open warm weather shoes Made from premium satin. From The Basics collection.,71.75,USD,Shoes,"[""summer"", ""open"", ""casual"", ""satin"", ""the-basics""]",/images/products/sandals-429.jpg,/products/the-basics-satin-sandals,129,2025-09-07T17:16:23
prod_430,Sunset Studios Suede Sandals,Open warm weather shoes Made from premium suede. From Sunset Studios collection.,114.93,USD,Shoes,"[""summer"", ""open"", ""casual"", ""suede"", ""sunset-studios""]",/images/products/sandals-430.jpg,/products/sunset-studios-suede-sandals,136,2025-03-15T17:16:23
prod_431,Silk & Stone Polyester Sandals,Open warm weather shoes Made from premium polyester. From Silk & Stone collection.,100.96,USD,Shoes,"[""summer"", ""open"", ""casual"", ""polyester"", ""silk-&-stone""]",/images/products/sandals-431.jpg,/products/silk-&-stone-polyester-sandals,76,2025-05-18T17:16:23
prod_432,Timeless Trend Leather Sandals,Open warm weather shoes Made from premium leather. From Timeless Trend collection.,73.55,USD,Shoes,"[""summer"", ""open"", ""casual"", ""leather"", ""timeless-trend""]",/images/products/sandals-432.jpg,/products/timeless-trend-leather-sandals,21,2025-03-03T17:16:23
prod_433,Fashion Forward Leather Sandals,Open warm weather shoes Made from premium leather. From Fashion Forward collection.,65.24,USD,Shoes,"[""summer"", ""open"", ""casual"", ""leather"", ""fashion-forward""]",/images/products/sandals-433.jpg,/products/fashion-forward-leather-sandals,147,2025-01-30T17:16:23
prod_434,Timeless Trend Tweed Sandals,Open warm weather shoes Made from premium tweed. From Timeless Trend collection.,104.34,USD,Shoes,"[""summer"", ""open"", ""casual"", ""tweed"", ""timeless-trend""]",/images/products/sandals-434.jpg,/products/timeless-trend-tweed-sandals,37,2025-08-18T17:16:23
prod_435,Silk & Stone Denim Sandals,Open warm weather shoes Made from premium denim. From Silk & Stone collection.,64.21,USD,Shoes,"[""summer"", ""open"", ""casual"", ""denim"", ""silk-&-stone""]",/images/products/sandals-435.jpg,/products/silk-&-stone-denim-sandals,73,2025-11-09T17:16:23
prod_436,Chic Studio Denim Sandals,Open warm weather shoes Made from premium denim. From Chic Studio collection.,88.22,USD,Shoes,"[""summer"", ""open"", ""casual"", ""denim"", ""chic-studio""]",/images/products/sandals-436.jpg,/products/chic-studio-denim-sandals,101,2025-05-23T17:16:23
prod_437,Essential Edit Wool Loafers,Slip-on classic style Made from premium wool. From Essential Edit collection.,116.05,USD,Shoes,"[""classic"", ""slip-on"", ""preppy"", ""wool"", ""essential-edit""]",/images/products/loafers-437.jpg,/products/essential-edit-wool-loafers,123,2025-07-28T17:16:23
prod_438,Style Haven Cashmere Loafers,Slip-on classic style Made from premium cashmere. From Style Haven collection.,116.01,USD,Shoes,"[""classic"", ""slip-on"", ""preppy"", ""cashmere"", ""style-haven""]",/images/products/loafers-438.jpg,/products/style-haven-cashmere-loafers,57,2025-08-23T17:16:23
prod_439,Metro Collection Wool Loafers,Slip-on classic style Made from premium wool. From Metro Collection collection.,146.65,USD,Shoes,"[""classic"", ""slip-on"", ""preppy"", ""wool"", ""metro-collection""]",/images/products/loafers-439.jpg,/products/metro-collection-wool-loafers,189,2025-04-19T17:16:23
prod_440,Luxe Label Cotton Loafers,Slip-on classic style Made from premium cotton. From Luxe Label collection.,92.92,USD,Shoes,"[""classic"", ""slip-on"", ""preppy"", ""cotton"", ""luxe-label""]",/images/products/loafers-440.jpg,/products/luxe-label-cotton-loafers,193,2025-03-07T17:16:23
prod_441,Modern Muse Leather Loafers,Slip-on classic style Made from premium leather. From Modern Muse collection.,173.5,USD,Shoes,"[""classic"", ""slip-on"", ""preppy"", ""leather"", ""modern-muse""]",/images/products/loafers-441.jpg,/products/modern-muse-leather-loafers,167,2025-09-13T17:16:23
prod_442,Essential Edit Leather Flats,Comfortable no-heel shoes Made from premium leather. From Essential Edit collection.,135.31,USD,Shoes,"[""comfortable"", ""flat"", ""everyday"", ""leather"", ""essential-edit""]",/images/products/flats-442.jpg,/products/essential-edit-leather-flats,97,2025-12-01T17:16:23
prod_443,Pine & Oak Suede Flats,Comfortable no-heel shoes Made from premium suede. From Pine & Oak collection.,124.0,USD,Shoes,"[""comfortable"", ""flat"", ""everyday"", ""suede"", ""pine-&-oak""]",/images/products/flats-443.jpg,/products/pine-&-oak-suede-flats,62,2025-09-19T17:16:23
prod_444,The Basics Cashmere Flats,Comfortable no-heel shoes Made from premium cashmere. From The Basics collection.,133.67,USD,Shoes,"[""comfortable"", ""flat"", ""everyday"", ""cashmere"", ""the-basics""]",/images/products/flats-444.jpg,/products/the-basics-cashmere-flats,159,2025-11-27T17:16:23
prod_445,Everyday Elegance Denim Flats,Comfortable no-heel shoes Made from premium denim. From Everyday Elegance collection.,129.53,USD,Shoes,"[""comfortable"", ""flat"", ""everyday"", ""denim"", ""everyday-elegance""]",/images/products/flats-445.jpg,/products/everyday-elegance-denim-flats,116,2025-08-10T17:16:23
prod_446,Classic Comfort Velvet Flats,Comfortable no-heel shoes Made from premium velvet. From Classic Comfort collection.,138.74,USD,Shoes,"[""comfortable"", ""flat"", ""everyday"", ""velvet"", ""classic-comfort""]",/images/products/flats-446.jpg,/products/classic-comfort-velvet-flats,107,2025-04-06T17:16:23
prod_447,Everyday Elegance Suede Flats,Comfortable no-heel shoes Made from premium suede. From Everyday Elegance collection.,79.02,USD,Shoes,"[""comfortable"", ""flat"", ""everyday"", ""suede"", ""everyday-elegance""]",/images/products/flats-447.jpg,/products/everyday-elegance-suede-flats,198,2025-04-02T17:16:23
prod_448,Chic Studio Cashmere Heeled Boots,Elevated boot style Made from premium cashmere. From Chic Studio collection.,176.3,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""cashmere"", ""chic-studio""]",/images/products/heeled-boots-448.jpg,/products/chic-studio-cashmere-heeled-boots,128,2025-04-19T17:16:23
prod_449,Artisan Apparel Leather Heeled Boots,Elevated boot style Made from premium leather. From Artisan Apparel collection.,269.19,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""leather"", ""artisan-apparel""]",/images/products/heeled-boots-449.jpg,/products/artisan-apparel-leather-heeled-boots,17,2025-06-06T17:16:23
prod_450,Nordic Style Cotton Heeled Boots,Elevated boot style Made from premium cotton. From Nordic Style collection.,176.04,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""cotton"", ""nordic-style""]",/images/products/heeled-boots-450.jpg,/products/nordic-style-cotton-heeled-boots,147,2025-02-18T17:16:23
prod_451,Modern Muse Silk Heeled Boots,Elevated boot style Made from premium silk. From Modern Muse collection.,282.07,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""silk"", ""modern-muse""]",/images/products/heeled-boots-451.jpg,/products/modern-muse-silk-heeled-boots,80,2025-09-05T17:16:23
prod_452,Modern Muse Wool Heeled Boots,Elevated boot style Made from premium wool. From Modern Muse collection.,250.68,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""wool"", ""modern-muse""]",/images/products/heeled-boots-452.jpg,/products/modern-muse-wool-heeled-boots,48,2025-02-08T17:16:23
prod_453,Chic Studio Linen Heeled Boots,Elevated boot style Made from premium linen. From Chic Studio collection.,244.35,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""linen"", ""chic-studio""]",/images/products/heeled-boots-453.jpg,/products/chic-studio-linen-heeled-boots,26,2025-09-25T17:16:23
prod_454,Coastal Collective Linen Heeled Boots,Elevated boot style Made from premium linen. From Coastal Collective collection.,155.4,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""linen"", ""coastal-collective""]",/images/products/heeled-boots-454.jpg,/products/coastal-collective-linen-heeled-boots,92,2025-11-18T17:16:23
prod_455,Chic Studio Denim Heeled Boots,Elevated boot style Made from premium denim. From Chic Studio collection.,168.18,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""denim"", ""chic-studio""]",/images/products/heeled-boots-455.jpg,/products/chic-studio-denim-heeled-boots,81,2025-10-26T17:16:23
prod_456,Silk & Stone Velvet Heeled Boots,Elevated boot style Made from premium velvet. From Silk & Stone collection.,276.92,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""velvet"", ""silk-&-stone""]",/images/products/heeled-boots-456.jpg,/products/silk-&-stone-velvet-heeled-boots,120,2025-02-19T17:16:23
prod_457,Sunset Studios Rayon Heeled Boots,Elevated boot style Made from premium rayon. From Sunset Studios collection.,220.28,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""rayon"", ""sunset-studios""]",/images/products/heeled-boots-457.jpg,/products/sunset-studios-rayon-heeled-boots,180,2025-07-23T17:16:23
prod_458,Silk & Stone Chiffon Heeled Boots,Elevated boot style Made from premium chiffon. From Silk & Stone collection.,170.23,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""chiffon"", ""silk-&-stone""]",/images/products/heeled-boots-458.jpg,/products/silk-&-stone-chiffon-heeled-boots,200,2025-08-09T17:16:23
prod_459,Fashion Forward Wool Heeled Boots,Elevated boot style Made from premium wool. From Fashion Forward collection.,183.38,USD,Shoes,"[""heels"", ""boots"", ""elegant"", ""wool"", ""fashion-forward""]",/images/products/heeled-boots-459.jpg,/products/fashion-forward-wool-heeled-boots,83,2025-04-14T17:16:23
